target,m,steps,lr_eff,k_true,n_clusters,n_active,loss,max_da_grad,max_db_grad,active_leq_k
sin_3pi,1000,200000,0.00022360679774997895,5,4,853,0.00011198253830190248,5.5588886423048756e-05,0.0006779149807266945,0
