target,m,steps,lr_eff,k_true,n_clusters,n_active,loss,max_da_grad,max_db_grad,active_leq_k
sin_1pi,250,111803,0.0004472135954999579,1,22,223,4.5915282271216766e-05,3.324610722561837e-05,0.00028622108061386717,0
