b_j,a_j,da_grad,db_grad,active
1.9386026624540384,0.582592369935307,0.0,-0.0,1
2.2502605326867524,1.327040215318687,0.0,-0.0,1
1.7883698059051825,0.3490498998149767,0.0,-0.0,1
1.7127733651386603,0.25372286568789837,0.0,-0.0,1
2.424761823451278,1.8239940756114148,0.0,-0.0,1
2.2958002851602375,1.4706982603210417,0.0,-0.0,1
1.9742312393391424,0.6737293708185135,0.0,-0.0,1
2.081090995955638,0.9169597994690064,0.0,-0.0,1
2.004506845563803,0.7503606357558679,0.0,-0.0,1
2.188406654708018,1.2147014372319118,0.0,-0.0,1
1.701846762621369,0.27679147241524926,0.0,-0.0,1
1.7366227563082002,0.3263957905556918,0.0,-0.0,1
1.964922893437067,0.699938633086304,0.0,-0.0,1
1.5972813698173303,0.15818099857654877,0.0,-0.0,1
1.832228176630799,0.4817251301303327,0.0,-0.0,1
2.162253904327528,1.2095505352872804,0.0,-0.0,1
1.8461620850807754,0.5293510469025784,0.0,-0.0,1
2.1714136646802915,1.2614706200345198,0.0,-0.0,1
1.6658778052251721,0.2699630982065797,0.0,-0.0,1
1.9630392782521024,0.7545371263111924,0.0,-0.0,1
1.9872949519573262,0.8259095572508777,0.0,-0.0,1
2.0976179098355625,1.1014874529346304,0.0,-0.0,1
1.4998241256057543,0.10676977007464739,0.0,-0.0,1
1.967087192523472,0.8056839256121764,0.0,-0.0,1
2.0322463497068135,0.957683214884669,0.0,-0.0,1
2.0061507787433226,0.9128217936406606,0.0,-0.0,1
1.7517311239351008,0.4339110105213977,0.0,-0.0,1
1.8010893256980982,0.5195199001663979,0.0,-0.0,1
1.7829588786654011,0.4938910279951205,0.0,-0.0,1
1.7777481081137747,0.4843316753227158,0.0,-0.0,1
1.1183860089844364,-0.1960182086063375,0.0,0.0,1
2.006541936341189,0.9393490299950178,0.0,-0.0,1
2.0295098074279014,0.99798497961976,0.0,-0.0,1
2.0943978591725565,1.1656482109608874,0.0,-0.0,1
1.687993599325332,0.3833458951654931,0.0,-0.0,1
1.4836900892505567,0.1393731839127419,0.0,-0.0,1
1.905485107633188,0.7692359609602146,0.0,-0.0,1
2.067461191824275,1.1697099320706799,0.0,-0.0,1
2.0603309045769023,1.159849648852127,0.0,-0.0,1
1.6392894422184492,0.35798439975301455,0.0,-0.0,1
1.5887479505123523,0.3088470119789236,0.0,-0.0,1
1.6560526191094083,0.40739737752403693,0.0,-0.0,1
1.9868372112390111,1.0596878425963083,0.0,-0.0,1
1.7481187519392472,0.5668334389037301,0.0,-0.0,1
1.782609834702781,0.6288265906848347,0.0,-0.0,1
1.728557755836865,0.5684087186833349,0.0,-0.0,1
1.4898833345651812,0.23839291220899017,0.0,-0.0,1
1.7135886903198272,0.5629441957972622,0.0,-0.0,1
1.5540330636337638,0.32887228780863487,0.0,-0.0,1
1.758657921821767,0.6456459506193568,0.0,-0.0,1
1.6850243631844917,0.5264961070744287,0.0,-0.0,1
1.5625812991642365,0.35061498888820497,0.0,-0.0,1
2.1192199505263987,1.4685314549731752,0.0,-0.0,1
1.8547253334650107,0.8543670272882209,0.0,-0.0,1
1.882927524546921,0.9343062346535791,0.0,-0.0,1
1.9202235079590748,1.0259269797987909,0.0,-0.0,1
1.8293587538152145,0.8261781266895616,0.0,-0.0,1
1.2060810198931176,-0.017861891571146593,0.0,0.0,0
