neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
78,-2.029358,0.812745,-5.297315e-03,1.826241e-03,2.247004e-03,1,0
75,-2.011839,0.795820,-5.257950e-03,1.788210e-03,2.247004e-03,1,0
41,-1.710092,0.494512,-4.579923e-03,1.111171e-03,2.247004e-03,1,0
15,-1.041090,-0.171259,-3.076671e-03,-3.848201e-04,2.247004e-03,1,0
37,-0.999997,-0.297289,-2.984337e-03,-6.889336e-04,2.317384e-03,1,0
38,-0.999997,-0.315999,-2.984336e-03,-7.322907e-04,2.317384e-03,1,0
45,-0.999997,-0.318451,-2.984336e-03,-7.379730e-04,2.317384e-03,1,0
72,-0.999997,-0.347822,-2.984335e-03,-8.060379e-04,2.317384e-03,1,0
18,-0.999996,-0.370640,-2.984335e-03,-8.589140e-04,2.317384e-03,1,0
22,-0.999996,-0.385815,-2.984334e-03,-8.940811e-04,2.317384e-03,1,0
79,-0.999996,-0.387700,-2.984334e-03,-8.984497e-04,2.317384e-03,1,0
2,-0.999996,-0.409609,-2.984334e-03,-9.492209e-04,2.317384e-03,1,0
71,-0.999996,-0.401141,-2.984334e-03,-9.295976e-04,2.317384e-03,1,0
34,-0.999996,-0.412848,-2.984334e-03,-9.567270e-04,2.317384e-03,1,0
49,-0.999996,-0.423795,-2.984334e-03,-9.820959e-04,2.317384e-03,1,0
51,-0.999996,-0.425710,-2.984334e-03,-9.865327e-04,2.317384e-03,1,0
60,-0.999996,-0.428118,-2.984334e-03,-9.921133e-04,2.317384e-03,1,0
76,-0.999996,-0.423074,-2.984334e-03,-9.804257e-04,2.317384e-03,1,0
92,-0.999996,-0.430825,-2.984334e-03,-9.983861e-04,2.317384e-03,1,0
1,-0.760487,0.130737,-2.414568e-03,2.188546e-04,1.674002e-03,1,0
83,-0.755895,0.127379,-2.406868e-03,2.136979e-04,1.677653e-03,1,0
43,-0.748254,0.129478,-2.393990e-03,2.195466e-04,1.695632e-03,1,0
85,-0.703788,0.123232,-2.315916e-03,2.302286e-04,1.868259e-03,1,0
28,-0.701951,0.122051,-2.312484e-03,2.280227e-04,1.868259e-03,1,0
21,-0.687436,0.124677,-2.284635e-03,2.465134e-04,1.977215e-03,1,0
59,-0.669037,0.137261,-2.247113e-03,2.920889e-04,2.127978e-03,1,0
25,-0.668210,0.127556,-2.245352e-03,2.714363e-04,2.127978e-03,1,0
95,-0.663466,0.111256,-2.235233e-03,2.406103e-04,2.162670e-03,1,0
11,-0.618827,0.125174,-2.135577e-03,2.839778e-04,2.268661e-03,1,0
54,-0.596374,0.146241,-2.084698e-03,3.305013e-04,2.259969e-03,1,0
94,-0.574137,0.135082,-2.034775e-03,3.012200e-04,2.229897e-03,1,0
19,-0.544400,0.130479,-1.969712e-03,2.808225e-04,2.152240e-03,1,0
14,-0.532009,0.128801,-1.943304e-03,2.722426e-04,2.113668e-03,1,0
13,-0.504059,0.126688,-1.885371e-03,2.577942e-04,2.034873e-03,1,0
36,-0.467251,0.140517,-1.812446e-03,2.741533e-04,1.951029e-03,1,0
5,-0.455503,0.133851,-1.789504e-03,2.617984e-04,1.955889e-03,1,0
86,-0.454176,0.145018,-1.786908e-03,2.836386e-04,1.955889e-03,1,0
3,-0.408767,0.144707,-1.697983e-03,2.830536e-04,1.956044e-03,1,0
64,-0.396766,0.136800,-1.674401e-03,2.698981e-04,1.972936e-03,1,0
50,-0.384791,0.131264,-1.650706e-03,2.603775e-04,1.983615e-03,1,0
65,-0.355419,0.141561,-1.592409e-03,2.800204e-04,1.978095e-03,1,0
8,-0.303037,0.125893,-1.490534e-03,2.427191e-04,1.927973e-03,1,0
93,-0.287578,0.128637,-1.460614e-03,2.510907e-04,1.951937e-03,1,0
30,-0.286995,0.125963,-1.459477e-03,2.458725e-04,1.951937e-03,1,0
47,-0.230300,0.149848,-1.347910e-03,2.964570e-04,1.978388e-03,1,0
97,-0.213696,0.144306,-1.314910e-03,2.877748e-04,1.994201e-03,1,0
0,-0.172968,0.147662,-1.233806e-03,2.914570e-04,1.973813e-03,1,0
23,-0.044719,0.036046,-1.012212e-03,5.470403e-05,1.517608e-03,0,0
12,-0.039071,0.043068,-1.003645e-03,6.529960e-05,1.516196e-03,1,0
17,-0.021636,0.031387,-9.771824e-04,4.777896e-05,1.522263e-03,0,0
42,0.013212,0.004906,-9.237003e-04,7.618990e-06,1.553022e-03,0,0
6,0.016498,0.015287,-9.185971e-04,2.374131e-05,1.553022e-03,0,0
58,0.057345,-0.019023,-8.543070e-04,-3.019400e-05,1.587223e-03,0,0
33,0.079584,-0.043344,-8.189511e-04,-6.887638e-05,1.589051e-03,1,0
80,0.102149,-0.047184,-7.831867e-04,-7.456949e-05,1.580397e-03,1,0
57,0.114539,-0.053492,-7.636784e-04,-8.396906e-05,1.569755e-03,1,0
91,0.135044,-0.048559,-7.315906e-04,-7.577602e-05,1.560492e-03,1,0
39,0.173818,-0.063864,-6.711702e-04,-9.919346e-05,1.553188e-03,1,0
74,0.201224,-0.092668,-6.288826e-04,-1.416096e-04,1.528135e-03,1,0
16,0.207848,-0.076450,-6.188027e-04,-1.161511e-04,1.519303e-03,1,0
99,0.258121,-0.066838,-5.446457e-04,-9.548433e-05,1.428586e-03,1,0
31,0.258532,-0.046288,-5.440660e-04,-6.528052e-05,1.410323e-03,1,0
32,0.264723,-0.064630,-5.353654e-04,-8.990398e-05,1.391054e-03,1,0
63,0.265972,-0.076220,-5.336281e-04,-1.060267e-04,1.391054e-03,1,0
70,0.289500,-0.062087,-5.018865e-04,-8.112018e-05,1.306559e-03,1,0
44,0.307967,-0.081827,-4.782204e-04,-1.030149e-04,1.258940e-03,1,0
82,0.315637,-0.054896,-4.687291e-04,-6.725462e-05,1.225128e-03,1,0
88,0.318385,-0.074459,-4.653634e-04,-9.001002e-05,1.208850e-03,1,0
90,0.340995,-0.073744,-4.385502e-04,-8.557224e-05,1.160398e-03,1,0
55,0.344474,-0.066767,-4.345246e-04,-7.678571e-05,1.150062e-03,1,0
77,0.362623,-0.083872,-4.138480e-04,-9.481675e-05,1.130495e-03,1,0
26,0.392705,-0.103020,-3.800796e-04,-1.152438e-04,1.118650e-03,1,0
40,0.395422,-0.087386,-3.770459e-04,-9.746067e-05,1.115294e-03,1,0
81,0.432970,-0.107853,-3.352498e-04,-1.195983e-04,1.108899e-03,1,0
46,0.435519,-0.116217,-3.324358e-04,-1.281292e-04,1.102500e-03,1,0
7,0.456658,-0.115156,-3.093407e-04,-1.247356e-04,1.083186e-03,1,0
84,0.483514,-0.141989,-2.805953e-04,-1.503179e-04,1.058659e-03,1,0
66,0.509038,-0.145925,-2.542768e-04,-1.451898e-04,9.949630e-04,1,1
29,0.515227,-0.150212,-2.481416e-04,-1.471332e-04,9.795028e-04,1,1
87,0.546006,-0.156695,-2.190232e-04,-1.428612e-04,9.117177e-04,1,1
