neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
605,-1.624157,0.550356,-3.399930e-03,8.191941e-04,1.488481e-03,1,0
999,-1.458604,0.384401,-3.153508e-03,5.721733e-04,1.488481e-03,1,0
928,-1.456593,0.383559,-3.150514e-03,5.709206e-04,1.488481e-03,1,0
625,-1.444421,0.369087,-3.132396e-03,5.493785e-04,1.488481e-03,1,0
187,-1.436272,0.361482,-3.120266e-03,5.380587e-04,1.488481e-03,1,0
219,-1.416027,0.341549,-3.090132e-03,5.083894e-04,1.488481e-03,1,0
998,-1.395802,0.320713,-3.060027e-03,4.773759e-04,1.488481e-03,1,0
590,-1.381154,0.306910,-3.038224e-03,4.568293e-04,1.488481e-03,1,0
503,-1.372024,0.298432,-3.024634e-03,4.442102e-04,1.488481e-03,1,0
835,-1.333018,0.259337,-2.966575e-03,3.860186e-04,1.488481e-03,1,0
130,-1.317667,0.241987,-2.943726e-03,3.601933e-04,1.488481e-03,1,0
456,-1.311788,0.237864,-2.934975e-03,3.540563e-04,1.488481e-03,1,0
916,-1.262390,0.189830,-2.861447e-03,2.825589e-04,1.488481e-03,1,0
447,-1.258152,0.183654,-2.855138e-03,2.733654e-04,1.488481e-03,1,0
217,-1.184724,0.111894,-2.745842e-03,1.665527e-04,1.488481e-03,1,0
450,-1.181766,0.109216,-2.741439e-03,1.625667e-04,1.488481e-03,1,0
280,-1.114427,0.043177,-2.641206e-03,6.426863e-05,1.488481e-03,1,0
206,-1.110921,0.040382,-2.635988e-03,6.010762e-05,1.488481e-03,1,0
784,-1.086809,0.016884,-2.600098e-03,2.513172e-05,1.488481e-03,0,0
517,-1.073040,0.000889,-2.579603e-03,1.322963e-06,1.488481e-03,0,0
673,-1.029796,-0.040101,-2.515234e-03,-5.969018e-05,1.488481e-03,1,0
722,-1.027867,-0.043731,-2.512364e-03,-6.509239e-05,1.488481e-03,1,0
106,-1.019873,-0.044881,-2.500465e-03,-6.680453e-05,1.488481e-03,1,0
674,-0.997935,-0.084329,-2.466739e-03,-1.692793e-04,2.007367e-03,1,0
607,-0.997696,-0.128383,-2.466259e-03,-2.577118e-04,2.007367e-03,1,0
429,-0.997685,-0.151535,-2.466237e-03,-3.041855e-04,2.007367e-03,1,0
126,-0.997668,-0.134619,-2.466203e-03,-2.702295e-04,2.007367e-03,1,0
498,-0.997586,-0.133304,-2.466037e-03,-2.675901e-04,2.007367e-03,1,0
945,-0.997569,-0.124516,-2.466005e-03,-2.499485e-04,2.007367e-03,1,0
400,-0.997552,-0.104489,-2.465970e-03,-2.097469e-04,2.007367e-03,1,0
158,-0.997510,-0.114959,-2.465885e-03,-2.307646e-04,2.007367e-03,1,0
139,-0.997499,-0.114251,-2.465864e-03,-2.293427e-04,2.007367e-03,1,0
484,-0.997464,-0.127202,-2.465793e-03,-2.553407e-04,2.007367e-03,1,0
23,-0.997459,-0.147749,-2.465782e-03,-2.965867e-04,2.007367e-03,1,0
886,-0.997429,-0.080013,-2.465723e-03,-1.606156e-04,2.007367e-03,1,0
169,-0.997422,-0.137460,-2.465709e-03,-2.759333e-04,2.007367e-03,1,0
117,-0.997412,-0.144851,-2.465689e-03,-2.907698e-04,2.007367e-03,1,0
43,-0.997386,-0.094147,-2.465637e-03,-1.889867e-04,2.007367e-03,1,0
4,-0.997297,-0.097900,-2.465457e-03,-1.965221e-04,2.007367e-03,1,0
935,-0.997217,-0.134514,-2.465297e-03,-2.700188e-04,2.007367e-03,1,0
325,-0.997193,-0.144904,-2.465250e-03,-2.908764e-04,2.007367e-03,1,0
768,-0.997168,-0.137661,-2.465199e-03,-2.763362e-04,2.007367e-03,1,0
714,-0.997158,-0.102977,-2.465178e-03,-2.067132e-04,2.007367e-03,1,0
354,-0.997061,-0.111470,-2.464984e-03,-2.237615e-04,2.007367e-03,1,0
570,-0.996930,-0.123920,-2.464722e-03,-2.487534e-04,2.007367e-03,1,0
702,-0.996879,-0.139078,-2.464619e-03,-2.791800e-04,2.007367e-03,1,0
53,-0.996700,-0.111217,-2.464260e-03,-2.232536e-04,2.007367e-03,1,0
120,-0.996681,-0.106616,-2.464221e-03,-2.140177e-04,2.007367e-03,1,0
530,-0.996607,-0.114353,-2.464074e-03,-2.295484e-04,2.007367e-03,1,0
907,-0.996530,-0.112941,-2.463918e-03,-2.267133e-04,2.007367e-03,1,0
415,-0.996455,-0.138595,-2.463768e-03,-2.782114e-04,2.007367e-03,1,0
987,-0.996267,-0.116318,-2.463390e-03,-2.334921e-04,2.007367e-03,1,0
224,-0.996258,-0.135669,-2.463372e-03,-2.723378e-04,2.007367e-03,1,0
644,-0.996176,-0.133293,-2.463207e-03,-2.675686e-04,2.007367e-03,1,0
727,-0.996163,-0.126217,-2.463182e-03,-2.533629e-04,2.007367e-03,1,0
252,-0.996134,-0.095700,-2.463124e-03,-1.921047e-04,2.007367e-03,1,0
