neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
134,-1.211251,-0.435904,2.267493e-04,9.271634e-04,-2.126990e-03,1,0
85,-1.193312,-0.417515,1.885934e-04,8.880505e-04,-2.126990e-03,1,0
49,-1.178172,-0.404818,1.563915e-04,8.610431e-04,-2.126990e-03,1,0
10,-1.149200,-0.374020,9.476789e-05,7.955374e-04,-2.126990e-03,1,0
241,-1.127487,-0.352042,4.858482e-05,7.487898e-04,-2.126990e-03,1,0
148,-1.119090,-0.342661,3.072324e-05,7.288368e-04,-2.126990e-03,1,0
193,-1.052732,-0.280732,-1.104198e-04,5.971134e-04,-2.126990e-03,1,0
55,-0.999997,-0.192784,-2.225798e-04,2.233753e-05,-1.158683e-04,1,1
34,-0.995307,-0.131898,-2.231233e-04,1.528285e-05,-1.158683e-04,1,1
13,-0.957563,-0.052218,1.042536e-05,-5.320643e-04,1.018933e-02,1,0
235,-0.889722,0.017576,7.548788e-04,1.467497e-04,8.349423e-03,0,0
150,-0.807068,0.248214,1.002354e-03,-2.029147e-04,-8.174989e-04,1,1
25,-0.805935,0.254751,1.001427e-03,-2.082588e-04,-8.174989e-04,1,1
192,-0.805902,0.256973,1.001401e-03,-2.100753e-04,-8.174989e-04,1,1
12,-0.805524,0.260992,1.001091e-03,-2.133610e-04,-8.174989e-04,1,1
164,-0.803817,0.274816,9.997491e-04,-2.034630e-04,-7.403616e-04,1,1
136,-0.803536,0.274688,9.995414e-04,-2.033685e-04,-7.403616e-04,1,1
102,-0.802416,0.284907,9.987121e-04,-2.109344e-04,-7.403616e-04,1,1
206,-0.801394,0.295365,9.979557e-04,-2.186770e-04,-7.403616e-04,1,1
52,-0.798970,0.301864,9.962541e-04,-1.702235e-04,-5.639070e-04,1,1
117,-0.798613,0.303754,9.960528e-04,-1.712893e-04,-5.639070e-04,1,1
32,-0.798415,0.308833,9.959409e-04,-1.741532e-04,-5.639070e-04,1,1
114,-0.798414,0.308776,9.959408e-04,-1.741207e-04,-5.639070e-04,1,1
100,-0.798407,0.302484,9.959368e-04,-1.705729e-04,-5.639070e-04,1,1
132,-0.798274,0.290108,9.958614e-04,-1.635941e-04,-5.639070e-04,1,1
137,-0.798261,0.286598,9.958541e-04,-1.616144e-04,-5.639070e-04,1,1
217,-0.798132,0.258727,9.957814e-04,-1.458977e-04,-5.639070e-04,1,1
11,-0.798130,0.289933,9.957802e-04,-1.634953e-04,-5.639070e-04,1,1
224,-0.798089,0.294161,9.957571e-04,-1.658792e-04,-5.639070e-04,1,1
127,-0.798084,0.310685,9.957542e-04,-1.751972e-04,-5.639070e-04,1,1
154,-0.798022,0.314852,9.957196e-04,-1.775471e-04,-5.639070e-04,1,1
107,-0.797904,0.297107,9.956530e-04,-1.675407e-04,-5.639070e-04,1,1
58,-0.797867,0.297374,9.956323e-04,-1.676911e-04,-5.639070e-04,1,1
234,-0.797861,0.290936,9.956285e-04,-1.640610e-04,-5.639070e-04,1,1
138,-0.797742,0.304980,9.955617e-04,-1.719805e-04,-5.639070e-04,1,1
47,-0.797729,0.319769,9.955542e-04,-1.803201e-04,-5.639070e-04,1,1
112,-0.797674,0.317181,9.955232e-04,-1.788604e-04,-5.639070e-04,1,1
111,-0.797631,0.312763,9.954990e-04,-1.763693e-04,-5.639070e-04,1,1
78,-0.797569,0.312669,9.954638e-04,-1.763165e-04,-5.639070e-04,1,1
175,-0.797541,0.322756,9.954481e-04,-1.820043e-04,-5.639070e-04,1,1
48,-0.797484,0.316899,9.954161e-04,-1.787016e-04,-5.639070e-04,1,1
17,-0.797476,0.318086,9.954118e-04,-1.793711e-04,-5.639070e-04,1,1
50,-0.797402,0.319469,9.953697e-04,-1.801507e-04,-5.639070e-04,1,1
87,-0.797376,0.320189,9.953553e-04,-1.805571e-04,-5.639070e-04,1,1
118,-0.797028,0.328245,9.951589e-04,-1.850997e-04,-5.639070e-04,1,1
240,-0.792919,0.199151,9.930611e-04,-8.445142e-05,-4.240575e-04,1,1
108,-0.790356,0.186370,9.919743e-04,-7.903171e-05,-4.240575e-04,1,1
197,-0.562921,-0.239025,8.108896e-05,8.903487e-05,-3.724925e-04,1,1
31,-0.559198,-0.365539,7.970205e-05,1.361605e-04,-3.724925e-04,1,1
183,-0.558758,-0.462650,7.956759e-05,7.407231e-05,-1.601043e-04,1,1
20,-0.551676,-0.509296,7.880923e-05,-5.027442e-06,9.871352e-06,1,1
65,-0.541443,-0.538571,8.002509e-05,-1.138152e-04,2.113279e-04,1,1
146,-0.524937,-0.678812,8.317159e-05,-7.031438e-05,1.035845e-04,1,1
215,-0.524291,-0.666419,8.323851e-05,-6.903067e-05,1.035845e-04,1,1
7,-0.524289,-0.666340,8.323866e-05,-6.902248e-05,1.035845e-04,1,1
239,-0.523258,-0.645201,8.325183e-05,4.273737e-05,-6.623882e-05,1,1
220,-0.523183,-0.644184,8.324684e-05,4.266997e-05,-6.623882e-05,1,1
46,-0.522744,-0.635081,8.321778e-05,4.206704e-05,-6.623882e-05,1,1
171,-0.522131,-0.623701,8.317717e-05,4.131322e-05,-6.623882e-05,1,1
205,-0.490753,-0.673768,6.723403e-05,6.744247e-04,-1.000975e-03,1,0
1,-0.490570,-0.658912,6.705087e-05,6.595547e-04,-1.000975e-03,1,0
170,-0.490550,-0.669971,6.703123e-05,6.706245e-04,-1.000975e-03,1,0
57,-0.490495,-0.658806,6.697562e-05,6.594477e-04,-1.000975e-03,1,0
165,-0.490173,-0.651280,6.665392e-05,6.519151e-04,-1.000975e-03,1,0
64,-0.489692,-0.645161,6.617241e-05,6.457902e-04,-1.000975e-03,1,0
144,-0.489529,-0.647059,6.600887e-05,6.476895e-04,-1.000975e-03,1,0
94,-0.488953,-0.644111,6.543275e-05,6.447387e-04,-1.000975e-03,1,0
