neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
605,-1.638912,0.561632,-2.567115e-03,6.892517e-04,1.227230e-03,1,0
999,-1.468903,0.391232,-2.358475e-03,4.801315e-04,1.227230e-03,1,0
928,-1.466868,0.390337,-2.355978e-03,4.790329e-04,1.227230e-03,1,0
625,-1.454309,0.375537,-2.340564e-03,4.608697e-04,1.227230e-03,1,0
187,-1.445955,0.367713,-2.330313e-03,4.512684e-04,1.227230e-03,1,0
219,-1.425175,0.347237,-2.304811e-03,4.261395e-04,1.227230e-03,1,0
998,-1.404391,0.325858,-2.279304e-03,3.999027e-04,1.227230e-03,1,0
590,-1.389372,0.311661,-2.260872e-03,3.824800e-04,1.227230e-03,1,0
503,-1.380014,0.302939,-2.249387e-03,3.717752e-04,1.227230e-03,1,0
835,-1.339958,0.262797,-2.200230e-03,3.225118e-04,1.227230e-03,1,0
130,-1.324142,0.245034,-2.180821e-03,3.007125e-04,1.227230e-03,1,0
456,-1.318152,0.240753,-2.173469e-03,2.954598e-04,1.227230e-03,1,0
916,-1.267464,0.191394,-2.111263e-03,2.348841e-04,1.227230e-03,1,0
447,-1.263061,0.185103,-2.105859e-03,2.271637e-04,1.227230e-03,1,0
217,-1.187705,0.111372,-2.013381e-03,1.366795e-04,1.227230e-03,1,0
450,-1.184675,0.108615,-2.009662e-03,1.332957e-04,1.227230e-03,1,0
280,-1.115562,0.040768,-1.924845e-03,5.003216e-05,1.227230e-03,1,0
206,-1.111981,0.037879,-1.920450e-03,4.648628e-05,1.227230e-03,1,0
784,-1.087239,0.013734,-1.890085e-03,1.685495e-05,1.227230e-03,0,0
517,-1.073041,-0.002632,-1.872661e-03,-3.229716e-06,1.227230e-03,0,0
673,-1.028695,-0.044782,-1.818238e-03,-5.495806e-05,1.227230e-03,1,0
722,-1.026669,-0.048464,-1.815753e-03,-5.947641e-05,1.227230e-03,1,0
106,-1.018642,-0.049826,-1.805901e-03,-6.114840e-05,1.227230e-03,1,0
325,-1.000000,-0.150335,-1.783023e-03,-1.844955e-04,1.227230e-03,1,0
415,-1.000000,-0.144008,-1.783023e-03,-1.767303e-04,1.227230e-03,1,0
95,-1.000000,-0.144746,-1.783023e-03,-1.776361e-04,1.227230e-03,1,0
429,-1.000000,-0.156975,-1.783023e-03,-1.926440e-04,1.227230e-03,1,0
117,-1.000000,-0.150286,-1.783023e-03,-1.844353e-04,1.227230e-03,1,0
768,-1.000000,-0.143089,-1.783023e-03,-1.756036e-04,1.227230e-03,1,0
224,-1.000000,-0.141075,-1.783023e-03,-1.731317e-04,1.227230e-03,1,0
750,-1.000000,-0.142479,-1.783023e-03,-1.748545e-04,1.227230e-03,1,0
643,-1.000000,-0.140386,-1.783023e-03,-1.722862e-04,1.227230e-03,1,0
702,-1.000000,-0.144500,-1.783023e-03,-1.773351e-04,1.227230e-03,1,0
14,-1.000000,-0.139460,-1.783023e-03,-1.711496e-04,1.227230e-03,1,0
950,-1.000000,-0.136283,-1.783023e-03,-1.672511e-04,1.227230e-03,1,0
23,-1.000000,-0.153185,-1.783023e-03,-1.879931e-04,1.227230e-03,1,0
644,-1.000000,-0.138696,-1.783023e-03,-1.702121e-04,1.227230e-03,1,0
727,-1.000000,-0.131616,-1.783023e-03,-1.615229e-04,1.227230e-03,1,0
935,-1.000000,-0.139943,-1.783023e-03,-1.717418e-04,1.227230e-03,1,0
498,-1.000000,-0.138740,-1.783023e-03,-1.702654e-04,1.227230e-03,1,0
126,-1.000000,-0.140056,-1.783023e-03,-1.718811e-04,1.227230e-03,1,0
607,-1.000000,-0.133820,-1.783023e-03,-1.642275e-04,1.227230e-03,1,0
169,-1.000000,-0.142894,-1.783023e-03,-1.753633e-04,1.227230e-03,1,0
502,-1.000000,-0.146184,-1.783023e-03,-1.794017e-04,1.227230e-03,1,0
310,-1.000000,-0.132614,-1.783023e-03,-1.627484e-04,1.227230e-03,1,0
633,-1.000000,-0.138010,-1.783023e-03,-1.693701e-04,1.227230e-03,1,0
484,-1.000000,-0.132634,-1.783023e-03,-1.627723e-04,1.227230e-03,1,0
712,-1.000000,-0.139197,-1.783023e-03,-1.708267e-04,1.227230e-03,1,0
983,-1.000000,-0.125801,-1.783023e-03,-1.543871e-04,1.227230e-03,1,0
907,-1.000000,-0.118345,-1.783023e-03,-1.452363e-04,1.227230e-03,1,0
570,-1.000000,-0.129340,-1.783023e-03,-1.587294e-04,1.227230e-03,1,0
492,-1.000000,-0.129274,-1.783023e-03,-1.586492e-04,1.227230e-03,1,0
945,-1.000000,-0.129949,-1.783023e-03,-1.594775e-04,1.227230e-03,1,0
354,-1.000000,-0.116889,-1.783023e-03,-1.434492e-04,1.227230e-03,1,0
530,-1.000000,-0.119760,-1.783023e-03,-1.469731e-04,1.227230e-03,1,0
158,-1.000000,-0.120389,-1.783023e-03,-1.477451e-04,1.227230e-03,1,0
764,-1.000000,-0.118836,-1.783023e-03,-1.458390e-04,1.227230e-03,1,0
139,-1.000000,-0.119680,-1.783023e-03,-1.468753e-04,1.227230e-03,1,0
418,-1.000000,-0.121235,-1.783023e-03,-1.487835e-04,1.227230e-03,1,0
53,-1.000000,-0.116626,-1.783023e-03,-1.431264e-04,1.227230e-03,1,0
987,-1.000000,-0.121715,-1.783023e-03,-1.493727e-04,1.227230e-03,1,0
715,-1.000000,-0.119129,-1.783023e-03,-1.461990e-04,1.227230e-03,1,0
6,-1.000000,-0.117705,-1.783023e-03,-1.444510e-04,1.227230e-03,1,0
4,-1.000000,-0.103320,-1.783023e-03,-1.267977e-04,1.227230e-03,1,0
120,-1.000000,-0.112022,-1.783023e-03,-1.374766e-04,1.227230e-03,1,0
400,-1.000000,-0.109917,-1.783023e-03,-1.348934e-04,1.227230e-03,1,0
714,-1.000000,-0.108395,-1.783023e-03,-1.330258e-04,1.227230e-03,1,0
43,-1.000000,-0.099567,-1.783023e-03,-1.221920e-04,1.227230e-03,1,0
252,-1.000000,-0.101080,-1.783023e-03,-1.240480e-04,1.227230e-03,1,0
674,-1.000000,-0.089761,-1.783023e-03,-1.101568e-04,1.227230e-03,1,0
886,-1.000000,-0.085429,-1.783023e-03,-1.048408e-04,1.227230e-03,1,0
42,-0.999702,-0.124800,-1.782610e-03,-1.733898e-04,1.389346e-03,1,0
420,-0.999586,-0.111231,-1.782448e-03,-1.545386e-04,1.389346e-03,1,0
785,-0.999134,-0.116581,-1.781820e-03,-1.619709e-04,1.389346e-03,1,0
308,-0.998868,-0.118654,-1.781451e-03,-1.648509e-04,1.389346e-03,1,0
197,-0.998321,-0.118727,-1.780691e-03,-1.649526e-04,1.389346e-03,1,0
380,-0.997633,-0.120634,-1.779735e-03,-1.676024e-04,1.389346e-03,1,0
701,-0.997488,-0.111466,-1.779533e-03,-1.548643e-04,1.389346e-03,1,0
301,-0.997440,-0.118786,-1.779466e-03,-1.650346e-04,1.389346e-03,1,0
499,-0.997365,-0.121835,-1.779363e-03,-1.692705e-04,1.389346e-03,1,0
399,-0.997258,-0.109713,-1.779214e-03,-1.524286e-04,1.389346e-03,1,0
840,-0.994962,-0.107722,-1.776021e-03,-1.624606e-04,1.508151e-03,1,0
875,-0.994116,-0.097786,-1.774745e-03,-1.474757e-04,1.508151e-03,1,0
22,-0.990324,-0.098277,-1.769026e-03,-1.482173e-04,1.508151e-03,1,0
501,-0.989787,-0.089322,-1.768200e-03,-1.427714e-04,1.598387e-03,1,0
942,-0.989138,-0.094001,-1.767163e-03,-1.502493e-04,1.598387e-03,1,0
518,-0.988501,-0.095346,-1.766144e-03,-1.524004e-04,1.598387e-03,1,0
689,-0.987940,-0.093151,-1.765246e-03,-1.488910e-04,1.598387e-03,1,0
348,-0.981970,-0.089774,-1.755491e-03,-1.499049e-04,1.669800e-03,1,0
753,-0.973055,-0.072789,-1.740145e-03,-1.285427e-04,1.765962e-03,1,0
