neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
6,-1.183106,1.269873,-2.060666e-05,1.156131e-03,9.104305e-04,1,1
32,-1.000123,0.988504,1.459861e-04,8.999642e-04,9.104305e-04,1,1
34,-1.000120,0.968029,1.459886e-04,8.813229e-04,9.104305e-04,1,1
17,-0.762596,-0.746919,-9.995006e-04,-5.337314e-04,7.145771e-04,1,1
2,-0.762305,-0.782018,-9.992927e-04,-5.588119e-04,7.145771e-04,1,1
11,-0.759650,-0.800296,-9.973950e-04,-5.718733e-04,7.145771e-04,1,1
5,-0.757782,-0.784261,-9.961082e-04,-5.371526e-04,6.849157e-04,1,1
43,-0.754949,-0.804704,-9.941682e-04,-5.511544e-04,6.849157e-04,1,1
0,-0.718433,-0.849946,-9.696529e-04,-6.016842e-04,7.079086e-04,1,1
45,-0.684830,-0.851903,-9.461225e-04,-5.532549e-04,6.494344e-04,1,1
33,-0.683766,-0.856337,-9.454576e-04,-5.062558e-04,5.911874e-04,1,1
24,-0.659356,-0.857781,-9.327495e-04,-3.995623e-04,4.658090e-04,1,1
13,-0.636822,-0.870945,-9.227414e-04,-4.057876e-04,4.659164e-04,1,1
42,-0.633417,-0.548821,-9.211361e-04,-2.708097e-04,4.934385e-04,1,1
44,-0.361500,1.062218,-2.761298e-04,4.929478e-04,4.640743e-04,1,1
39,-0.360787,0.877172,-2.757986e-04,4.070732e-04,4.640743e-04,1,1
40,-0.321791,1.130758,-2.579837e-04,5.702563e-04,5.043134e-04,1,1
36,-0.311181,1.108710,-2.522709e-04,6.452007e-04,5.819380e-04,1,1
18,-0.261980,1.084506,-2.253847e-04,5.294605e-04,4.882045e-04,1,1
19,-0.249647,1.099202,-2.191555e-04,5.753169e-04,5.233950e-04,1,1
16,-0.200780,1.110344,-1.948207e-04,5.830120e-04,5.250732e-04,1,1
31,-0.198380,1.118748,-1.935606e-04,5.874249e-04,5.250732e-04,1,1
12,-0.147297,1.142794,-1.643499e-04,6.152831e-04,5.384025e-04,1,1
23,-0.124593,0.924472,-1.518742e-04,5.159751e-04,5.581294e-04,1,1
29,-0.123592,0.547424,-1.513158e-04,3.055333e-04,5.581294e-04,1,1
35,0.119491,-0.829397,-3.139564e-04,-4.297184e-04,5.181095e-04,1,1
37,0.125647,-0.619514,-3.107316e-04,-3.286850e-04,5.305531e-04,1,1
15,0.162169,-0.810013,-2.909848e-04,-3.984097e-04,4.918561e-04,1,1
21,0.163855,-0.808881,-2.902105e-04,-3.507323e-04,4.336018e-04,1,1
48,0.180317,-0.802738,-2.840173e-04,-2.539415e-04,3.163441e-04,1,1
30,0.211243,-0.645788,-2.742801e-04,-2.295297e-04,3.554260e-04,1,1
27,0.237685,-0.739010,-2.635584e-04,-3.228726e-04,4.368988e-04,1,1
25,0.254210,-0.751788,-2.566704e-04,-2.856627e-04,3.799778e-04,1,1
8,0.259709,-0.768801,-2.546238e-04,-2.709429e-04,3.524228e-04,1,1
9,0.288725,-0.714904,-2.448152e-04,-2.397283e-04,3.353293e-04,1,1
20,0.300396,-0.698341,-2.409157e-04,-2.323350e-04,3.326955e-04,1,1
4,0.348119,-0.560993,-2.233397e-04,-1.777147e-04,3.167859e-04,1,1
10,0.351382,-0.577585,-2.225345e-04,-1.391748e-04,2.409597e-04,1,1
28,0.351903,-0.584801,-2.224089e-04,-1.409134e-04,2.409597e-04,1,1
26,0.352468,-0.656455,-2.222727e-04,-1.581793e-04,2.409597e-04,1,1
41,0.352860,-0.646687,-2.221783e-04,-1.558254e-04,2.409597e-04,1,1
47,0.639096,1.135946,3.175901e-04,1.524227e-04,1.341813e-04,1,1
1,0.641780,1.050596,3.179949e-04,1.584130e-04,1.507839e-04,1,1
46,0.677571,1.142888,3.238028e-04,1.889243e-04,1.653043e-04,1,1
7,0.707779,1.156943,3.292698e-04,2.190174e-04,1.893070e-04,1,1
38,0.734251,1.180818,3.345571e-04,2.300586e-04,1.948299e-04,1,1
14,0.777949,1.204481,3.400545e-04,9.689436e-05,8.044494e-05,1,1
49,0.799185,1.205810,3.431952e-04,2.452625e-04,2.034006e-04,1,1
3,0.802373,0.665133,3.439812e-04,1.671120e-04,2.512462e-04,1,1
22,0.824586,1.221380,3.497943e-04,2.235784e-04,1.830540e-04,1,1
