b_j,a_j,da_grad,db_grad,active
-1.0000000710048664,0.2854768620184804,-2.817043498543546e-05,-1.1727031317768414e-05,1
-1.393328432989993,-0.5427987301222871,-1.201299936507494e-05,2.2297490810225172e-05,1
-1.0000001752955276,0.5125194405880198,-2.8170430701306088e-05,-2.105365558611113e-05,1
-1.0000005885960612,0.6085360020670165,-2.8170413723438632e-05,-2.499789546435296e-05,1
-1.6951740669264204,-1.085210442020303,3.864405659798468e-07,4.4579083397370255e-05,1
-0.8069718262507581,-0.6579084907102322,9.122248581679555e-06,0.00011008321062134569,1
-0.9688390658052292,0.12802941495486633,-1.5895757106184244e-05,7.769007541728556e-05,1
-0.7806885795351146,-0.1580350073861761,7.2669242608172065e-06,-4.3378192592762607e-07,1
-0.8159715727114116,-0.0015469348994458806,1.0923919199602173e-05,3.64606754635295e-07,0
-0.7108875104520647,-0.4398329035816595,1.1336970736065727e-05,-2.7752299996148265e-05,1
-1.0000002431710404,0.5657863962737221,-2.8170427913065062e-05,-2.3241795294218105e-05,1
-0.9999999429979418,0.5110699608883617,-2.817043107411439e-05,6.121959452354252e-05,1
-0.769431017283247,0.024035463722710215,7.620258765804963e-06,1.0512170424022216e-06,0
-1.0000006797102103,0.6811940873256516,-2.817040998058375e-05,-2.798259844620773e-05,1
-0.9691642590105904,0.24043965798957947,-1.6093088982289466e-05,0.00014590221449580065,1
-0.6486960430738916,-0.46313600002049604,1.4449433062847755e-05,4.861331940152148e-06,1
-0.7240538334532194,0.1577312737710538,1.0580528922359206e-05,8.639769288921405e-06,1
-0.567051495336806,-0.5146290889772881,3.983758920943294e-06,2.9257615886134557e-05,1
-0.9999998341696972,0.4925495861164515,-2.8170418037893303e-05,5.9001092320850834e-05,1
-0.6403051725293294,-0.061710969985598836,1.4291239108228649e-05,1.7849345305396495e-06,1
-0.5993344636464486,-0.13209169394730122,8.604045539492309e-06,2.5198617456812193e-05,1
-0.5040898897880668,-0.3872293158859904,6.9589640034069965e-06,-2.445582117303257e-05,1
-0.6358270072621494,0.5640021220388491,1.4069313630076808e-05,-3.224635682685588e-05,1
-0.49981457845668026,-0.13331522107365168,7.193779224969725e-06,-7.230196479922921e-06,1
-0.48793997217587953,-0.2734013437918673,7.3996881679259125e-06,7.352571602419511e-06,1
-0.4844000801794564,-0.23554591723315796,7.304489991473974e-06,6.334527102517813e-06,1
-0.47951282663794076,0.20655445504559733,7.0851228271934505e-06,-9.88310654963061e-06,1
-0.4631250343539299,0.1238994341960154,5.7832192020317146e-06,-1.1628235039787554e-05,1
-0.4434104056850742,0.1491544886372038,4.213029255339366e-06,-8.225904436655687e-06,1
-0.42218111022749294,0.16122096829362034,3.6040690377078038e-06,2.927096528590508e-06,1
-0.4928019645959539,1.0084890637832462,7.42136800209469e-06,-1.6166035520434466e-07,1
-0.42446153832835626,-0.25423471618943494,3.583923709028842e-06,1.371527462643967e-06,1
-0.41863444374869063,-0.30647233683822095,3.6684616241564807e-06,-5.56425211163848e-06,1
-0.45592783040389323,-0.45835417821856156,5.126392601332848e-06,3.987391753848118e-05,1
-0.3570311945903117,0.25915425563563305,8.143421846957461e-06,6.2757042909771135e-06,1
-0.32050359996143274,0.5169905877073078,8.181983210078861e-06,-1.0563935830196197e-05,1
-0.3414424108095285,-0.10479923147694288,8.284677957854197e-06,2.3439062135460865e-07,1
