target,m,steps,lr_eff,k_true,n_clusters,n_active,loss,max_da_grad,max_db_grad,active_leq_k
sin_6pi,1000,200000,0.00022360679774997895,11,9,865,0.005466799820396607,0.0003281016323313174,0.0017493080698827276,0
