b_j,a_j,da_grad,db_grad,active
-1.015988880457642,0.28687507526777417,0.050543400411206654,-0.010132104201534858,1
-0.8551448688233912,-0.5641637858970627,0.04499587640536948,0.019916718004684954,1
-1.0405980368645695,0.5077685820646932,0.05141256806822292,-0.017933813800110946,1
-1.0474903279777112,0.6011449860427031,0.05165599601915411,-0.021231763105001602,1
-0.7679532713838704,-1.0291829434831146,0.04192563155473494,0.036099953272275734,1
-0.8507923020957046,-0.7059433170800229,0.04484221892981344,0.024921691574834013,1
-0.999514265336968,0.1530741371283811,0.049961677587128654,-0.005361654067646376,1
-0.8436165775616529,-0.20244859653563094,0.04458900131246833,0.00714029254176897,1
-0.8842053962022697,-0.02282373576025711,0.04601780878512573,0.0007979825164180324,0
-0.8408760882088891,-0.48236030823487663,0.04449234519323024,0.01701268257855615,1
-1.0001969811837574,0.5565230544434747,0.049985648334509865,-0.01965576679296532,1
-1.0001779252964462,0.5037498159631023,0.04998497530205589,-0.01779187551263544,1
-0.9189421381989278,0.027017381473379194,0.04721620813820581,-0.000921969839500508,0
-1.005953775188782,0.6818951434702808,0.05018897180787624,-0.02408376761805617,1
-1.0001183324480092,0.335365704688923,0.049982870549841144,-0.011844738558613432,1
-0.8330330782283644,-0.4874605905692994,0.04421588033617095,0.01717526755911546,1
-1.0000747531453433,0.21230416078809689,0.049981331378007435,-0.007498343582190072,1
-0.7962998247398728,-0.5410386415612879,0.04292176094758645,0.01904913133707777,1
-1.0001820381571485,0.5158040310485681,0.04998512056365859,-0.018217616798104908,1
-0.8096364010410952,-0.0879631002134322,0.0433915633714069,0.003099635178989015,1
-0.8021592070050568,-0.15581615039457883,0.043128112214123056,0.005489061518106725,1
-0.7937838517719544,-0.40311017043339326,0.04283319693074864,0.014181698590736477,1
-1.0002426746972803,0.6853165217426535,0.04998726217788722,-0.024204606840969454,1
-0.7908186518385646,-0.14119143198495285,0.04272887911690783,0.004967213627610323,1
-0.7766736724455449,-0.2777510073843504,0.042231731525230465,0.009754951778673917,1
-0.7697137790166806,-0.23993281987626822,0.04198739063254108,0.008421701506466945,1
-0.7651782765263555,0.20018379994543964,0.04182829493900358,-0.007021711610804138,1
-0.7610024888578576,0.11713231061675829,0.04168185310746814,-0.004107558886545663,1
-0.756930739081905,0.14065501864518112,0.041539056203427654,-0.004933019658537438,1
-0.7548633569419563,0.14966956185481226,0.04146654946434143,-0.005249175593065617,1
-0.4244181403055655,1.0086963802790763,0.030063344579468194,-0.033940310793246345,1
-0.7498974703505024,-0.2670470169682464,0.041292352578939456,0.009367861534204337,1
-0.7448455968834108,-0.31965382242381224,0.041115127169449525,0.011213878146269169,1
-0.7326907108864953,-0.469436612062819,0.040688785242991986,0.01646073406732536,1
-0.7094186829334901,0.24284847149476693,0.039873698234098254,-0.008495113048566042,1
-0.6517912025317877,0.4991738880609651,0.0378637018626388,-0.017361471879946428,1
-0.7222178182528884,-0.12061537188786389,0.04032169510463007,0.004225365817262233,1
-0.7194453973502324,-0.4821148393505659,0.04022457238859653,0.016889319580929176,1
-0.7150206810768444,-0.4740991175419516,0.040069680172105535,0.016595960324408625,1
-0.6681366243920053,0.261720279644368,0.038432647487534784,-0.00911527805274064,1
-0.644232341654235,0.3090198724653956,0.03760084898071748,-0.010744843038284733,1
-0.6708418978257014,0.20843607445971804,0.03852688926309706,-0.00726218154794103,1
-0.7076353423665149,-0.39452027126609357,0.03981134221700101,0.013794200825754067,1
-0.6873083471509865,0.05324111599738202,0.03910111694612775,-0.0018583429313348797,0
-0.6813775679802276,-0.0034856329529291156,0.038894167676002636,0.00012158930012028627,0
-0.6705706299605256,0.048043785067273054,0.03851743794095844,-0.0016739074093252673,0
-0.5308387050062462,0.38700261483730547,0.033680931072666155,-0.01327283469461832,1
-0.6424383231637492,0.05440989624634314,0.03753848304587041,-0.0018914358591262856,0
-0.5080841021451742,0.29875326637726907,0.03290141102276113,-0.010218434001099591,1
-0.643244242215472,-0.02167515176167705,0.037566498982292716,0.0007534871801339936,0
-0.6074880305406049,0.09337069633469487,0.036325405228818476,-0.003236585809031905,1
-0.46409606316281676,0.2873384811815109,0.031402852173021314,-0.009744473795543943,1
-0.687573288290504,-0.7850835360605793,0.0391103645263976,0.02740277720356781,1
-0.6486146051958318,-0.21056588771850754,0.03775322343330912,0.00732152723610294,1
-0.6541459708169318,-0.28527592448748934,0.03794560184358983,0.009926773221676155,1
-0.6606655424227936,-0.3695760006713299,0.038172490449524865,0.01286661396110489,1
-0.6318967491074071,-0.18306127213850318,0.03717219444106535,0.006357323029652435,1
-0.3162562089644589,0.7900997906848731,0.026469226510639786,-0.025900078407103906,1
-0.6550086386415979,-0.4756084636717561,0.03797562017716103,0.016549792519860447,1
-0.37722699463047177,0.5253042939833826,0.028484165015405665,-0.017481740374892255,1
-0.6733111019335011,-0.8860027971427349,0.038612919517486785,0.030869479678660862,1
-0.5859183291105701,-0.19036954416359445,0.03557817836320072,0.006587725440260753,1
-0.4544527537952226,0.09189345054259636,0.031076293000341017,-0.003109844017798913,1
-0.3894395578739254,0.3355814710853929,0.02889110634097145,-0.011199677474311739,1
-0.37524822416000647,0.4035860896862676,0.028418312990165468,-0.013431048098450341,1
-0.3469499906025805,0.4529604771132189,0.027479565529584495,-0.01496873570947998,1
-0.530568865659037,-0.16913564383192375,0.03367167652783287,0.005800760396651884,1
-0.5477428144443772,-0.23160684447087038,0.0342611936519232,0.007958140035739851,1
-0.3041344707806072,0.4916736937217814,0.026072387775298467,-0.016078120193513946,1
-0.4652183807003275,-0.062326828646369174,0.03144091318660217,0.0021136819057668986,0
-0.6384888516713286,-0.6553543141604494,0.037401199474709074,0.02277028245991328,1
-0.6198241781597671,-0.5780376143946357,0.036753152438677196,0.020055763358741364,1
-0.5899985884969601,-0.45764964085230775,0.03571940119481785,0.015848408992707747,1
-0.33243315957348035,0.3147265384775073,0.027000643117652164,-0.010357293348761997,1
-0.36627394636255983,0.13480339481636186,0.028119925526658734,-0.004477780705742937,1
-0.28470551016768947,0.41630484255160227,0.025438955308275196,-0.013540301841229053,1
-0.48231555802794956,-0.1729504750102788,0.03202175461987798,0.005886239515230102,1
-0.3493446073586828,0.1473896769784475,0.02755873893363463,-0.004876733494312974,1
-0.27512659074927953,0.3881991313923814,0.02512791105322727,-0.012590304651955186,1
-0.4134720759588041,-0.09304665623802232,0.029695385831629523,0.003122178328926404,1
-0.2939435209307024,0.30238888623266214,0.02573971337073731,-0.009862334902014816,1
-0.5117302256264813,-0.29171746852325553,0.03302618626529871,0.00998416775520247,1
-0.41779437749992626,-0.11893047810026801,0.02984059944083394,0.00399570279705122,1
-0.3818789074365696,-0.12123124239471417,0.028639065350420996,0.004037597843022109,1
-0.5581555649103848,-0.5729938554714915,0.034619457055237515,0.019729337649294784,1
-0.26765697367253377,0.3243670023528885,0.024885944093627904,-0.010488143776658545,1
-0.30607614772541386,-0.15067835221043474,0.026135882153163724,0.004927301761991083,1
-0.26158760967002953,0.09352977329216319,0.024689781883088086,-0.0030191019188198927,1
-0.24712736388174986,0.3278154779945105,0.024224005427554696,-0.010530115996429255,1
-0.24682026057626874,0.31085387603138076,0.024214140629683075,-0.009985274010170115,1
-0.24032645140709888,0.4203891124332417,0.024005677199071283,-0.01348393638156898,1
-0.24473393577347827,0.039825765382804336,0.024147123531179947,-0.001279286541602923,0
-0.24325456943061186,-0.12184803869994763,0.02409960320271072,0.003914012813846866,1
-0.23159722403955377,0.04940038741855475,0.023726079850825893,-0.0015795920603878836,0
-0.22048595010712377,-0.7515010640895275,0.02337132241239131,0.023947057757775423,1
-0.17869559111415087,-0.6333984621213233,0.022048555932492695,0.019906234365971335,1
-0.1080830894117805,-0.5749583368509563,0.01986279724304029,0.017549101015290853,1
-0.12446481905118907,-0.4132363251667987,0.02036429266205686,0.012701795852932383,1
-0.1933438136366356,0.28590895705988556,0.02250999743150208,-0.009040571886560987,1
-0.09409442396268539,-0.3702182407332521,0.019437622117878774,0.011226786502964884,1
-0.14424471664486818,-0.1045582531378056,0.02097433429709513,0.003238468955696704,1
-0.22779960177656328,0.7347465271752663,0.023604663074529162,-0.023457558248051277,1
-0.14168069402273173,-0.09407313000610099,0.02089499290874819,0.0029078176673871356,1
-0.18478968096125964,0.45251035703030057,0.022240204971931368,-0.014252468218629464,1
-0.010912360572791387,-0.39696107783296886,0.016967786834949983,0.011530190078876169,1
-0.1102448334523375,-0.02459482793953554,0.019928778831801518,0.0007506928629447684,0
0.016414620716913166,-0.41447467169414787,0.016179478087994945,0.011875598609844771,1
-0.0493714898815621,-0.10199965815433093,0.01809644975397402,0.003023516664248535,1
-0.16069480341316475,0.49765673720421616,0.021485413520366963,-0.015512826657959014,1
0.09492361407129789,-0.8266433778792074,0.013983701773205801,0.022561002232564544,1
-0.12128119855743151,0.2908094980256231,0.0202665377017805,-0.008919440171979553,1
-0.10212446834547585,0.18939408560199683,0.019681397546486037,-0.0057548400913035236,1
