neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
668,-1.446486,-0.399862,8.189923e-04,-6.648056e-05,1.662588e-04,1,1
975,-1.373694,-0.326726,8.310946e-04,-5.432105e-05,1.662588e-04,1,1
966,-1.309914,-0.261870,8.416985e-04,-4.353824e-05,1.662588e-04,1,1
675,-1.261473,-0.214076,8.497523e-04,-3.559210e-05,1.662588e-04,1,1
778,-1.248296,-0.200024,8.519431e-04,-3.325569e-05,1.662588e-04,1,1
1281,-1.244540,-0.196419,8.525676e-04,-3.265632e-05,1.662588e-04,1,1
1162,-1.236837,-0.190632,8.538483e-04,-3.169432e-05,1.662588e-04,1,1
1381,-1.219212,-0.171857,8.567784e-04,-2.857278e-05,1.662588e-04,1,1
359,-1.207771,-0.161063,8.586807e-04,-2.677821e-05,1.662588e-04,1,1
391,-1.205611,-0.156970,8.590398e-04,-2.609773e-05,1.662588e-04,1,1
1151,-1.180616,-0.136440,8.631954e-04,-2.268441e-05,1.662588e-04,1,1
696,-1.176485,-0.128408,8.638823e-04,-2.134900e-05,1.662588e-04,1,1
882,-1.163717,-0.117056,8.660050e-04,-1.946158e-05,1.662588e-04,1,1
358,-1.159982,-0.112106,8.666260e-04,-1.863868e-05,1.662588e-04,1,1
1335,-1.139328,-0.092771,8.700600e-04,-1.542404e-05,1.662588e-04,1,1
1041,-1.126031,-0.079885,8.722707e-04,-1.328165e-05,1.662588e-04,1,1
881,-1.120732,-0.074799,8.731516e-04,-1.243596e-05,1.662588e-04,1,1
597,-1.117679,-0.072581,8.736592e-04,-1.206717e-05,1.662588e-04,1,1
1171,-1.110687,-0.063558,8.748217e-04,-1.056700e-05,1.662588e-04,1,1
592,-1.100018,-0.052731,8.765956e-04,-8.766989e-06,1.662588e-04,1,1
756,-1.083715,-0.036682,8.793061e-04,-6.098691e-06,1.662588e-04,1,1
1483,-1.078056,-0.032735,8.802469e-04,-5.442519e-06,1.662588e-04,1,1
749,-1.070374,-0.027231,8.815241e-04,-4.527430e-06,1.662588e-04,1,1
1377,-1.069294,-0.021591,8.817037e-04,-3.589617e-06,1.662588e-04,1,1
288,-1.061954,-0.015744,8.829240e-04,-2.617592e-06,1.662588e-04,0,1
