b_j,a_j,da_grad,db_grad,active
-1.3261225713366085,0.2196282614799993,1.3752032791053553e-05,4.416420978872488e-06,1
-1.0000004790157424,-0.7659536836550176,2.0309897614523943e-05,-1.5402270611911832e-05,1
-1.8565872742259717,0.7938599666016525,3.0851203153778894e-06,1.596342741667529e-05,1
-2.0988974531807707,1.0539039077231664,-1.787402694725445e-06,2.1192551889357612e-05,1
-1.0000002495917815,-1.2380035032118892,2.0309902227923067e-05,-2.4894540468784475e-05,1
-0.9999999004458622,-0.9146643939729706,2.030990062318409e-05,6.085582024097617e-05,1
-0.9609993243128558,-0.12274784069697557,9.804669305453265e-06,5.283092044041034e-05,1
-1.0000000663061808,-0.3966516759590321,2.0309905913543225e-05,-7.97611733210359e-06,1
-0.9916010736125295,-0.2093538737432531,1.9496508036908896e-05,2.9668275023270272e-05,1
-1.0000000204243134,-0.6842260778748738,2.0309906836164217e-05,-1.3758841345167318e-05,1
-1.2485691233405924,0.2934707059163588,1.531152551027584e-05,5.901290542299155e-06,1
-0.7900320157019964,0.2647188661799712,-2.6104526331021223e-05,6.340757161754037e-05,1
-0.844118070471339,-0.05976351061505576,-3.386816767207781e-05,8.600176716009473e-07,0
-0.7394368793790338,0.5242823890165367,-1.5813984034736585e-05,6.828087453651588e-05,1
-0.6890797525183872,0.19672217366298858,-1.4096902497876887e-05,2.7387899546217033e-06,1
-1.0000003824999883,-0.6748862408792172,2.0309899555322553e-05,-1.3571030123747514e-05,1
-0.6568642211594133,0.15856054973502418,-1.3107968118069116e-05,7.10712854446068e-06,1
-1.00000030392995,-0.7204285385939476,2.0309901135257436e-05,-1.4486822825916258e-05,1
-0.6264362342114935,0.42567840428323994,-1.2105642940782755e-05,2.8045217759738968e-06,1
-0.688297016650882,-0.05038329057260806,-1.4086005154221507e-05,-7.014422804083052e-07,0
-0.6753233297676096,-0.10991963575939359,-1.3835606300743808e-05,-2.838045880217082e-06,1
-1.0000001227548891,-0.514710183041396,2.0309904778437666e-05,-1.0350110842316754e-05,1
-0.556743803241535,0.6155170345737575,-1.2878293693119967e-05,-1.5017543585570958e-05,1
-0.5414141579674215,-0.07597147419536499,-1.3339973608728407e-05,1.8685155276460698e-06,1
-0.5229153193773786,-0.21016853429312854,-1.3187471355004374e-05,-1.2381722772628796e-05,1
-0.479282176931891,-0.17533308960725313,-8.253607952827302e-06,-2.2435972739166503e-05,1
-0.49685956999554504,0.26587669108002965,-1.0535127959486313e-05,3.478756483617909e-05,1
-0.4856989446237822,0.18165663140234461,-9.078045983462865e-06,2.3549685990288328e-05,1
-0.4675725582726387,0.20417905514460166,-6.798126773103891e-06,2.3333876810313684e-05,1
-0.4230574635555755,0.21339058244572284,-4.4731672242640756e-06,-9.50833663910366e-06,1
-0.4293157018275343,1.0718524256417015,-4.2858192388553705e-06,-3.49276045915315e-06,1
-0.4186184049414632,-0.20212705106237916,-4.670964442772667e-06,9.00645203430775e-06,1
-0.41501381760572453,-0.2543445955725705,-4.823868497076717e-06,1.0778023458795168e-05,1
-0.4252558713961009,-0.40490588996743415,-4.395783422655987e-06,1.313297386967405e-05,1
-0.3590802334479295,0.3116217378142929,-3.883332639285081e-06,1.363398780274996e-05,1
-0.32796457872578,0.569255339294554,-3.3193193772955218e-06,-7.1116550592287766e-06,1
-0.34132525344936293,-0.052463082863270734,-3.4027239368384708e-06,-8.162216732889352e-07,0
-0.3168966771661105,-0.4144964969206273,-3.462063948890154e-06,2.9767392403891026e-06,1
-0.19553893905338407,-0.4121078436364156,-5.771993965300244e-06,2.3625235422999227e-07,1
-0.28140031312656605,0.32860142689151045,-3.0798486303043514e-06,1.4037900899069128e-06,1
-0.22776704672468204,0.3658837424303927,-4.362243189438347e-06,-2.0542124990238067e-05,1
-0.19304862622647004,0.25767470819552724,-5.773421606819866e-06,-1.47719237516935e-07,1
-0.08789501566542032,-0.3604765367305875,8.006899412530223e-07,9.923459168196529e-06,1
-0.1441398855381395,0.09372318385766522,-1.8562849820709691e-06,1.071225706549564e-05,1
-0.10593349310467322,0.030097089126313918,1.0747837519104637e-06,2.8360438020154263e-07,0
-0.0992568467558613,0.07970291713232598,1.0673023608442367e-06,-8.520005740315281e-07,1
-0.10634846946727594,0.4040593838173101,1.0708734364105143e-06,3.8074449868288646e-06,1
-0.033230939648027154,0.07895238700890428,-7.729228480804091e-07,-4.7217104510713955e-06,1
-0.015926818880471212,0.30692339589453443,-2.326085240888494e-06,-3.609323588946294e-05,1
-0.01783389507797446,0.0019308486392493882,-2.1061854004161844e-06,-1.9799352761396757e-07,0
-0.0011861942663158034,0.11372679087949311,-4.189494806754535e-06,-1.4404034661995087e-05,1
0.028354776926686826,0.2873386583066437,-5.8483953709006625e-06,1.4859921900649119e-05,1
0.01783641193994532,-0.7566120910191201,-5.955222204110027e-06,8.94594267736272e-06,1
0.050877090840096055,-0.18850276353808013,-3.6719124079036416e-06,-2.6858078018758547e-05,1
0.12246979035066,-0.2710665434163476,4.191067024840989e-06,9.43355561481207e-06,1
0.12636586694670018,-0.3554910259046714,4.04833976921306e-06,1.3084621326574668e-05,1
0.14790176115768153,-0.17476303552273223,3.4128470474512854e-06,3.7748917857643954e-06,1
0.11011094182993299,0.7101565575802433,4.415066027702028e-06,8.501983163397458e-06,1
0.17669639688594774,-0.4700854017067009,2.6575727827194794e-06,1.0408430138162917e-05,1
0.163331066443269,0.4465227172132512,3.0509469122594066e-06,-1.460793144634372e-05,1
0.27067143650136305,-0.8806379766162244,2.36653357041872e-06,2.1769506543304483e-06,1
0.19401726773608713,-0.20516282640326236,2.775172042433196e-06,-6.4595636809534045e-06,1
0.19743264057735427,0.043084148813694066,2.8827052576317687e-06,1.356506964642326e-06,0
