neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
6,-1.082928,5.058686,-5.563626e-04,3.663709e-03,7.242412e-04,1,1
2,-0.896210,-3.273203,-9.595150e-04,-2.359883e-03,7.209706e-04,1,1
43,-0.896141,-3.300531,-9.594654e-04,-2.379586e-03,7.209706e-04,1,1
11,-0.896080,-3.325041,-9.594210e-04,-2.397256e-03,7.209706e-04,1,1
17,-0.896031,-3.344487,-9.593857e-04,-2.411277e-03,7.209706e-04,1,1
34,-0.896006,-3.353949,-9.593682e-04,-2.418098e-03,7.209706e-04,1,1
32,-0.896001,-3.356306,-9.593645e-04,-2.419798e-03,7.209706e-04,1,1
45,-0.752126,5.732124,-7.087075e-04,4.102878e-03,7.157693e-04,1,1
13,-0.751932,5.845657,-7.085682e-04,4.184141e-03,7.157693e-04,1,1
33,-0.751931,5.845830,-7.085679e-04,4.184265e-03,7.157693e-04,1,1
24,-0.751903,5.862127,-7.085477e-04,4.195930e-03,7.157693e-04,1,1
0,-0.751898,5.865007,-7.085441e-04,4.197992e-03,7.157693e-04,1,1
39,-0.602043,-9.456668,-8.049646e-04,-6.616130e-03,6.996259e-04,1,1
42,-0.583158,-9.654493,-7.910726e-04,-6.723799e-03,6.964425e-04,1,1
5,-0.563773,-9.669694,-7.782003e-04,-6.694777e-03,6.923463e-04,1,1
18,-0.422621,7.129752,-4.320061e-04,4.697844e-03,6.589070e-04,1,1
44,-0.417442,7.140730,-4.285935e-04,4.705078e-03,6.589070e-04,1,1
36,-0.417442,7.139763,-4.285935e-04,4.704440e-03,6.589070e-04,1,1
19,-0.417433,6.949831,-4.285871e-04,4.579293e-03,6.589070e-04,1,1
40,-0.250462,-9.150034,-5.537204e-04,-5.709821e-03,6.240218e-04,1,1
16,-0.250397,-9.180951,-5.536798e-04,-5.729114e-03,6.240218e-04,1,1
12,-0.250182,-9.287943,-5.535458e-04,-5.795880e-03,6.240218e-04,1,1
29,-0.082846,9.194478,-1.891392e-04,5.229308e-03,5.687444e-04,1,1
23,-0.082814,9.253305,-1.891211e-04,5.262765e-03,5.687444e-04,1,1
31,-0.082811,9.268838,-1.891196e-04,5.271600e-03,5.687444e-04,1,1
27,0.075945,-9.404613,-4.342437e-04,-4.822241e-03,5.127527e-04,1,1
30,0.075946,-9.415358,-4.342434e-04,-4.827750e-03,5.127527e-04,1,1
37,0.101378,-9.412026,-4.226280e-04,-4.634291e-03,4.923797e-04,1,1
21,0.232358,7.210768,-1.587813e-05,3.098757e-03,4.297402e-04,1,1
35,0.240429,7.198691,-1.242859e-05,3.061507e-03,4.252866e-04,1,1
15,0.265388,7.220634,-2.124847e-06,2.999085e-03,4.153493e-04,1,1
48,0.265392,7.224339,-2.122889e-06,3.000624e-03,4.153493e-04,1,1
28,0.410913,-3.915827,-1.623187e-04,-1.315507e-03,3.359461e-04,1,1
41,0.411143,-4.083128,-1.622415e-04,-1.371711e-03,3.359461e-04,1,1
26,0.411154,-4.091455,-1.622376e-04,-1.374508e-03,3.359461e-04,1,1
20,0.411186,-4.114760,-1.622269e-04,-1.382337e-03,3.359461e-04,1,1
25,0.411215,-4.135758,-1.622171e-04,-1.389392e-03,3.359461e-04,1,1
8,0.411222,-4.140712,-1.622149e-04,-1.391056e-03,3.359461e-04,1,1
9,0.442058,-4.153670,-1.648141e-04,-1.322107e-03,3.182985e-04,1,1
4,0.583208,14.120491,1.633591e-04,3.421743e-03,2.423246e-04,1,1
10,0.583262,14.012514,1.633723e-04,3.395577e-03,2.423246e-04,1,1
49,0.741780,-3.283406,-8.519885e-05,-4.806187e-04,1.463781e-04,1,1
14,0.741786,-3.281358,-8.519805e-05,-4.803189e-04,1.463781e-04,1,1
22,0.741839,-3.261779,-8.519032e-05,-4.774530e-04,1.463781e-04,1,1
38,0.741848,-3.258414,-8.518899e-05,-4.769604e-04,1.463781e-04,1,1
46,0.742026,-3.191598,-8.516282e-05,-4.671799e-04,1.463781e-04,1,1
7,0.742159,-3.142569,-8.514334e-05,-4.600032e-04,1.463781e-04,1,1
47,0.742397,-3.054571,-8.510852e-05,-4.471223e-04,1.463781e-04,1,1
1,0.742446,-3.036604,-8.510143e-05,-4.444922e-04,1.463781e-04,1,1
3,0.899490,12.857561,9.187612e-04,7.156545e-03,5.566021e-04,1,1
