target,m,steps,lr_eff,k_true,n_clusters,n_active,loss,max_da_grad,max_db_grad,active_leq_k
sin_7pi,1000,200000,0.00022360679774997895,13,16,869,0.02412025010745135,0.0006043275597378322,0.003286305527872411,0
