b_j,a_j,da_grad,db_grad,active
-1.0788702543902233,0.17994765425513115,-2.549607394135654e-05,0.00015018234146738047,1
-0.9931596053669939,-0.5171106374904711,3.880917464308425e-05,0.0003309834534422321,1
-1.1799898620307911,0.4246417348445994,-0.00010988939102340017,0.0003544013412551277,1
-1.2224995257715678,0.5287424664584491,-0.00014536749081862913,0.0004412826717562143,1
-0.9950730885768203,-0.9746477898602155,3.998508480375031e-05,6.787084721493753e-05,1
-0.9950304669113532,-0.6493020137546436,3.998211678948381e-05,4.5214977379893345e-05,1
-1.0263311063527698,0.07758510674226839,1.8352523605677686e-05,6.475168038050857e-05,0
-0.9791469683408477,-0.15394001276139851,2.4978929658555192e-05,0.00018959976752984633,1
-0.9842492241074854,-0.0031316207845610866,3.098641277495373e-05,3.6555083676536354e-06,0
-0.9903118602247634,-0.4244275318478457,3.698643797250821e-05,0.0002716604147010059,1
-1.1904971436431049,0.48743802465639346,-0.00011865865318203415,0.00040681043699153694,1
-1.1658466285638214,0.4309863232975443,-9.808560326755769e-05,0.0003596964652924726,1
-0.9863062196032611,0.037792319885706596,3.3146457049626035e-05,-3.733506117679803e-05,0
-1.246926110726373,0.6235801526986696,-0.0001657536511036827,0.0005204331660366862,1
-1.0889973032532667,0.2580043245231386,-3.394799801173121e-05,0.00021532758360194056,1
-0.9902621522231297,-0.4277226470377744,3.695462171337207e-05,0.0002737694964447994,1
-1.0602636374926486,0.2013317211806517,-9.967195256989764e-06,0.000168029249526635,1
-0.9915345223724296,-0.4779168058844012,3.776901893427595e-05,0.00030589692688852264,1
-1.1773153595655226,0.48148791768013316,-0.00010765728055684859,0.00040184454287429987,1
-0.9687204285366685,-0.021329375017615552,1.2382357208979262e-05,2.4052975008060606e-05,0
-0.968468299778973,-0.08902394417985661,1.20980335144195e-05,0.00010039162904251153,0
-0.9846899051833984,-0.3383840351350003,3.150081521103661e-05,0.00039499216444553097,1
-1.253796108039866,0.6696958117546705,-0.00017148727562180048,0.0005589207900293959,1
-0.9645100722217588,-0.07388551814288827,7.676519220769143e-06,7.557738649496156e-05,0
-0.971707231921959,-0.2114379065563757,1.5893156986429053e-05,0.000255353217017012,1
-0.9675218347659614,-0.17315909655954834,1.1030712072268814e-05,0.00019527020451960627,1
-1.0730937136398175,0.28180925681999086,-2.067503629533259e-05,0.0002351949193869626,1
-1.0257229290524132,0.1886484795830615,1.8860101719840578e-05,0.000157443954995249,1
-1.0380517281823374,0.21439511356784635,8.57062099013996e-06,0.00017893181374364035,1
-1.0345268072120979,0.22211502794291627,1.1512481427217067e-05,0.00018537476973311877,1
-1.454711188402686,1.1710585309206363,-0.0003391688012848933,0.000977352624556355,1
-0.9658529400932614,-0.2003554324432483,9.148712162736322e-06,0.00022593930695609133,1
-0.9710842772471182,-0.2536217002942577,1.5140815635404859e-05,0.00030629851633626236,1
-0.9858735070727004,-0.4054871426306398,3.271898001595062e-05,0.0004005810525075925,1
-1.075705417680405,0.32191833235104755,-2.2854735884409312e-05,0.00026866951455343087,1
-1.2009281423567395,0.6055846121765281,-0.0001273642504688752,0.0005054142850027908,1
-0.9468967700339677,-0.05322708080981257,-7.415531295863062e-06,3.4611734779314065e-05,0
-0.9839454833204372,-0.4185759535848653,3.0631859313651505e-05,0.0004885993567201744,1
-0.983137748477694,-0.4106759736813253,2.9688998833528716e-05,0.0004793777923519543,1
-1.051346856552425,0.3318649900188812,-2.5253475402318794e-06,0.0002769708861079152,1
