b_j,a_j,da_grad,db_grad,active
-0.9816036841988866,0.16718737433468592,-2.5220794835922244e-05,0.0001699330118256308,1
-1.1714612701967124,-0.5360628278339298,0.00015002454253729668,0.000572334136681684,1
-0.9826980450717983,0.39142214815471205,-2.6333127868832523e-05,0.00039785028502232236,1
-0.9847611462480671,0.48688930397181257,-2.8430110359164292e-05,0.0004948852518252009,1
-1.3192758029077045,-1.0149186478305257,0.0003078405644203896,0.0010835905008660255,1
-1.2075411084424192,-0.6717970048071774,0.00018854562999529257,0.0007172524167088325,1
-0.9817324067439033,0.07913755569156769,-2.535163132911811e-05,8.043719354229161e-05,0
-1.03280369199821,-0.14896188116426168,1.985056879846802e-06,0.00015904100271067347,1
-0.9824211511398606,0.007130638121175123,-2.605168664160087e-05,7.247741146674324e-06,0
-1.1158845528633166,-0.429780470007016,9.06873699466515e-05,0.0004588604571931202,1
-0.981129609750942,0.4568239737839338,-2.4738934892314852e-05,0.00046432617324232536,1
-0.9794572419376407,0.40593659575916985,-2.2982792158111305e-05,0.000459003716655291,1
-0.9737644143615516,0.049309009493543866,-1.6519773460756304e-05,5.684729512711914e-05,0
-0.9850369753586622,0.5810756821439804,-2.8692430564056694e-05,0.00045005316295833195,1
-0.9735007709973126,0.25049296331037196,-1.6215824703944082e-05,0.00028878794278834163,1
-1.1129751453194623,-0.4318549670498021,8.758110484411614e-05,0.00046107531972859795,1
-0.9709483712055483,0.20114612619603048,-1.3273217952457456e-05,0.00023189703701185995,1
-1.1251744441719893,-0.4829788430833917,0.0001006058377939745,0.0005156583609958625,1
-0.9782839464286981,0.4565814836154057,-2.1656114531689387e-05,0.0005162692896498331,1
-0.9689966462228432,-0.008318874994222463,-1.106489819437494e-05,-9.216172663502307e-06,0
-0.9739036327727458,-0.07579226020196098,-1.6680275368816833e-05,-8.737926452601759e-05,0
-1.0695123028377598,-0.3339215461691751,4.117746120777067e-05,0.0003565154864745714,1
-0.9844791043480159,0.6290597761787433,-2.8143436621225355e-05,0.0006393905210235316,1
-0.965519826695359,-0.06046418369430815,-7.213058960417815e-06,-6.698602362356435e-05,0
-0.9833717099700024,-0.19713723586131646,-2.701785604025459e-05,-0.0002003747254612101,1
-0.9659969356545343,-0.15904400812733868,-7.741630257632426e-06,-0.00017619895010022551,1
-0.964081173269476,0.28327119008980256,-5.699350532166833e-06,0.0002865170898017335,1
-0.9606067226280562,0.19973660663813156,-2.185087446945426e-06,0.00020202531447934634,1
-0.9609753714327054,0.2234154688114814,-2.5579604617883805e-06,0.00022597550396940267,1
-0.958767644615988,0.23243569423941782,-4.774456077765445e-07,0.00020378692598819437,1
-0.9920962955605283,1.0894893286893121,-3.327422447891573e-05,0.0003889128150763369,1
-0.9561410397826252,-0.18612237684858918,1.825418100520234e-06,-0.0001631819379536501,1
-0.959872552883082,-0.23885564905401244,-1.4461688496471166e-06,-0.0002094155918474997,1
-1.0541762020801544,-0.39460153632951256,2.4803682741104344e-05,0.0004213012316876844,1
-0.9600113682675563,0.32512320229328734,-1.5829111412041066e-06,0.0003288486687211697,1
-0.974886028209256,0.5821310079971936,-1.781285791071793e-05,0.0006711263023565034,1
-0.9430876500484205,-0.04021656164480296,1.0018245381562183e-05,-1.5660085047729153e-05,0
-0.9514010388400269,-0.4025430209112179,5.4346200984249694e-06,-0.00028981602515202134,1
-0.9473471300681781,-0.3949079176909855,7.942266853976643e-06,-0.00022010133661134725,1
-0.951554949506439,0.3422401909745626,5.323810134642536e-06,0.0002464002271632784,1
-0.9533671564004309,0.38861572386177934,4.019088473884607e-06,0.0002797888885174255,1
-0.9462739528663743,0.2883893430425468,8.540400560484499e-06,0.00016073336852618345,1
-0.9365462051657882,-0.31590244083130214,1.2020084504199616e-05,-7.085831317954163e-05,1
-0.9390211828729896,0.13273109443594652,1.1464936069677221e-05,2.9772170906486018e-05,1
-0.9366736681062132,0.07495346471352732,1.1991494003513134e-05,1.681239329011407e-05,0
-0.9377974935747618,0.1259795363908632,1.1739414985699898e-05,2.8257766607647934e-05,1
-0.9549952828454505,0.45275107656979807,2.829955226027195e-06,0.00039694742424960114,1
-0.9356308499384065,0.1283845081478235,1.2225402725868371e-05,2.8797212398235063e-05,1
-0.9454270628588044,0.3562513383798693,9.012413438116332e-06,0.00019855615001456445,1
-0.9322821879947342,0.050324071994756324,1.260192045963934e-05,3.909360747448936e-06,0
-0.9340835513376927,0.1611190459374895,1.2461983867354298e-05,1.2516325664586026e-05,1
-0.9390478804629554,0.3322873489897921,1.1458947682294299e-05,7.453352047030235e-05,1
-1.1023673307341018,-0.7186447020355369,7.625553984024565e-05,0.0007672699425594115,1
-0.9207122901906097,-0.14348224697438594,1.2052570723299511e-05,1.9530603708512873e-05,1
