neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
391,-1.434912,0.369726,-5.222766e-03,1.031463e-03,2.789803e-03,1,0
825,-1.404417,0.340578,-5.137692e-03,9.501466e-04,2.789803e-03,1,0
778,-1.389625,0.324089,-5.096425e-03,9.041446e-04,2.789803e-03,1,0
1281,-1.371559,0.306055,-5.046025e-03,8.538340e-04,2.789803e-03,1,0
696,-1.370434,0.305499,-5.042887e-03,8.522812e-04,2.789803e-03,1,0
966,-1.361324,0.295282,-5.017471e-03,8.237795e-04,2.789803e-03,1,0
1377,-1.359146,0.295148,-5.011395e-03,8.234045e-04,2.789803e-03,1,0
358,-1.349511,0.284721,-4.984514e-03,7.943144e-04,2.789803e-03,1,0
413,-1.347085,0.283473,-4.977747e-03,7.908334e-04,2.789803e-03,1,0
592,-1.301792,0.237555,-4.851388e-03,6.627308e-04,2.789803e-03,1,0
1181,-1.289645,0.226668,-4.817501e-03,6.323583e-04,2.789803e-03,1,0
675,-1.284865,0.219234,-4.804166e-03,6.116192e-04,2.789803e-03,1,0
756,-1.283721,0.219650,-4.800974e-03,6.127791e-04,2.789803e-03,1,0
1381,-1.283145,0.217872,-4.799366e-03,6.078204e-04,2.789803e-03,1,0
1171,-1.281373,0.217056,-4.794424e-03,6.055435e-04,2.789803e-03,1,0
424,-1.263897,0.200189,-4.745669e-03,5.584883e-04,2.789803e-03,1,0
767,-1.261889,0.199684,-4.740066e-03,5.570779e-04,2.789803e-03,1,0
1071,-1.241388,0.177667,-4.682872e-03,4.956567e-04,2.789803e-03,1,0
975,-1.230553,0.163994,-4.652646e-03,4.575117e-04,2.789803e-03,1,0
195,-1.225428,0.161739,-4.638349e-03,4.512197e-04,2.789803e-03,1,0
288,-1.220308,0.156531,-4.624064e-03,4.366904e-04,2.789803e-03,1,0
882,-1.215895,0.151163,-4.611751e-03,4.217155e-04,2.789803e-03,1,0
1335,-1.211986,0.147484,-4.600848e-03,4.114513e-04,2.789803e-03,1,0
359,-1.211885,0.146761,-4.600566e-03,4.094356e-04,2.789803e-03,1,0
668,-1.188379,0.121223,-4.534989e-03,3.381895e-04,2.789803e-03,1,0
1041,-1.175648,0.111334,-4.499470e-03,3.106013e-04,2.789803e-03,1,0
1130,-1.174418,0.111176,-4.496040e-03,3.101588e-04,2.789803e-03,1,0
746,-1.170714,0.107328,-4.485707e-03,2.994242e-04,2.789803e-03,1,0
881,-1.157385,0.093165,-4.448520e-03,2.599123e-04,2.789803e-03,1,0
772,-1.155841,0.093265,-4.444212e-03,2.601904e-04,2.789803e-03,1,0
1162,-1.152409,0.087104,-4.434640e-03,2.430027e-04,2.789803e-03,1,0
82,-1.146887,0.085700,-4.419234e-03,2.390853e-04,2.789803e-03,1,0
1483,-1.127585,0.063894,-4.365384e-03,1.782518e-04,2.789803e-03,1,0
1287,-1.117001,0.054793,-4.335857e-03,1.528608e-04,2.789803e-03,1,0
276,-1.112034,0.049434,-4.322001e-03,1.379124e-04,2.789803e-03,1,0
580,-1.103482,0.041231,-4.298142e-03,1.150258e-04,2.789803e-03,1,0
1327,-1.082139,0.019500,-4.238599e-03,5.440230e-05,2.789803e-03,1,0
597,-1.081206,0.017315,-4.235996e-03,4.830626e-05,2.789803e-03,0,0
34,-1.051901,-0.008466,-4.154242e-03,-2.361844e-05,2.789803e-03,0,0
1039,-1.051813,-0.008146,-4.153997e-03,-2.272635e-05,2.789803e-03,0,0
783,-1.045857,-0.014726,-4.137380e-03,-4.108138e-05,2.789803e-03,0,0
1225,-1.017569,-0.043503,-4.058463e-03,-1.213658e-04,2.789803e-03,1,0
1476,-1.009599,-0.051170,-4.036227e-03,-1.427530e-04,2.789803e-03,1,0
893,-1.000000,-0.064972,-4.009448e-03,-1.947172e-04,2.996925e-03,1,0
749,-1.000000,-0.088160,-4.009448e-03,-2.642102e-04,2.996925e-03,1,0
461,-1.000000,-0.080944,-4.009448e-03,-2.425841e-04,2.996925e-03,1,0
1448,-1.000000,-0.091984,-4.009448e-03,-2.756697e-04,2.996925e-03,1,0
144,-1.000000,-0.085429,-4.009448e-03,-2.560229e-04,2.996925e-03,1,0
477,-1.000000,-0.086080,-4.009448e-03,-2.579744e-04,2.996925e-03,1,0
1151,-1.000000,-0.086557,-4.009448e-03,-2.594058e-04,2.996925e-03,1,0
393,-1.000000,-0.098904,-4.009448e-03,-2.964079e-04,2.996925e-03,1,0
1228,-1.000000,-0.105552,-4.009448e-03,-3.163327e-04,2.996925e-03,1,0
670,-1.000000,-0.106797,-4.009448e-03,-3.200627e-04,2.996925e-03,1,0
963,-1.000000,-0.107411,-4.009448e-03,-3.219023e-04,2.996925e-03,1,0
72,-1.000000,-0.107651,-4.009448e-03,-3.226209e-04,2.996925e-03,1,0
361,-1.000000,-0.095195,-4.009448e-03,-2.852931e-04,2.996925e-03,1,0
