target,m,steps,lr_eff,k_true,n_clusters,n_active,loss,max_da_grad,max_db_grad,active_leq_k
sin_6pi,1500,200000,0.00018257418583505537,11,2,1284,0.0008468922859627362,0.00011251607226023941,0.0009796628884097866,0
