neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
163,-1.013072,0.314632,-1.862136e-03,4.073459e-04,1.294673e-03,1,0
287,-1.010858,0.321021,-1.859270e-03,4.156172e-04,1.294673e-03,1,0
220,-1.000009,0.304463,-1.845223e-03,3.941799e-04,1.294673e-03,1,0
240,-1.000008,0.291133,-1.845222e-03,3.769222e-04,1.294673e-03,1,0
278,-1.000008,0.290369,-1.845222e-03,3.759335e-04,1.294673e-03,1,0
391,-1.000008,0.289160,-1.845222e-03,3.743672e-04,1.294673e-03,1,0
182,-1.000008,0.285795,-1.845222e-03,3.700108e-04,1.294673e-03,1,0
243,-1.000008,0.279105,-1.845222e-03,3.613500e-04,1.294673e-03,1,0
415,-1.000008,0.276719,-1.845222e-03,3.582603e-04,1.294673e-03,1,0
224,-1.000008,0.275999,-1.845222e-03,3.573285e-04,1.294673e-03,1,0
136,-1.000008,0.275285,-1.845222e-03,3.564043e-04,1.294673e-03,1,0
106,-1.000008,0.275036,-1.845222e-03,3.560820e-04,1.294673e-03,1,0
361,-1.000007,0.266350,-1.845221e-03,3.448368e-04,1.294673e-03,1,0
316,-1.000007,0.258897,-1.845221e-03,3.351869e-04,1.294673e-03,1,0
389,-1.000007,0.257721,-1.845221e-03,3.336650e-04,1.294673e-03,1,0
372,-1.000007,0.252856,-1.845221e-03,3.273653e-04,1.294673e-03,1,0
216,-1.000007,0.249944,-1.845221e-03,3.235959e-04,1.294673e-03,1,0
267,-1.000007,0.246961,-1.845221e-03,3.197339e-04,1.294673e-03,1,0
198,-1.000006,0.222008,-1.845220e-03,2.874278e-04,1.294673e-03,1,0
414,-1.000006,0.201423,-1.845219e-03,2.607774e-04,1.294673e-03,1,0
299,-1.000005,0.181940,-1.845218e-03,2.355528e-04,1.294673e-03,1,0
355,-1.000005,0.175918,-1.845218e-03,2.277564e-04,1.294673e-03,1,0
319,-1.000003,0.096432,-1.845215e-03,1.248474e-04,1.294673e-03,1,0
43,-0.999265,0.060641,-1.844289e-03,7.618879e-05,1.256392e-03,1,0
14,-0.929758,-0.156308,-1.758684e-03,-2.059103e-04,1.317339e-03,1,0
325,-0.923020,-0.138607,-1.749801e-03,-1.831967e-04,1.321695e-03,1,0
442,-0.919193,-0.109716,-1.744742e-03,-1.450605e-04,1.322147e-03,1,0
380,-0.912513,-0.108015,-1.735914e-03,-1.425751e-04,1.319961e-03,1,0
160,-0.908786,-0.067395,-1.731000e-03,-8.858507e-05,1.314418e-03,1,0
46,-0.906441,-0.093130,-1.727918e-03,-1.224112e-04,1.314418e-03,1,0
192,-0.903240,-0.091999,-1.723723e-03,-1.201717e-04,1.306223e-03,1,0
201,-0.902970,-0.079550,-1.723370e-03,-1.039099e-04,1.306223e-03,1,0
64,-0.900358,-0.076423,-1.719959e-03,-9.982598e-05,1.306223e-03,1,0
188,-0.899306,-0.145446,-1.718589e-03,-1.887295e-04,1.297591e-03,1,0
477,-0.892567,-0.113317,-1.709857e-03,-1.464089e-04,1.292029e-03,1,0
376,-0.886996,-0.106095,-1.702668e-03,-1.366952e-04,1.288421e-03,1,0
468,-0.879412,-0.142198,-1.692910e-03,-1.824462e-04,1.283039e-03,1,0
241,-0.877209,-0.134796,-1.690084e-03,-1.729484e-04,1.283039e-03,1,0
474,-0.873480,-0.102636,-1.685301e-03,-1.314851e-04,1.281084e-03,1,0
302,-0.871348,-0.118588,-1.682571e-03,-1.519208e-04,1.281084e-03,1,0
