neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
148,-1.732059,0.633155,-1.526504e-03,3.808898e-04,6.015739e-04,1,1
85,-1.631405,0.532024,-1.465953e-03,3.200515e-04,6.015739e-04,1,1
241,-1.578126,0.479246,-1.433902e-03,2.883021e-04,6.015739e-04,1,1
134,-1.560630,0.461158,-1.423377e-03,2.774204e-04,6.015739e-04,1,1
10,-1.535892,0.436883,-1.408495e-03,2.628173e-04,6.015739e-04,1,1
55,-1.467875,0.370373,-1.367578e-03,2.228069e-04,6.015739e-04,1,1
34,-1.363020,0.265994,-1.304499e-03,1.600153e-04,6.015739e-04,1,1
235,-1.277089,0.180462,-1.252806e-03,1.085610e-04,6.015739e-04,1,1
49,-1.261041,0.162169,-1.243151e-03,9.755673e-05,6.015739e-04,1,1
193,-1.113386,0.016238,-1.154326e-03,9.768393e-06,6.015739e-04,0,1
100,-0.998850,-0.239198,-1.085039e-03,-2.240080e-04,9.364980e-04,1,1
117,-0.998845,-0.235783,-1.085035e-03,-2.208103e-04,9.364980e-04,1,1
52,-0.998595,-0.225139,-1.084800e-03,-2.108421e-04,9.364980e-04,1,1
127,-0.998544,-0.228704,-1.084753e-03,-2.141810e-04,9.364980e-04,1,1
114,-0.998393,-0.220312,-1.084611e-03,-2.063218e-04,9.364980e-04,1,1
32,-0.998293,-0.216730,-1.084518e-03,-2.029668e-04,9.364980e-04,1,1
136,-0.998275,-0.209936,-1.084500e-03,-1.966043e-04,9.364980e-04,1,1
112,-0.998197,-0.221240,-1.084428e-03,-2.071911e-04,9.364980e-04,1,1
154,-0.998160,-0.215153,-1.084393e-03,-2.014904e-04,9.364980e-04,1,1
102,-0.998121,-0.205943,-1.084357e-03,-1.928656e-04,9.364980e-04,1,1
13,-0.997910,-0.192021,-1.084159e-03,-1.798277e-04,9.364980e-04,1,1
175,-0.997837,-0.210534,-1.084090e-03,-1.971643e-04,9.364980e-04,1,1
87,-0.997766,-0.217010,-1.084024e-03,-2.032295e-04,9.364980e-04,1,1
47,-0.997716,-0.202668,-1.083977e-03,-1.897982e-04,9.364980e-04,1,1
206,-0.997637,-0.191872,-1.083903e-03,-1.796876e-04,9.364980e-04,1,1
50,-0.997588,-0.215855,-1.083858e-03,-2.021477e-04,9.364980e-04,1,1
118,-0.997451,-0.207921,-1.083729e-03,-1.947176e-04,9.364980e-04,1,1
132,-0.997385,-0.221674,-1.083667e-03,-2.075969e-04,9.364980e-04,1,1
111,-0.997383,-0.216443,-1.083666e-03,-2.026986e-04,9.364980e-04,1,1
17,-0.997333,-0.213955,-1.083619e-03,-2.003682e-04,9.364980e-04,1,1
25,-0.997130,-0.167114,-1.083429e-03,-1.565019e-04,9.364980e-04,1,1
12,-0.997117,-0.167143,-1.083416e-03,-1.565288e-04,9.364980e-04,1,1
192,-0.997079,-0.164454,-1.083381e-03,-1.540108e-04,9.364980e-04,1,1
78,-0.997041,-0.212877,-1.083345e-03,-1.993592e-04,9.364980e-04,1,1
48,-0.997015,-0.211251,-1.083321e-03,-1.978360e-04,9.364980e-04,1,1
150,-0.996903,-0.152935,-1.083215e-03,-1.432237e-04,9.364980e-04,1,1
164,-0.996742,-0.145130,-1.083065e-03,-1.359139e-04,9.364980e-04,1,1
224,-0.996316,-0.209420,-1.082667e-03,-1.961216e-04,9.364980e-04,1,1
11,-0.995857,-0.205423,-1.082236e-03,-1.923781e-04,9.364980e-04,1,1
137,-0.995059,-0.198052,-1.081489e-03,-1.854757e-04,9.364980e-04,1,1
107,-0.994161,-0.192521,-1.080461e-03,-2.237764e-04,1.162347e-03,1,0
58,-0.992877,-0.187335,-1.078969e-03,-2.177483e-04,1.162347e-03,1,0
138,-0.991298,-0.179776,-1.077133e-03,-2.089627e-04,1.162347e-03,1,0
217,-0.986973,-0.171190,-1.071511e-03,-2.329442e-04,1.360736e-03,1,0
240,-0.981438,-0.160497,-1.063350e-03,-2.470520e-04,1.539294e-03,1,0
108,-0.937384,-0.097674,-9.696301e-04,-2.446928e-04,2.505209e-03,1,0
234,-0.930202,-0.084485,-9.514563e-04,-2.149662e-04,2.544416e-03,1,0
