target,m,steps,lr_eff,k_true,n_clusters,n_active,loss,max_da_grad,max_db_grad,active_leq_k
sin_3pi,100,70710,0.0007071067811865475,5,15,99,0.06304645919770038,0.004672075923405287,0.0030878348195191472,0
