b_j,a_j,da_grad,db_grad,active
-0.974506237270497,0.23425344086191488,-0.0005478280164299129,0.0005626982767639241,1
-1.3363532802742868,-0.55700887897983,1.2800029601020272e-05,0.0009573291316713903,1
-0.9859069806665303,0.4608180979578557,-0.0005659416692646222,0.00034530316046613944,1
-0.9881712576719718,0.5567997663965655,-0.0005676383517725681,0.0004172247573078735,1
-1.58386679867653,-1.0712217644683608,0.00043820061223253986,0.00184110494519267,1
-0.7058458441879014,-0.6393744825812003,0.00020054731764599022,0.0005989371004145367,1
-0.8817037868414809,0.11543159211270326,-0.00011965009309087498,0.000589345725802645,1
-0.7625900335104817,-0.13732131176893958,0.00022117157384105496,-5.769132379270722e-05,1
-0.8145077505425163,0.02262079174865336,0.0001457699019934767,5.5285384487897504e-05,0
-0.6954233861058945,-0.4231843623418377,0.00019015366023499483,0.0004384449201332884,1
-0.9837193611035261,0.5140929337659933,-0.0005635442577626906,0.0006987841267513337,1
-0.9778615003427418,0.4594767204634871,-0.0005544388254047027,0.0008760469348708494,1
-0.7719624828474689,0.04467660088284958,0.0002154513695269372,3.474540703464102e-05,0
-0.9868435788221563,0.6294641622926302,-0.0005666434869767695,0.00047167410655753916,1
-0.8308986279351863,0.24700615298811834,9.777008398158618e-05,0.0008256509696435311,1
-0.6102146426647407,-0.4506759141670924,8.40614557925195e-05,0.00046220210448985117,1
-0.7305255720610757,0.17530410297683383,0.00021928314406953123,-8.416074000469147e-05,1
-0.5673648608669494,-0.5080828349421248,5.855296923088429e-05,7.625568845359415e-05,1
-0.8909324447952903,0.44873906467628155,-0.00016756575925714224,0.00238225974100373,1
-0.634948921545951,-0.04848075483456423,0.00011314500174506743,6.378163655402308e-05,0
-0.5877152276236607,-0.1239710349356202,6.619336248723178e-05,6.875549452790824e-05,1
-0.5366581964703155,-0.3780045245260805,6.107703482322522e-05,-0.00010475531821822935,1
-0.6893092273240802,0.5798735841710413,0.00018356949465082263,-0.0006301554269971107,1
-0.5082566381022787,-0.12274174726335788,6.97641113696708e-05,-2.792265258603104e-05,1
-0.4819377617167703,-0.26230676844805345,7.05862558026442e-05,6.937151133161721e-05,1
-0.47396801040048675,-0.22463602579149977,6.798889334354925e-05,8.266824972915783e-05,1
-0.48460699818095726,0.2175983660222365,7.119017263706185e-05,-3.2821928914819024e-05,1
-0.4738095341644255,0.1340807774700673,6.793057254209958e-05,-4.934303461219171e-05,1
-0.46028942161351716,0.15755398343739851,6.064452846005556e-05,-0.00010020794833984445,1
-0.4361038464993465,0.16692829609170384,4.144547140024036e-05,-0.00014922828151136451,1
-0.488338481762677,1.0196656214201205,7.175301918368256e-05,-0.00015380351036145147,1
-0.40582208230237543,-0.24971169869937324,1.561995227262694e-05,0.00017732606355651091,1
-0.40092397865569246,-0.30223460422809634,1.237633446196296e-05,0.00018718792602209536,1
-0.40371522666181775,-0.4528207554524915,1.4123825262287327e-05,0.00032155851119232057,1
-0.3535375111424632,0.2635951223353966,-4.081068941421606e-07,-3.7480087389715066e-06,1
-0.31677236678259224,0.5218672964886063,5.874594078816748e-06,0.00014759685818290766,1
-0.342596189162604,-0.10022697970135516,2.433006167668117e-07,-1.3158386040359691e-05,1
-0.33976685464971124,-0.46233242229178007,6.147522545282383e-07,-6.069771342623413e-05,1
