neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
134,-1.560428,-0.453466,2.360299e-04,5.517928e-05,-1.216833e-04,1,1
85,-1.522280,-0.415108,2.313879e-04,5.051170e-05,-1.216833e-04,1,1
49,-1.479543,-0.373696,2.261875e-04,4.547257e-05,-1.216833e-04,1,1
10,-1.423120,-0.316341,2.193219e-04,3.849341e-05,-1.216833e-04,1,1
241,-1.376584,-0.269706,2.136592e-04,3.281878e-05,-1.216833e-04,1,1
148,-1.361331,-0.253941,2.118032e-04,3.090039e-05,-1.216833e-04,1,1
193,-1.203469,-0.098930,1.925939e-04,1.203816e-05,-1.216833e-04,1,1
55,-1.038229,0.066923,1.724870e-04,-8.143475e-06,-1.216833e-04,1,1
47,-1.000001,0.207767,1.678353e-04,-2.528174e-05,-1.216833e-04,1,1
102,-1.000001,0.191063,1.678353e-04,-2.324914e-05,-1.216833e-04,1,1
114,-1.000001,0.189625,1.678353e-04,-2.307416e-05,-1.216833e-04,1,1
206,-1.000001,0.200640,1.678353e-04,-2.441452e-05,-1.216833e-04,1,1
12,-1.000001,0.189438,1.678353e-04,-2.305140e-05,-1.216833e-04,1,1
175,-1.000001,0.199759,1.678353e-04,-2.430734e-05,-1.216833e-04,1,1
192,-1.000001,0.188130,1.678353e-04,-2.289229e-05,-1.216833e-04,1,1
25,-1.000001,0.186842,1.678353e-04,-2.273557e-05,-1.216833e-04,1,1
164,-1.000001,0.197693,1.678353e-04,-2.405595e-05,-1.216833e-04,1,1
118,-1.000001,0.196593,1.678353e-04,-2.392215e-05,-1.216833e-04,1,1
150,-1.000001,0.185602,1.678353e-04,-2.258469e-05,-1.216833e-04,1,1
136,-1.000001,0.185446,1.678353e-04,-2.256568e-05,-1.216833e-04,1,1
32,-1.000001,0.193372,1.678353e-04,-2.353012e-05,-1.216833e-04,1,1
154,-1.000001,0.195441,1.678353e-04,-2.378193e-05,-1.216833e-04,1,1
52,-1.000001,0.184218,1.678353e-04,-2.241628e-05,-1.216833e-04,1,1
112,-1.000001,0.179990,1.678353e-04,-2.190180e-05,-1.216833e-04,1,1
87,-1.000001,0.170427,1.678353e-04,-2.073811e-05,-1.216833e-04,1,1
127,-1.000001,0.170372,1.678353e-04,-2.073140e-05,-1.216833e-04,1,1
17,-1.000001,0.150675,1.678353e-04,-1.833464e-05,-1.216833e-04,1,1
117,-1.000001,0.164080,1.678353e-04,-1.996585e-05,-1.216833e-04,1,1
50,-1.000001,0.162074,1.678353e-04,-1.972171e-05,-1.216833e-04,1,1
235,-1.000001,0.141836,1.678353e-04,-1.725903e-05,-1.216833e-04,1,1
13,-1.000001,0.140712,1.678353e-04,-1.712231e-05,-1.216833e-04,1,1
48,-1.000001,0.139402,1.678353e-04,-1.696295e-05,-1.216833e-04,1,1
100,-1.000001,0.131292,1.678353e-04,-1.597603e-05,-1.216833e-04,1,1
111,-1.000001,0.126118,1.678353e-04,-1.534651e-05,-1.216833e-04,1,1
34,-1.000001,0.123948,1.678353e-04,-1.508238e-05,-1.216833e-04,1,1
78,-1.000001,0.119288,1.678353e-04,-1.451535e-05,-1.216833e-04,1,1
138,-0.920694,-0.037337,1.564118e-04,2.985341e-06,-7.995629e-05,1,1
224,-0.910457,-0.055423,1.556050e-04,4.405895e-06,-7.949593e-05,1,1
132,-0.910088,-0.059985,1.555757e-04,4.768531e-06,-7.949593e-05,1,1
107,-0.906988,-0.054271,1.553145e-04,4.602025e-06,-8.479705e-05,1,1
58,-0.905023,-0.054096,1.551479e-04,4.587154e-06,-8.479705e-05,1,1
11,-0.899866,-0.063607,1.546786e-04,5.808427e-06,-9.131689e-05,1,1
137,-0.891892,-0.068490,1.538857e-04,7.049753e-06,-1.029317e-04,1,1
234,-0.864486,-0.060761,1.508437e-04,7.266942e-06,-1.195987e-04,1,1
217,-0.863299,-0.085998,1.507018e-04,1.028527e-05,-1.195987e-04,1,1
240,-0.841144,-0.100979,1.479803e-04,1.261668e-05,-1.249436e-04,1,1
108,-0.819614,-0.093530,1.452892e-04,1.159721e-05,-1.239942e-04,1,1
197,-0.799645,-0.099338,1.428466e-04,1.197277e-05,-1.205259e-04,1,1
183,-0.767729,-0.098535,1.391239e-04,1.150819e-05,-1.167927e-04,1,1
31,-0.767508,-0.084377,1.390980e-04,9.854652e-06,-1.167927e-04,1,1
20,-0.735404,-0.089332,1.353248e-04,1.037941e-05,-1.161889e-04,1,1
65,-0.720051,-0.090836,1.335255e-04,1.069514e-05,-1.177415e-04,1,1
171,-0.692909,-0.113901,1.303250e-04,1.348593e-05,-1.184007e-04,1,1
46,-0.668911,-0.110682,1.274726e-04,1.326133e-05,-1.198145e-04,1,1
239,-0.634360,-0.093909,1.234462e-04,1.066100e-05,-1.135242e-04,1,1
146,-0.614638,-0.111167,1.211520e-04,1.316171e-05,-1.183964e-04,1,1
220,-0.589988,-0.071989,1.181552e-04,8.773021e-06,-1.218654e-04,1,1
215,-0.558901,-0.074091,1.144196e-04,8.824836e-06,-1.191087e-04,1,1
7,-0.557294,-0.073637,1.142254e-04,8.898707e-06,-1.208454e-04,1,1
205,-0.514640,-0.060974,1.093706e-04,6.349357e-06,-1.041320e-04,1,1
170,-0.498003,-0.053521,1.076541e-04,5.557187e-06,-1.038317e-04,1,1
1,-0.477648,-0.041206,1.054919e-04,4.595890e-06,-1.115348e-04,1,1
57,-0.469968,-0.041523,1.046214e-04,4.786883e-06,-1.152839e-04,1,1
165,-0.469227,-0.034479,1.045360e-04,3.974902e-06,-1.152839e-04,1,1
64,-0.461151,-0.030011,1.035656e-04,3.683121e-06,-1.227244e-04,1,1
144,-0.449944,-0.034996,1.021628e-04,4.437732e-06,-1.268055e-04,1,1
94,-0.429748,-0.042057,9.960242e-05,5.262526e-06,-1.251287e-04,1,1
180,-0.397028,-0.030606,9.579568e-05,3.292355e-06,-1.075721e-04,1,1
88,-0.379400,-0.038787,9.392266e-05,4.104584e-06,-1.058246e-04,1,1
53,-0.377443,-0.027260,9.371432e-05,2.917092e-06,-1.070082e-04,1,1
82,-0.373082,-0.017998,9.324731e-05,1.946038e-06,-1.081251e-04,0,1
95,-0.361533,-0.044463,9.199190e-05,4.872247e-06,-1.095791e-04,1,1
72,-0.333149,-0.023537,8.891725e-05,2.490486e-06,-1.058108e-04,1,1
247,-0.319008,-0.025287,8.742633e-05,2.658469e-06,-1.051303e-04,1,1
242,-0.310004,-0.011629,8.647652e-05,1.229862e-06,-1.057546e-04,0,1
106,-0.304886,0.003023,8.593306e-05,-3.216292e-07,-1.064069e-04,0,1
173,-0.304312,-0.011623,8.587198e-05,1.236806e-06,-1.064069e-04,0,1
8,-0.300913,-0.018531,8.550806e-05,1.989007e-06,-1.073362e-04,0,1
223,-0.299492,-0.029162,8.535559e-05,3.130156e-06,-1.073362e-04,1,1
121,-0.269040,-0.015638,8.207452e-05,1.672862e-06,-1.069770e-04,0,1
