b_j,a_j,da_grad,db_grad,active
-1.01310319814953,0.17365589492934258,-1.5646212723247094e-05,-3.753102178470937e-05,1
-0.9256287615029065,-0.504697358992174,2.2809259955587817e-06,2.2217428333858173e-05,1
-1.0319132658803223,0.3973037801423569,-1.1580925667697151e-05,-8.586645926265434e-05,1
-1.0374450393911645,0.49246020726439227,-1.0385382537831098e-05,-0.00010643194562708397,1
-0.8483439047207659,-0.9653579387643912,-1.0785327470626428e-06,-0.00011297829507159541,1
-0.9021945768384727,-0.6378184812953014,-6.437118450524566e-07,8.664798137964805e-05,1
-0.9948203332443727,0.08356934008054813,-1.8334191631460945e-05,1.615352951056213e-05,1
-0.9596817564838367,-0.14117776653875444,-4.172470677774606e-06,-5.885907470653972e-05,1
-0.9793360299895089,0.009743660158553685,-1.3499231208304044e-05,4.497352077918144e-06,0
-0.9187939038199882,-0.4132265130047611,1.6593219094662212e-06,5.155397953982025e-05,1
-1.009078461276917,0.45936233071312543,-1.65160506709034e-05,-9.927873538692112e-05,1
-1.0020704580682358,0.40812882220322194,-1.8030640896587108e-05,-8.82059991301148e-05,1
-0.9705180322504061,0.0494348705820656,-9.309566413373966e-06,2.415500482103425e-05,0
-1.0156826761030882,0.5833610780431167,-1.508872837578184e-05,-0.0001260777086622719,1
-0.986611581301817,0.2507299524777738,-1.63325243431461e-05,7.939886893393143e-05,1
-0.8939455883611446,-0.4194907493609442,-1.6190013734853296e-06,3.6926411694195694e-05,1
-0.9694735977320441,0.19901345047499677,-8.800120457053251e-06,9.685059865318758e-05,1
-0.8765324721123113,-0.4709516135242976,-2.525209848433066e-06,5.43676835970748e-06,1
-0.9931676222779506,0.45601388023642087,-1.801473098545379e-05,8.814516980180817e-05,1
-0.935498024512065,-0.012992629735746192,2.2724959381585177e-06,-1.3225539514253185e-06,0
-0.9177767415400059,-0.08223309518115857,1.53242113780591e-06,1.0259369070098108e-05,1
-0.8825304260735716,-0.33252927794748927,-2.3837522371825786e-06,1.2320739894036913e-05,1
-0.9932306299212796,0.6267027265185297,-1.8026910043286832e-05,0.00012113845792499186,1
