neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
78,-2.043242,0.813428,-1.103372e-03,3.798908e-04,4.670244e-04,1,1
75,-2.024703,0.795479,-1.094714e-03,3.715083e-04,4.670244e-04,1,1
41,-1.715845,0.487072,-9.504701e-04,2.274746e-04,4.670244e-04,1,1
15,-1.034115,-0.191284,-6.320855e-04,-8.933449e-05,4.670244e-04,1,1
37,-1.001196,-0.304178,-6.167115e-04,-1.420584e-04,4.670244e-04,1,1
45,-1.001162,-0.325663,-6.166956e-04,-1.520927e-04,4.670244e-04,1,1
38,-1.001154,-0.330841,-6.166918e-04,-1.545109e-04,4.670244e-04,1,1
72,-1.001115,-0.356223,-6.166736e-04,-1.663649e-04,4.670244e-04,1,1
18,-1.001076,-0.382690,-6.166555e-04,-1.787254e-04,4.670244e-04,1,1
22,-1.001059,-0.394731,-6.166476e-04,-1.843488e-04,4.670244e-04,1,1
79,-1.001057,-0.396736,-6.166463e-04,-1.852852e-04,4.670244e-04,1,1
71,-1.001036,-0.411829,-6.166365e-04,-1.923342e-04,4.670244e-04,1,1
2,-1.001025,-0.419421,-6.166316e-04,-1.958798e-04,4.670244e-04,1,1
34,-1.001020,-0.423284,-6.166292e-04,-1.976840e-04,4.670244e-04,1,1
76,-1.001006,-0.433242,-6.166228e-04,-2.023345e-04,4.670244e-04,1,1
49,-1.001006,-0.433260,-6.166228e-04,-2.023429e-04,4.670244e-04,1,1
51,-1.001003,-0.435734,-6.166213e-04,-2.034986e-04,4.670244e-04,1,1
60,-1.000999,-0.438751,-6.166194e-04,-2.049072e-04,4.670244e-04,1,1
92,-1.000996,-0.441282,-6.166178e-04,-2.060892e-04,4.670244e-04,1,1
1,-0.865054,0.164379,-5.529955e-04,7.353610e-05,4.473577e-04,1,1
83,-0.817620,0.153177,-5.315878e-04,6.998627e-05,4.568981e-04,1,1
43,-0.784998,0.153382,-5.166503e-04,7.039419e-05,4.589475e-04,1,1
85,-0.741206,0.132279,-4.969045e-04,5.876446e-05,4.442457e-04,1,1
28,-0.733578,0.130162,-4.934824e-04,5.867526e-05,4.507865e-04,1,1
21,-0.705625,0.129217,-4.808652e-04,5.792465e-05,4.482755e-04,1,1
59,-0.665105,0.138306,-4.630353e-04,6.131700e-05,4.433430e-04,1,1
25,-0.664924,0.128693,-4.629553e-04,5.705497e-05,4.433430e-04,1,1
95,-0.648999,0.112615,-4.558202e-04,5.083374e-05,4.513935e-04,1,1
11,-0.614788,0.133215,-4.404976e-04,5.840492e-05,4.384261e-04,1,1
54,-0.596222,0.154805,-4.323789e-04,6.780909e-05,4.380278e-04,1,1
