neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
148,-1.015103,0.489254,-2.744880e-03,9.476885e-04,1.937007e-03,1,0
13,-1.000743,0.076760,-2.717064e-03,1.486853e-04,1.937007e-03,1,0
85,-1.000047,0.470756,-2.715715e-03,9.118582e-04,1.937007e-03,1,0
241,-1.000046,0.463877,-2.715714e-03,8.985324e-04,1.937007e-03,1,0
134,-1.000046,0.458497,-2.715713e-03,8.881122e-04,1.937007e-03,1,0
10,-1.000046,0.456058,-2.715713e-03,8.833874e-04,1.937007e-03,1,0
55,-1.000045,0.450042,-2.715712e-03,8.717346e-04,1.937007e-03,1,0
34,-1.000043,0.431727,-2.715708e-03,8.362571e-04,1.937007e-03,1,0
235,-1.000042,0.415203,-2.715705e-03,8.042509e-04,1.937007e-03,1,0
49,-1.000042,0.403672,-2.715705e-03,7.819150e-04,1.937007e-03,1,0
193,-1.000040,0.373638,-2.715702e-03,7.237386e-04,1.937007e-03,1,0
164,-1.000039,0.319305,-2.715700e-03,6.184956e-04,1.937007e-03,1,0
150,-1.000038,0.307575,-2.715698e-03,5.957756e-04,1.937007e-03,1,0
192,-1.000035,0.284541,-2.715692e-03,5.511574e-04,1.937007e-03,1,0
12,-1.000034,0.276745,-2.715691e-03,5.360562e-04,1.937007e-03,1,0
25,-1.000034,0.277282,-2.715691e-03,5.370977e-04,1.937007e-03,1,0
52,-0.925761,-0.265265,-2.576713e-03,-5.147082e-04,1.940355e-03,1,0
114,-0.918422,-0.259424,-2.562482e-03,-5.021528e-04,1.935642e-03,1,0
32,-0.910786,-0.247056,-2.547723e-03,-4.768959e-04,1.930311e-03,1,0
154,-0.904676,-0.252097,-2.535960e-03,-4.839848e-04,1.919837e-03,1,0
175,-0.886714,-0.253070,-2.501441e-03,-4.871732e-04,1.925051e-03,1,0
206,-0.875606,-0.125136,-2.480057e-03,-2.408692e-04,1.924863e-03,1,0
136,-0.875121,-0.191498,-2.479122e-03,-3.686068e-04,1.924863e-03,1,0
102,-0.868862,-0.183238,-2.467101e-03,-3.512611e-04,1.916965e-03,1,0
47,-0.867928,-0.211232,-2.465311e-03,-4.049246e-04,1.916965e-03,1,0
118,-0.853167,-0.267278,-2.436999e-03,-5.132611e-04,1.920329e-03,1,0
112,-0.844574,-0.282651,-2.420494e-03,-5.424840e-04,1.919274e-03,1,0
117,-0.836306,-0.295306,-2.404630e-03,-5.663769e-04,1.917935e-03,1,0
127,-0.831008,-0.290676,-2.394478e-03,-5.567672e-04,1.915425e-03,1,0
87,-0.819452,-0.292550,-2.372348e-03,-5.602503e-04,1.915056e-03,1,0
50,-0.812756,-0.297638,-2.359524e-03,-5.699646e-04,1.914961e-03,1,0
100,-0.800469,-0.314529,-2.335986e-03,-6.025954e-04,1.915868e-03,1,0
17,-0.799066,-0.302350,-2.333301e-03,-5.780154e-04,1.911744e-03,1,0
48,-0.786668,-0.305727,-2.309594e-03,-5.847976e-04,1.912809e-03,1,0
111,-0.779168,-0.310561,-2.295250e-03,-5.933054e-04,1.910429e-03,1,0
78,-0.773944,-0.311513,-2.285271e-03,-5.947600e-04,1.909261e-03,1,0
138,-0.758786,-0.316295,-2.256299e-03,-6.037589e-04,1.908849e-03,1,0
132,-0.757744,-0.331393,-2.254311e-03,-6.325789e-04,1.908849e-03,1,0
224,-0.748830,-0.326873,-2.237309e-03,-6.226691e-04,1.904928e-03,1,0
107,-0.736366,-0.322585,-2.213554e-03,-6.150309e-04,1.906570e-03,1,0
58,-0.732290,-0.321760,-2.205787e-03,-6.126603e-04,1.904092e-03,1,0
11,-0.722314,-0.328792,-2.186797e-03,-6.257601e-04,1.903210e-03,1,0
137,-0.714041,-0.329624,-2.171053e-03,-6.269503e-04,1.902016e-03,1,0
234,-0.704057,-0.313540,-2.152060e-03,-5.958803e-04,1.900494e-03,1,0
217,-0.697735,-0.335996,-2.140049e-03,-6.379149e-04,1.898581e-03,1,0
240,-0.687103,-0.345165,-2.119865e-03,-6.549840e-04,1.897597e-03,1,0
108,-0.678737,-0.336359,-2.103995e-03,-6.374119e-04,1.895034e-03,1,0
197,-0.668953,-0.338500,-2.085453e-03,-6.413047e-04,1.894546e-03,1,0
31,-0.653861,-0.319395,-2.056847e-03,-6.036769e-04,1.890066e-03,1,0
183,-0.652411,-0.333650,-2.054107e-03,-6.306207e-04,1.890066e-03,1,0
20,-0.637097,-0.318867,-2.025194e-03,-6.015141e-04,1.886410e-03,1,0
65,-0.627972,-0.317238,-2.007993e-03,-5.972087e-04,1.882524e-03,1,0
171,-0.615153,-0.332474,-1.983869e-03,-6.255377e-04,1.881461e-03,1,0
46,-0.602793,-0.320252,-1.960638e-03,-6.013290e-04,1.877675e-03,1,0
239,-0.586121,-0.273004,-1.929329e-03,-5.125309e-04,1.877372e-03,1,0
146,-0.569644,-0.281245,-1.898493e-03,-5.246159e-04,1.865337e-03,1,0
220,-0.566236,-0.191502,-1.892163e-03,-3.553427e-04,1.855555e-03,1,0
215,-0.555143,-0.117069,-1.871661e-03,-2.158239e-04,1.843560e-03,1,0
7,-0.554079,-0.112428,-1.869701e-03,-2.072681e-04,1.843560e-03,1,0
205,-0.445722,0.108337,-1.667262e-03,1.961574e-04,1.810621e-03,1,0
170,-0.444032,0.128268,-1.664201e-03,2.322445e-04,1.810621e-03,1,0
1,-0.435642,0.153908,-1.648989e-03,2.794078e-04,1.815420e-03,1,0
57,-0.431890,0.156965,-1.642168e-03,2.858133e-04,1.820878e-03,1,0
165,-0.424905,0.167920,-1.629432e-03,3.065531e-04,1.825596e-03,1,0
64,-0.416088,0.178718,-1.613305e-03,3.272490e-04,1.831091e-03,1,0
144,-0.408574,0.179420,-1.599544e-03,3.285585e-04,1.831226e-03,1,0
94,-0.398552,0.188657,-1.581227e-03,3.444169e-04,1.825622e-03,1,0
180,-0.386250,0.236113,-1.558887e-03,4.269683e-04,1.808324e-03,1,0
88,-0.373118,0.234958,-1.535207e-03,4.233805e-04,1.801943e-03,1,0
53,-0.372430,0.248404,-1.533968e-03,4.476106e-04,1.801943e-03,1,0
82,-0.364380,0.260004,-1.519462e-03,4.684701e-04,1.801781e-03,1,0
95,-0.355034,0.235043,-1.502647e-03,4.222482e-04,1.796474e-03,1,0
72,-0.343511,0.260521,-1.482021e-03,4.653587e-04,1.786259e-03,1,0
247,-0.338497,0.257781,-1.473075e-03,4.598508e-04,1.783880e-03,1,0
242,-0.328478,0.270530,-1.455233e-03,4.813186e-04,1.779172e-03,1,0
106,-0.323083,0.284731,-1.445637e-03,5.065712e-04,1.779123e-03,1,0
173,-0.314886,0.269662,-1.431059e-03,4.793308e-04,1.777522e-03,1,0
8,-0.308389,0.262091,-1.419518e-03,4.655026e-04,1.776111e-03,1,0
223,-0.303371,0.251170,-1.410612e-03,4.457533e-04,1.774709e-03,1,0
121,-0.289344,0.259765,-1.385845e-03,4.570038e-04,1.759300e-03,1,0
70,-0.288375,0.272489,-1.384139e-03,4.793902e-04,1.759300e-03,1,0
120,-0.278321,0.276614,-1.366477e-03,4.854850e-04,1.755097e-03,1,0
143,-0.272693,0.270395,-1.356605e-03,4.741289e-04,1.753465e-03,1,0
26,-0.265545,0.256940,-1.344075e-03,4.501697e-04,1.752044e-03,1,0
194,-0.258266,0.270422,-1.331326e-03,4.735140e-04,1.751017e-03,1,0
126,-0.258260,0.258733,-1.331317e-03,4.530458e-04,1.751017e-03,1,0
199,-0.244988,0.257623,-1.308137e-03,4.479492e-04,1.738780e-03,1,0
43,-0.238214,0.265710,-1.296389e-03,4.604223e-04,1.732803e-03,1,0
84,-0.228188,0.260141,-1.279073e-03,4.487507e-04,1.725031e-03,1,0
38,-0.228186,0.255069,-1.279069e-03,4.400022e-04,1.725031e-03,1,0
244,-0.220398,0.255740,-1.265630e-03,4.411213e-04,1.724885e-03,1,0
22,-0.213658,0.266786,-1.254015e-03,4.595684e-04,1.722612e-03,1,0
233,-0.206526,0.257695,-1.241751e-03,4.423085e-04,1.716400e-03,1,0
69,-0.197407,0.252591,-1.226126e-03,4.316311e-04,1.708815e-03,1,0
6,-0.191884,0.271417,-1.216691e-03,4.632787e-04,1.706889e-03,1,0
204,-0.186287,0.243219,-1.207142e-03,4.145664e-04,1.704496e-03,1,0
189,-0.178509,0.239085,-1.193900e-03,4.066068e-04,1.700681e-03,1,0
75,-0.169784,0.255303,-1.179102e-03,4.323176e-04,1.693353e-03,1,0
130,-0.165612,0.233340,-1.172043e-03,3.945775e-04,1.690995e-03,1,0
21,-0.156067,0.238213,-1.155933e-03,4.011138e-04,1.683846e-03,1,0
245,-0.149769,0.232477,-1.145338e-03,3.907855e-04,1.680963e-03,1,0
104,-0.144186,0.229124,-1.135963e-03,3.845472e-04,1.678338e-03,1,0
93,-0.134882,0.216170,-1.120391e-03,3.610058e-04,1.670005e-03,1,0
216,-0.127419,0.206323,-1.107953e-03,3.428708e-04,1.661818e-03,1,0
40,-0.116575,0.212954,-1.089959e-03,3.527031e-04,1.656239e-03,1,0
168,-0.115551,0.203975,-1.088263e-03,3.378309e-04,1.656239e-03,1,0
160,-0.107852,0.195917,-1.075523e-03,3.240252e-04,1.653888e-03,1,0
135,-0.087805,0.204320,-1.042629e-03,3.335953e-04,1.632714e-03,1,0
172,-0.087799,0.190394,-1.042619e-03,3.108583e-04,1.632714e-03,1,0
203,-0.077773,0.196955,-1.026238e-03,3.217703e-04,1.633729e-03,1,0
16,-0.062714,0.146137,-1.001656e-03,2.383307e-04,1.630871e-03,1,0
19,-0.062695,0.140796,-1.001624e-03,2.296198e-04,1.630871e-03,1,0
133,-0.053674,0.104253,-9.869143e-04,1.698875e-04,1.629571e-03,1,0
18,-0.045412,0.065957,-9.734915e-04,1.068191e-04,1.619538e-03,1,0
101,-0.044561,0.063778,-9.721128e-04,1.032917e-04,1.619538e-03,1,0
248,0.035005,-0.033586,-8.488970e-04,-5.139920e-05,1.530397e-03,1,0
28,0.039372,-0.045238,-8.422113e-04,-6.930622e-05,1.532040e-03,1,0
80,0.041148,-0.046614,-8.394904e-04,-7.141420e-05,1.532040e-03,1,0
226,0.060030,-0.118301,-8.105805e-04,-1.803215e-04,1.524256e-03,1,0
157,0.062718,-0.119754,-8.064834e-04,-1.812852e-04,1.513817e-03,1,0
228,0.062725,-0.133776,-8.064725e-04,-2.025128e-04,1.513817e-03,1,0
179,0.072744,-0.118963,-7.913516e-04,-1.779566e-04,1.495904e-03,1,0
152,0.072763,-0.155631,-7.913230e-04,-2.328086e-04,1.495904e-03,1,0
41,0.087813,-0.182555,-7.688725e-04,-2.711092e-04,1.485086e-03,1,0
103,0.102858,-0.201305,-7.465628e-04,-2.966341e-04,1.473554e-03,1,0
211,0.107863,-0.185033,-7.391877e-04,-2.709919e-04,1.464562e-03,1,0
230,0.112975,-0.203526,-7.317036e-04,-2.961399e-04,1.455048e-03,1,0
4,0.122169,-0.200836,-7.183622e-04,-2.905658e-04,1.446782e-03,1,0
155,0.122821,-0.206152,-7.174183e-04,-2.962922e-04,1.437251e-03,1,0
231,0.137858,-0.205031,-6.958705e-04,-2.918210e-04,1.423301e-03,1,0
129,0.137859,-0.210372,-6.958700e-04,-2.994224e-04,1.423301e-03,1,0
91,0.149170,-0.211315,-6.797827e-04,-3.001546e-04,1.420410e-03,1,0
37,0.163027,-0.245389,-6.601278e-04,-3.450560e-04,1.406160e-03,1,0
141,0.163041,-0.216241,-6.601082e-04,-3.040696e-04,1.406160e-03,1,0
162,0.169321,-0.218467,-6.512915e-04,-3.051425e-04,1.396743e-03,1,0
174,0.172947,-0.227471,-6.462272e-04,-3.156739e-04,1.387752e-03,1,0
35,0.182973,-0.245221,-6.323417e-04,-3.372018e-04,1.375093e-03,1,0
243,0.187985,-0.225955,-6.254504e-04,-3.092361e-04,1.368576e-03,1,0
198,0.192998,-0.237203,-6.185897e-04,-3.234376e-04,1.363548e-03,1,0
219,0.203366,-0.241926,-6.044653e-04,-3.283379e-04,1.357183e-03,1,0
5,0.208964,-0.246423,-5.968734e-04,-3.331743e-04,1.352041e-03,1,0
188,0.213209,-0.252855,-5.911343e-04,-3.404820e-04,1.346550e-03,1,0
23,0.223229,-0.258728,-5.776605e-04,-3.459829e-04,1.337245e-03,1,0
222,0.228229,-0.237722,-5.709754e-04,-3.162077e-04,1.330160e-03,1,0
110,0.234850,-0.263769,-5.621817e-04,-3.489642e-04,1.322993e-03,1,0
237,0.241670,-0.242949,-5.531860e-04,-3.195469e-04,1.315283e-03,1,0
169,0.242239,-0.252373,-5.524380e-04,-3.319419e-04,1.315283e-03,1,0
27,0.254966,-0.241937,-5.358264e-04,-3.143182e-04,1.299175e-03,1,0
161,0.259885,-0.237994,-5.294462e-04,-3.077331e-04,1.293031e-03,1,0
60,0.268185,-0.250914,-5.187483e-04,-3.201736e-04,1.276030e-03,1,0
158,0.268186,-0.258119,-5.187478e-04,-3.293671e-04,1.276030e-03,1,0
92,0.278210,-0.253734,-5.059855e-04,-3.206243e-04,1.263624e-03,1,0
24,0.283223,-0.252696,-4.996520e-04,-3.179028e-04,1.258045e-03,1,0
33,0.295016,-0.258113,-4.848472e-04,-3.224468e-04,1.249245e-03,1,0
39,0.296810,-0.245450,-4.826062e-04,-3.066271e-04,1.249245e-03,1,0
139,0.304247,-0.259143,-4.733625e-04,-3.203499e-04,1.236190e-03,1,0
30,0.313444,-0.250185,-4.620207e-04,-3.062660e-04,1.224157e-03,1,0
0,0.316402,-0.238275,-4.583992e-04,-2.916855e-04,1.224157e-03,1,0
221,0.328477,-0.256963,-4.436975e-04,-3.100194e-04,1.206475e-03,1,0
225,0.334753,-0.225454,-4.361387e-04,-2.698936e-04,1.197110e-03,1,0
96,0.334879,-0.233392,-4.359882e-04,-2.793953e-04,1.197110e-03,1,0
51,0.348629,-0.232602,-4.196282e-04,-2.738334e-04,1.177259e-03,1,0
182,0.348644,-0.238740,-4.196099e-04,-2.810586e-04,1.177259e-03,1,0
159,0.363491,-0.205983,-4.021709e-04,-2.406555e-04,1.168327e-03,1,0
59,0.373513,-0.200282,-3.904900e-04,-2.308836e-04,1.152792e-03,1,0
178,0.373519,-0.213744,-3.904837e-04,-2.464019e-04,1.152792e-03,1,0
15,0.387191,-0.209757,-3.748304e-04,-2.380746e-04,1.135004e-03,1,0
238,0.390595,-0.210446,-3.709943e-04,-2.361453e-04,1.122118e-03,1,0
113,0.398509,-0.174668,-3.621767e-04,-1.915817e-04,1.096836e-03,1,0
116,0.403523,-0.199708,-3.566770e-04,-2.166854e-04,1.085014e-03,1,0
187,0.418558,-0.162991,-3.404908e-04,-1.724629e-04,1.058110e-03,1,0
62,0.423570,-0.156055,-3.351877e-04,-1.634730e-04,1.047532e-03,1,0
3,0.433591,-0.091999,-3.247380e-04,-9.456359e-05,1.027879e-03,1,0
140,0.438604,-0.087232,-3.195848e-04,-8.871071e-05,1.016948e-03,1,0
236,0.438606,-0.102415,-3.195833e-04,-1.041512e-04,1.016948e-03,1,0
76,0.443615,-0.064069,-3.144895e-04,-6.459894e-05,1.008268e-03,1,0
66,0.443615,-0.071065,-3.144889e-04,-7.165247e-05,1.008268e-03,1,0
77,0.453638,-0.053103,-3.044073e-04,-5.316255e-05,1.001112e-03,1,0
97,0.458650,-0.047731,-2.993898e-04,-4.777694e-05,1.000968e-03,1,0
9,0.528432,0.034151,-2.299864e-04,3.218970e-05,9.425661e-04,1,1
109,0.533826,0.040629,-2.249815e-04,3.765656e-05,9.268434e-04,1,1
125,0.548856,0.072541,-2.115320e-04,6.377145e-05,8.791068e-04,1,1
227,0.554797,0.087160,-2.063970e-04,7.450576e-05,8.548154e-04,1,1
212,0.563875,0.127132,-1.986832e-04,1.074850e-04,8.454612e-04,1,1
128,0.568891,0.141672,-1.944729e-04,1.189055e-04,8.392987e-04,1,1
71,0.573898,0.168546,-1.902916e-04,1.407488e-04,8.350771e-04,1,1
249,0.583924,0.169846,-1.819835e-04,1.402982e-04,8.260328e-04,1,1
99,0.590249,0.175636,-1.767938e-04,1.433522e-04,8.161890e-04,1,1
98,0.596069,0.184733,-1.720577e-04,1.494933e-04,8.092396e-04,1,1
63,0.604936,0.193140,-1.649500e-04,1.522718e-04,7.883994e-04,1,1
67,0.624016,0.226696,-1.503127e-04,1.698018e-04,7.490289e-04,1,1
181,0.629031,0.213283,-1.465812e-04,1.586766e-04,7.439708e-04,1,1
195,0.629624,0.223914,-1.461406e-04,1.663592e-04,7.429601e-04,1,1
56,0.638297,0.214351,-1.397126e-04,1.584651e-04,7.392797e-04,1,1
208,0.644069,0.228751,-1.354658e-04,1.681683e-04,7.351603e-04,1,1
122,0.649088,0.239462,-1.318030e-04,1.747692e-04,7.298423e-04,1,1
115,0.664119,0.237533,-1.211620e-04,1.648235e-04,6.938983e-04,1,1
185,0.669130,0.242934,-1.177391e-04,1.658948e-04,6.828811e-04,1,1
81,0.674144,0.242662,-1.143627e-04,1.634062e-04,6.733911e-04,1,1
202,0.684211,0.258297,-1.077392e-04,1.661204e-04,6.431368e-04,1,1
201,0.689224,0.254569,-1.045152e-04,1.616200e-04,6.348759e-04,1,1
54,0.699206,0.260142,-9.822397e-05,1.627253e-04,6.255243e-04,1,1
214,0.699970,0.247995,-9.775076e-05,1.536813e-04,6.196964e-04,1,1
229,0.710832,0.258489,-9.109554e-05,1.554031e-04,6.011974e-04,1,1
14,0.716016,0.234914,-8.799312e-05,1.392409e-04,5.927315e-04,1,1
29,0.724274,0.249514,-8.314284e-05,1.456817e-04,5.838627e-04,1,1
74,0.724277,0.226349,-8.314076e-05,1.321566e-04,5.838627e-04,1,1
191,0.739311,0.261770,-7.462550e-05,1.453916e-04,5.554166e-04,1,1
207,0.739312,0.258356,-7.462533e-05,1.434951e-04,5.554166e-04,1,1
145,0.744325,0.260907,-7.186901e-05,1.434415e-04,5.497810e-04,1,1
232,0.757641,0.252187,-6.480866e-05,1.301017e-04,5.158947e-04,1,1
61,0.759366,0.249531,-6.391895e-05,1.287319e-04,5.158947e-04,1,1
105,0.770476,0.251078,-5.836617e-05,1.222694e-04,4.869784e-04,1,1
167,0.771752,0.265323,-5.774487e-05,1.292065e-04,4.869784e-04,1,1
151,0.777818,0.248358,-5.482183e-05,1.186436e-04,4.777117e-04,1,1
83,0.784462,0.235768,-5.170651e-05,1.067673e-04,4.528479e-04,1,1
163,0.799473,0.227002,-4.513775e-05,9.601329e-05,4.229619e-04,1,1
86,0.804485,0.242290,-4.305316e-05,1.007697e-04,4.159059e-04,1,1
246,0.807999,0.227740,-4.159569e-05,9.444800e-05,4.147177e-04,1,1
79,0.809501,0.212165,-4.097272e-05,8.798862e-05,4.147177e-04,1,1
131,0.814512,0.232022,-3.888681e-05,9.658164e-05,4.162600e-04,1,1
45,0.814514,0.224098,-3.888624e-05,9.328292e-05,4.162600e-04,1,1
184,0.824546,0.224767,-3.476094e-05,9.138078e-05,4.065569e-04,1,1
73,0.839599,0.219146,-2.913897e-05,7.747763e-05,3.535430e-04,1,1
190,0.844595,0.186813,-2.745837e-05,6.283871e-05,3.363717e-04,1,1
36,0.854621,0.179611,-2.431025e-05,5.511876e-05,3.068785e-04,1,1
42,0.854622,0.171520,-2.430999e-05,5.263586e-05,3.068785e-04,1,1
