neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
668,-1.497512,-0.439377,6.627371e-04,1.406400e-04,-3.200896e-04,1,1
975,-1.415271,-0.356831,6.364125e-04,1.142179e-04,-3.200896e-04,1,1
966,-1.343117,-0.283725,6.133170e-04,9.081740e-05,-3.200896e-04,1,1
675,-1.288495,-0.229676,5.958328e-04,7.351679e-05,-3.200896e-04,1,1
778,-1.273508,-0.213913,5.910358e-04,6.847145e-05,-3.200896e-04,1,1
1281,-1.269285,-0.209824,5.896840e-04,6.716249e-05,-3.200896e-04,1,1
1162,-1.260820,-0.203057,5.869744e-04,6.499631e-05,-3.200896e-04,1,1
1381,-1.240778,-0.181995,5.805592e-04,5.825477e-05,-3.200896e-04,1,1
359,-1.227937,-0.169728,5.764488e-04,5.432802e-05,-3.200896e-04,1,1
391,-1.225262,-0.165341,5.755927e-04,5.292397e-05,-3.200896e-04,1,1
1151,-1.197581,-0.141614,5.667323e-04,4.532915e-05,-3.200896e-04,1,1
696,-1.192441,-0.133019,5.650869e-04,4.257798e-05,-3.200896e-04,1,1
882,-1.178195,-0.120027,5.605271e-04,3.841942e-05,-3.200896e-04,1,1
358,-1.173829,-0.114586,5.591296e-04,3.667774e-05,-3.200896e-04,1,1
1335,-1.150667,-0.092591,5.517155e-04,2.963750e-05,-3.200896e-04,1,1
1041,-1.135701,-0.077990,5.469252e-04,2.496378e-05,-3.200896e-04,1,1
881,-1.129744,-0.072220,5.450184e-04,2.311696e-05,-3.200896e-04,1,1
597,-1.126398,-0.069614,5.439474e-04,2.228263e-05,-3.200896e-04,1,1
1171,-1.118255,-0.059672,5.413409e-04,1.910035e-05,-3.200896e-04,1,1
592,-1.106187,-0.047465,5.374782e-04,1.519314e-05,-3.200896e-04,1,1
756,-1.087808,-0.029311,5.315952e-04,9.382201e-06,-3.200896e-04,1,1
1483,-1.081627,-0.024646,5.296167e-04,7.888901e-06,-3.200896e-04,1,1
749,-1.073218,-0.018165,5.269248e-04,5.814521e-06,-3.200896e-04,0,1
1377,-1.071443,-0.012351,5.263567e-04,3.953487e-06,-3.200896e-04,0,1
288,-1.063336,-0.005567,5.237618e-04,1.782012e-06,-3.200896e-04,0,1
1071,-1.052676,0.005215,5.203497e-04,-1.669354e-06,-3.200896e-04,0,1
195,-1.052263,0.005469,5.202174e-04,-1.750472e-06,-3.200896e-04,0,1
825,-1.048499,0.010879,5.190127e-04,-3.482261e-06,-3.200896e-04,0,1
424,-1.047348,0.010718,5.186443e-04,-3.430765e-06,-3.200896e-04,0,1
746,-1.033224,0.023731,5.141234e-04,-7.596119e-06,-3.200896e-04,1,1
413,-1.025551,0.033121,5.116673e-04,-1.060177e-05,-3.200896e-04,1,1
1130,-1.016854,0.039881,5.088834e-04,-1.276547e-05,-3.200896e-04,1,1
485,-1.007007,0.045559,5.057315e-04,-1.458307e-05,-3.200896e-04,1,1
1327,-1.002122,0.053087,5.041680e-04,-1.699257e-05,-3.200896e-04,1,1
361,-1.000000,0.119440,5.034887e-04,-3.823135e-05,-3.200896e-04,1,1
1448,-1.000000,0.115491,5.034887e-04,-3.696739e-05,-3.200896e-04,1,1
393,-1.000000,0.117220,5.034887e-04,-3.752101e-05,-3.200896e-04,1,1
893,-1.000000,0.112168,5.034887e-04,-3.590366e-05,-3.200896e-04,1,1
670,-1.000000,0.112769,5.034887e-04,-3.609629e-05,-3.200896e-04,1,1
963,-1.000000,0.109831,5.034887e-04,-3.515588e-05,-3.200896e-04,1,1
82,-1.000000,0.107515,5.034887e-04,-3.441450e-05,-3.200896e-04,1,1
1039,-1.000000,0.106726,5.034887e-04,-3.416182e-05,-3.200896e-04,1,1
922,-1.000000,0.102822,5.034887e-04,-3.291226e-05,-3.200896e-04,1,1
1452,-1.000000,0.103910,5.034887e-04,-3.326040e-05,-3.200896e-04,1,1
34,-1.000000,0.102544,5.034887e-04,-3.282319e-05,-3.200896e-04,1,1
767,-1.000000,0.102107,5.034887e-04,-3.268336e-05,-3.200896e-04,1,1
305,-1.000000,0.102603,5.034887e-04,-3.284214e-05,-3.200896e-04,1,1
477,-1.000000,0.100448,5.034887e-04,-3.215234e-05,-3.200896e-04,1,1
783,-1.000000,0.098779,5.034887e-04,-3.161809e-05,-3.200896e-04,1,1
1473,-1.000000,0.100551,5.034887e-04,-3.218540e-05,-3.200896e-04,1,1
144,-1.000000,0.099423,5.034887e-04,-3.182436e-05,-3.200896e-04,1,1
840,-1.000000,0.097429,5.034887e-04,-3.118615e-05,-3.200896e-04,1,1
246,-1.000000,0.095456,5.034887e-04,-3.055461e-05,-3.200896e-04,1,1
1228,-1.000000,0.094580,5.034887e-04,-3.027410e-05,-3.200896e-04,1,1
461,-1.000000,0.094194,5.034887e-04,-3.015039e-05,-3.200896e-04,1,1
844,-1.000000,0.092824,5.034887e-04,-2.971202e-05,-3.200896e-04,1,1
1446,-1.000000,0.093764,5.034887e-04,-3.001303e-05,-3.200896e-04,1,1
87,-1.000000,0.091355,5.034887e-04,-2.924185e-05,-3.200896e-04,1,1
1003,-1.000000,0.090658,5.034887e-04,-2.901881e-05,-3.200896e-04,1,1
901,-1.000000,0.091567,5.034887e-04,-2.930968e-05,-3.200896e-04,1,1
481,-1.000000,0.089380,5.034887e-04,-2.860945e-05,-3.200896e-04,1,1
921,-1.000000,0.088645,5.034887e-04,-2.837436e-05,-3.200896e-04,1,1
1476,-1.000000,0.084965,5.034887e-04,-2.719652e-05,-3.200896e-04,1,1
717,-1.000000,0.087779,5.034887e-04,-2.809726e-05,-3.200896e-04,1,1
128,-1.000000,0.087431,5.034887e-04,-2.798590e-05,-3.200896e-04,1,1
1225,-1.000000,0.083036,5.034887e-04,-2.657911e-05,-3.200896e-04,1,1
1287,-1.000000,0.085786,5.034887e-04,-2.745937e-05,-3.200896e-04,1,1
580,-1.000000,0.081885,5.034887e-04,-2.621048e-05,-3.200896e-04,1,1
295,-1.000000,0.081779,5.034887e-04,-2.617662e-05,-3.200896e-04,1,1
482,-1.000000,0.081293,5.034887e-04,-2.602092e-05,-3.200896e-04,1,1
772,-1.000000,0.081758,5.034887e-04,-2.616984e-05,-3.200896e-04,1,1
33,-1.000000,0.079873,5.034887e-04,-2.556642e-05,-3.200896e-04,1,1
1181,-1.000000,0.082423,5.034887e-04,-2.638282e-05,-3.200896e-04,1,1
1487,-1.000000,0.080258,5.034887e-04,-2.568973e-05,-3.200896e-04,1,1
531,-1.000000,0.080830,5.034887e-04,-2.587300e-05,-3.200896e-04,1,1
267,-1.000000,0.080914,5.034887e-04,-2.589985e-05,-3.200896e-04,1,1
74,-1.000000,0.072472,5.034887e-04,-2.319756e-05,-3.200896e-04,1,1
276,-1.000000,0.070769,5.034887e-04,-2.265230e-05,-3.200896e-04,1,1
665,-0.999268,0.081582,5.031466e-04,-3.813122e-05,-4.673985e-04,1,1
429,-0.999178,0.073946,5.031044e-04,-3.456235e-05,-4.673985e-04,1,1
347,-0.999104,0.075319,5.030699e-04,-3.520397e-05,-4.673985e-04,1,1
1102,-0.997795,0.083409,5.024582e-04,-3.898506e-05,-4.673985e-04,1,1
1050,-0.997726,0.074331,5.024256e-04,-3.474233e-05,-4.673985e-04,1,1
626,-0.997150,0.071268,5.021568e-04,-3.331051e-05,-4.673985e-04,1,1
421,-0.996631,0.078879,5.019138e-04,-3.686799e-05,-4.673985e-04,1,1
574,-0.994049,0.069544,5.006105e-04,-3.968271e-05,-5.706149e-04,1,1
1088,-0.993458,0.064968,5.002730e-04,-3.707150e-05,-5.706149e-04,1,1
796,-0.993420,0.065664,5.002513e-04,-3.746890e-05,-5.706149e-04,1,1
75,-0.993218,0.068206,5.001364e-04,-3.891919e-05,-5.706149e-04,1,1
708,-0.992118,0.056229,4.995087e-04,-3.208516e-05,-5.706149e-04,1,1
1073,-0.991913,0.058909,4.993914e-04,-3.361429e-05,-5.706149e-04,1,1
512,-0.990323,0.060045,4.984840e-04,-3.426232e-05,-5.706149e-04,1,1
124,-0.990138,0.062562,4.983784e-04,-3.569897e-05,-5.706149e-04,1,1
1297,-0.988986,0.058116,4.976507e-04,-3.729227e-05,-6.416814e-04,1,1
1371,-0.988086,0.063809,4.970737e-04,-4.094530e-05,-6.416814e-04,1,1
4,-0.986988,0.055893,4.963689e-04,-3.586554e-05,-6.416814e-04,1,1
145,-0.978940,0.050844,4.908798e-04,-3.661112e-05,-7.200606e-04,1,1
969,-0.975873,0.040000,4.886713e-04,-2.880240e-05,-7.200606e-04,1,1
395,-0.973616,0.041496,4.870310e-04,-3.036661e-05,-7.317948e-04,1,1
62,-0.969507,0.035578,4.840252e-04,-2.591662e-05,-7.284541e-04,1,1
650,-0.969062,0.046375,4.837009e-04,-3.378174e-05,-7.284541e-04,1,1
1221,-0.968060,0.039703,4.829709e-04,-2.892201e-05,-7.284541e-04,1,1
790,-0.958471,0.032826,4.761186e-04,-2.258998e-05,-6.881776e-04,1,1
823,-0.955048,0.027096,4.737628e-04,-1.864653e-05,-6.881776e-04,1,1
741,-0.954895,0.023215,4.736579e-04,-1.597610e-05,-6.881776e-04,1,1
673,-0.950050,0.023425,4.704893e-04,-1.531857e-05,-6.539551e-04,1,1
310,-0.948697,0.023097,4.696525e-04,-1.415875e-05,-6.130076e-04,1,1
1385,-0.944402,0.022440,4.670410e-04,-1.272515e-05,-5.670648e-04,1,1
72,-0.941089,0.018646,4.651620e-04,-1.057358e-05,-5.670648e-04,0,1
1359,-0.938666,0.018060,4.638469e-04,-9.348031e-06,-5.176050e-04,0,1
1203,-0.936908,0.018620,4.629368e-04,-9.637809e-06,-5.176050e-04,0,1
1329,-0.933363,0.016693,4.611777e-04,-7.783501e-06,-4.662826e-04,0,1
235,-0.930512,0.015146,4.598481e-04,-7.062451e-06,-4.662826e-04,0,1
1186,-0.930194,0.006664,4.596998e-04,-3.107264e-06,-4.662826e-04,0,1
1238,-0.921556,0.009406,4.562654e-04,-3.421132e-06,-3.637061e-04,0,1
405,-0.918944,0.008337,4.553575e-04,-2.622460e-06,-3.145430e-04,0,1
622,-0.916823,0.014570,4.546902e-04,-4.582841e-06,-3.145430e-04,0,1
948,-0.913609,0.001278,4.537340e-04,-3.427045e-07,-2.682281e-04,0,1
1354,-0.913053,-0.002353,4.535848e-04,6.312437e-07,-2.682281e-04,0,1
1464,-0.911447,-0.003401,4.531542e-04,9.123631e-07,-2.682281e-04,0,1
1082,-0.911306,-0.001858,4.531161e-04,4.984749e-07,-2.682281e-04,0,1
61,-0.910810,-0.001294,4.529831e-04,3.470713e-07,-2.682281e-04,0,1
613,-0.907285,-0.009461,4.521438e-04,2.134882e-06,-2.256422e-04,0,1
618,-0.907253,0.001086,4.521365e-04,-2.451096e-07,-2.256422e-04,0,1
3,-0.903690,0.006595,4.513737e-04,-1.234806e-06,-1.872387e-04,0,1
996,-0.901574,0.007393,4.509774e-04,-1.384304e-06,-1.872387e-04,0,1
1361,-0.898971,-0.002078,4.505162e-04,3.196573e-07,-1.537948e-04,0,1
860,-0.897890,-0.005390,4.503500e-04,8.289150e-07,-1.537948e-04,0,1
113,-0.897530,0.010884,4.502946e-04,-1.673918e-06,-1.537948e-04,0,1
465,-0.897070,-0.008933,4.502238e-04,1.373908e-06,-1.537948e-04,0,1
1121,-0.896779,0.001248,4.501791e-04,-1.918609e-07,-1.537948e-04,0,1
343,-0.896237,-0.011428,4.500956e-04,1.757550e-06,-1.537948e-04,0,1
627,-0.893713,-0.009748,4.497359e-04,1.228168e-06,-1.259894e-04,0,1
1122,-0.893512,-0.003977,4.497107e-04,5.010745e-07,-1.259894e-04,0,1
947,-0.893205,-0.014390,4.496719e-04,1.812972e-06,-1.259894e-04,0,1
110,-0.892312,-0.024436,4.495595e-04,3.078730e-06,-1.259894e-04,1,1
1419,-0.885745,-0.008013,4.488219e-04,8.287311e-07,-1.034204e-04,0,1
610,-0.885393,-0.006924,4.487855e-04,7.161038e-07,-1.034204e-04,0,1
1349,-0.882897,-0.015018,4.485586e-04,1.294705e-06,-8.621290e-05,0,1
834,-0.882856,-0.013444,4.485550e-04,1.159084e-06,-8.621290e-05,0,1
