neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
78,-1.850544,-0.677947,8.143096e-04,2.299004e-04,-3.391127e-04,1,1
75,-1.601275,-0.428766,7.297793e-04,1.454001e-04,-3.391127e-04,1,1
41,-1.459526,-0.287888,6.817104e-04,9.762638e-05,-3.391127e-04,1,1
71,-1.000000,0.364651,5.258795e-04,-1.236578e-04,-3.391127e-04,1,1
76,-1.000000,0.342306,5.258795e-04,-1.160802e-04,-3.391127e-04,1,1
2,-1.000000,0.329405,5.258794e-04,-1.117055e-04,-3.391127e-04,1,1
34,-1.000000,0.356019,5.258794e-04,-1.207306e-04,-3.391127e-04,1,1
60,-1.000000,0.340234,5.258794e-04,-1.153775e-04,-3.391127e-04,1,1
51,-1.000000,0.323580,5.258794e-04,-1.097300e-04,-3.391127e-04,1,1
18,-1.000000,0.302637,5.258794e-04,-1.026281e-04,-3.391127e-04,1,1
92,-1.000000,0.337362,5.258794e-04,-1.144036e-04,-3.391127e-04,1,1
15,-1.000000,0.219174,5.258794e-04,-7.432460e-05,-3.391127e-04,1,1
22,-1.000000,0.246996,5.258794e-04,-8.375948e-05,-3.391127e-04,1,1
49,-1.000000,0.230708,5.258794e-04,-7.823604e-05,-3.391127e-04,1,1
38,-1.000000,0.226602,5.258794e-04,-7.684375e-05,-3.391127e-04,1,1
72,-0.973273,0.057895,5.049169e-04,-6.186525e-05,-1.068570e-03,1,0
79,-0.816616,-0.134518,3.754942e-04,1.257096e-05,-9.345206e-05,1,1
45,-0.802510,-0.161729,3.746255e-04,5.808093e-06,-3.591256e-05,1,1
37,-0.794544,-0.190057,3.743961e-04,4.651639e-06,-2.447496e-05,1,1
1,-0.725164,-0.130153,3.784253e-04,-1.157774e-05,8.895473e-05,1,1
83,-0.720086,-0.129655,3.788221e-04,-9.849755e-06,7.596914e-05,1,1
43,-0.705407,-0.119517,3.795355e-04,-3.651115e-06,3.054886e-05,1,1
85,-0.647343,-0.091443,3.761350e-04,1.574548e-05,-1.721886e-04,1,1
28,-0.646489,-0.091913,3.759879e-04,1.582635e-05,-1.721886e-04,1,1
21,-0.628344,-0.082059,3.719030e-04,2.380089e-05,-2.900477e-04,1,1
95,-0.618522,-0.089696,3.688720e-04,3.138936e-05,-3.499520e-04,1,1
25,-0.609340,-0.072979,3.655265e-04,2.759255e-05,-3.780882e-04,1,1
59,-0.602112,-0.063221,3.625655e-04,2.707478e-05,-4.282568e-04,1,1
11,-0.568863,-0.067966,3.467355e-04,3.472693e-05,-5.109461e-04,1,1
54,-0.539722,-0.048157,3.318078e-04,2.446851e-05,-5.080939e-04,1,1
94,-0.522726,-0.059692,3.233428e-04,2.898536e-05,-4.855814e-04,1,1
19,-0.489069,-0.066348,3.079854e-04,2.825313e-05,-4.258348e-04,1,1
14,-0.473671,-0.068301,3.017395e-04,2.620238e-05,-3.836318e-04,1,1
13,-0.435991,-0.067218,2.888891e-04,1.964621e-05,-2.922779e-04,1,1
36,-0.386852,-0.041739,2.771911e-04,8.337617e-06,-1.997570e-04,1,1
5,-0.381872,-0.045749,2.761976e-04,9.096968e-06,-1.988435e-04,1,1
86,-0.375134,-0.033778,2.748576e-04,6.719625e-06,-1.989341e-04,0,1
3,-0.346250,-0.026055,2.689676e-04,5.581270e-06,-2.142121e-04,0,1
64,-0.343312,-0.033055,2.683378e-04,7.299320e-06,-2.208211e-04,0,1
50,-0.339122,-0.037771,2.674127e-04,8.340529e-06,-2.208211e-04,1,1
65,-0.319537,-0.027237,2.627773e-04,6.766224e-06,-2.484239e-04,0,1
8,-0.286679,-0.046204,2.536751e-04,1.436092e-05,-3.108180e-04,1,1
93,-0.276895,-0.045296,2.505408e-04,1.520396e-05,-3.356584e-04,1,1
30,-0.276661,-0.048041,2.504621e-04,1.612537e-05,-3.356584e-04,1,1
47,-0.235233,-0.034761,2.350528e-04,1.393271e-05,-4.008187e-04,1,1
97,-0.221084,-0.043795,2.292754e-04,1.817863e-05,-4.150831e-04,1,1
0,-0.171961,-0.043166,2.088820e-04,1.734900e-05,-4.019091e-04,1,1
23,-0.031898,-0.031955,1.676878e-04,6.709865e-06,-2.099774e-04,0,1
12,-0.008974,-0.008946,1.628559e-04,1.897749e-06,-2.121354e-04,0,1
17,0.003145,-0.004537,1.602671e-04,9.769127e-07,-2.153072e-04,0,1
42,0.021987,-0.002999,1.561841e-04,6.536856e-07,-2.179781e-04,0,1
6,0.041313,0.018719,1.519518e-04,-4.102985e-06,-2.191878e-04,0,1
58,0.060464,0.011769,1.477592e-04,-2.577105e-06,-2.189791e-04,0,1
33,0.069727,0.000551,1.457278e-04,-1.211395e-07,-2.197591e-04,0,1
80,0.098326,0.014805,1.393681e-04,-3.343920e-06,-2.258640e-04,0,1
57,0.111210,0.016187,1.364428e-04,-3.698634e-06,-2.284916e-04,0,1
91,0.138522,0.032613,1.300424e-04,-7.890667e-06,-2.419480e-04,0,1
39,0.181450,0.027470,1.189465e-04,-7.644544e-06,-2.782856e-04,0,1
74,0.212615,-0.001303,1.097328e-04,4.038488e-07,-3.099510e-04,0,1
16,0.218134,0.014465,1.079983e-04,-4.608018e-06,-3.185604e-04,0,1
99,0.261787,0.019550,9.382108e-05,-6.256800e-06,-3.200331e-04,0,1
31,0.264016,0.040255,9.311298e-05,-1.263301e-05,-3.138281e-04,1,1
63,0.266187,0.009770,9.243184e-05,-3.066011e-06,-3.138281e-04,0,1
32,0.266873,0.021546,9.221634e-05,-6.761740e-06,-3.138281e-04,0,1
70,0.285618,0.025049,8.660409e-05,-7.165548e-06,-2.860620e-04,0,1
44,0.291533,0.006820,8.493743e-05,-1.898622e-06,-2.783918e-04,0,1
88,0.301987,0.016745,8.212605e-05,-4.394770e-06,-2.624495e-04,0,1
82,0.310166,0.037232,8.005501e-05,-9.127310e-06,-2.451442e-04,1,1
90,0.321021,0.024735,7.748514e-05,-5.633941e-06,-2.277757e-04,0,1
55,0.328715,0.033938,7.578123e-05,-7.169869e-06,-2.112664e-04,1,1
77,0.334227,0.022742,7.462325e-05,-4.639266e-06,-2.039928e-04,0,1
26,0.351736,0.018019,7.119245e-05,-3.390366e-06,-1.881591e-04,0,1
40,0.371014,0.040935,6.770459e-05,-7.173762e-06,-1.752491e-04,1,1
46,0.398839,0.037951,6.298960e-05,-6.168146e-06,-1.625283e-04,1,1
81,0.405197,0.047593,6.196078e-05,-7.606276e-06,-1.598177e-04,1,1
7,0.435122,0.062181,5.732005e-05,-9.305623e-06,-1.496532e-04,1,1
84,0.449571,0.053619,5.519467e-05,-7.698596e-06,-1.435787e-04,1,1
66,0.486794,0.076048,4.997956e-05,-1.019989e-05,-1.341243e-04,1,1
29,0.491066,0.075922,4.941591e-05,-9.882195e-06,-1.301633e-04,1,1
87,0.533620,0.100916,4.401202e-05,-1.287722e-05,-1.276035e-04,1,1
27,0.562164,0.113935,4.042785e-05,-1.419038e-05,-1.245477e-04,1,1
69,0.588610,0.114554,3.711790e-05,-1.464658e-05,-1.278577e-04,1,1
56,0.637094,0.120368,2.976913e-05,-2.111274e-05,-1.754022e-04,1,1
35,0.663955,0.112560,2.493273e-05,-2.054585e-05,-1.825321e-04,1,1
89,0.683526,0.124409,2.140220e-05,-2.232261e-05,-1.794287e-04,1,1
53,0.735390,0.107301,1.179752e-05,-1.913001e-05,-1.782843e-04,1,1
68,0.762075,0.097391,7.726270e-06,-1.121705e-05,-1.151757e-04,1,1
98,0.778740,0.090512,6.412097e-06,-4.336040e-06,-4.790560e-05,1,1
67,0.790592,0.098227,6.359538e-06,3.811588e-06,3.880371e-05,1,1
73,0.792945,0.103324,6.450836e-06,4.009346e-06,3.880371e-05,1,1
61,0.796257,0.086098,6.633281e-06,5.962354e-06,6.925070e-05,1,1
62,0.808361,0.075633,7.802689e-06,9.074266e-06,1.199769e-04,1,1
20,0.821573,0.099075,9.771005e-06,1.673581e-05,1.689212e-04,1,1
52,0.854094,0.069713,1.539215e-05,1.102368e-05,1.581290e-04,1,1
48,0.870376,0.072338,1.752934e-05,7.127742e-06,9.853371e-05,1,1
4,0.881401,0.060858,1.844358e-05,3.437766e-06,5.648822e-05,1,1
10,0.917627,0.035994,1.713596e-05,-4.844263e-06,-1.345846e-04,1,1
9,0.931800,0.035191,1.471759e-05,-7.203692e-06,-2.047010e-04,1,1
96,0.936296,0.030401,1.377006e-05,-6.786843e-06,-2.232464e-04,0,1
24,0.971823,0.003685,4.729904e-06,-9.199616e-07,-2.496635e-04,0,1
