neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
6,-2.049893,-0.816504,5.019151e-04,1.737434e-04,-2.127894e-04,1,1
32,-1.520159,-0.288634,3.891934e-04,6.141826e-05,-2.127894e-04,1,1
34,-1.120197,0.110365,3.040856e-04,-2.348451e-05,-2.127894e-04,1,1
2,-1.000007,0.437273,2.785105e-04,-9.304698e-05,-2.127894e-04,1,1
43,-1.000007,0.428273,2.785105e-04,-9.113207e-05,-2.127894e-04,1,1
11,-1.000007,0.423540,2.785105e-04,-9.012483e-05,-2.127894e-04,1,1
33,-1.000007,0.423812,2.785105e-04,-9.018274e-05,-2.127894e-04,1,1
24,-1.000007,0.421482,2.785105e-04,-8.968700e-05,-2.127894e-04,1,1
17,-1.000007,0.419353,2.785105e-04,-8.923389e-05,-2.127894e-04,1,1
13,-1.000006,0.406890,2.785104e-04,-8.658199e-05,-2.127894e-04,1,1
0,-1.000006,0.406122,2.785104e-04,-8.641841e-05,-2.127894e-04,1,1
45,-1.000005,0.315033,2.785101e-04,-6.703577e-05,-2.127894e-04,1,1
5,-0.914777,-0.283187,2.568985e-04,5.740117e-05,-2.026967e-04,1,1
42,-0.863816,-0.340675,2.469056e-04,7.050272e-05,-2.069500e-04,1,1
39,-0.794072,-0.339605,2.327974e-04,6.996929e-05,-2.060311e-04,1,1
44,-0.720375,-0.329589,2.179342e-04,6.608279e-05,-2.005006e-04,1,1
18,-0.647115,-0.265740,2.028367e-04,5.335099e-05,-2.007639e-04,1,1
36,-0.580884,-0.229298,1.896204e-04,4.491711e-05,-1.958894e-04,1,1
19,-0.512107,-0.222092,1.763193e-04,4.288313e-05,-1.930875e-04,1,1
16,-0.436283,-0.209439,1.619389e-04,3.954503e-05,-1.888145e-04,1,1
12,-0.351622,-0.187813,1.462427e-04,3.458259e-05,-1.841335e-04,1,1
40,-0.263372,-0.129128,1.302341e-04,2.210724e-05,-1.712038e-04,1,1
31,-0.189249,-0.087525,1.171921e-04,1.526506e-05,-1.744082e-04,1,1
23,-0.098291,-0.056184,1.019630e-04,8.918596e-06,-1.587382e-04,1,1
29,-0.026103,-0.006533,9.030917e-05,1.034757e-06,-1.583889e-04,0,1
37,0.000863,-0.005592,8.606658e-05,8.735653e-07,-1.562285e-04,0,1
30,0.046108,0.028784,7.918488e-05,-4.201816e-06,-1.459779e-04,0,1
27,0.132190,0.076366,6.730582e-05,-9.899700e-06,-1.296342e-04,1,1
15,0.221562,0.067017,5.509756e-05,-1.014276e-05,-1.513465e-04,1,1
48,0.275004,0.070428,4.740048e-05,-8.967790e-06,-1.273326e-04,1,1
35,0.287770,0.056452,4.586438e-05,-6.474555e-06,-1.146905e-04,1,1
21,0.308228,0.070387,4.379186e-05,-6.639993e-06,-9.433572e-05,1,1
8,0.384737,0.095852,3.575719e-05,-1.150250e-05,-1.200027e-04,1,1
25,0.405220,0.097296,3.339587e-05,-1.058664e-05,-1.088090e-04,1,1
9,0.462792,0.095575,2.737913e-05,-9.260548e-06,-9.689346e-05,1,1
20,0.468651,0.104942,2.684190e-05,-9.529267e-06,-9.080518e-05,1,1
41,0.525622,0.099162,2.203770e-05,-8.877516e-06,-8.952494e-05,1,1
26,0.541609,0.086937,2.063420e-05,-7.478323e-06,-8.601953e-05,1,1
28,0.590119,0.097823,1.635104e-05,-8.053441e-06,-8.232694e-05,1,1
10,0.598170,0.099854,1.571283e-05,-7.634763e-06,-7.645912e-05,1,1
4,0.619576,0.105527,1.433391e-05,-5.851897e-06,-5.545385e-05,1,1
1,0.667511,0.148527,1.144279e-05,-9.814272e-06,-6.607759e-05,1,1
47,0.702172,0.167599,9.273865e-06,-9.643379e-06,-5.753836e-05,1,1
7,0.739787,0.174275,7.340482e-06,-7.784287e-06,-4.466680e-05,1,1
14,0.782539,0.176190,5.427662e-06,-7.702272e-06,-4.371579e-05,1,1
49,0.815162,0.178019,4.213506e-06,-5.206147e-06,-2.924483e-05,1,1
22,0.854639,0.201499,3.136754e-06,-4.344501e-06,-2.156093e-05,1,1
38,0.894221,0.184068,2.332624e-06,-3.428226e-06,-1.862477e-05,1,1
46,0.921239,0.179913,2.059236e-06,-6.084311e-07,-3.381802e-06,1,1
3,0.933879,0.082248,2.033028e-06,-1.318817e-07,-1.603463e-06,1,1
