neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
6,-1.946155,-0.783666,5.079309e-04,-8.772953e-05,1.119476e-04,1,1
32,-1.479514,-0.319139,5.601702e-04,-3.572686e-05,1.119476e-04,1,1
34,-1.127246,0.032037,5.996058e-04,3.586518e-06,1.119476e-04,0,1
2,-0.996663,0.342926,6.123916e-04,-1.499635e-04,-4.373054e-04,1,1
43,-0.996619,0.333937,6.123720e-04,-1.460324e-04,-4.373054e-04,1,1
33,-0.996597,0.329480,6.123625e-04,-1.440836e-04,-4.373054e-04,1,1
11,-0.996595,0.329209,6.123618e-04,-1.439648e-04,-4.373054e-04,1,1
24,-0.996585,0.327153,6.123574e-04,-1.430659e-04,-4.373054e-04,1,1
17,-0.996575,0.325026,6.123527e-04,-1.421358e-04,-4.373054e-04,1,1
13,-0.996505,0.312578,6.123223e-04,-1.366922e-04,-4.373054e-04,1,1
0,-0.996452,0.311811,6.122993e-04,-1.363566e-04,-4.373054e-04,1,1
45,-0.991130,0.220905,6.081661e-04,-2.000190e-04,-9.054522e-04,1,1
5,-0.720375,-0.085157,-2.316143e-04,-1.842492e-05,2.163640e-04,1,1
42,-0.645250,-0.170084,-1.277578e-04,-3.773876e-04,2.218834e-03,1,0
39,-0.619161,-0.189550,-6.548845e-05,-4.714104e-04,2.487003e-03,1,0
44,-0.567191,-0.215332,6.743373e-05,-5.362705e-04,2.490436e-03,1,0
18,-0.514815,-0.196305,1.833122e-04,-3.640603e-04,1.854568e-03,1,0
36,-0.497710,-0.180889,2.116034e-04,-2.611297e-04,1.443593e-03,1,0
19,-0.473898,-0.190079,2.406141e-04,-1.914526e-04,1.007224e-03,1,0
16,-0.452592,-0.180669,2.561301e-04,-8.721444e-05,4.827318e-04,1,1
12,-0.366232,-0.144541,2.483416e-04,7.341984e-05,-5.079529e-04,1,1
40,-0.232369,-0.088608,1.694589e-04,4.302111e-05,-4.855203e-04,1,1
31,-0.180756,-0.055860,1.470535e-04,2.099295e-05,-3.758115e-04,1,1
23,-0.085326,-0.040925,1.220691e-04,6.681960e-06,-1.632746e-04,1,1
29,-0.024345,-0.004703,1.139119e-04,5.332194e-07,-1.133831e-04,0,1
37,0.002738,-0.008874,1.108895e-04,1.001860e-06,-1.128949e-04,0,1
30,0.041914,0.018123,1.062106e-04,-2.315427e-06,-1.277598e-04,0,1
27,0.126080,0.053854,9.173071e-05,-1.196755e-05,-2.222209e-04,1,1
15,0.245945,0.066496,5.502012e-05,-2.223958e-05,-3.344517e-04,1,1
48,0.267584,0.077843,4.830492e-05,-2.244044e-05,-2.882790e-04,1,1
35,0.272093,0.062738,4.706283e-05,-1.716043e-05,-2.735262e-04,1,1
21,0.275570,0.072994,4.614579e-05,-1.892720e-05,-2.592969e-04,1,1
8,0.416264,0.080989,3.313462e-06,-2.854968e-05,-3.525139e-04,1,1
25,0.431286,0.087584,-1.599360e-06,-2.626850e-05,-2.999240e-04,1,1
9,0.469598,0.094779,-9.430907e-06,-7.491751e-06,-7.904449e-05,1,1
20,0.472353,0.104223,-9.648685e-06,-8.238242e-06,-7.904449e-05,1,1
41,0.534868,0.099927,-2.826703e-07,4.038921e-05,4.041881e-04,1,1
26,0.545005,0.088787,4.162963e-06,4.443288e-05,5.004415e-04,1,1
28,0.572258,0.099746,2.106185e-05,7.443080e-05,7.462066e-04,1,1
10,0.573424,0.101341,2.193255e-05,7.562129e-05,7.462066e-04,1,1
4,0.576758,0.104308,2.456402e-05,8.314610e-05,7.971195e-04,1,1
1,0.643512,0.121796,9.148803e-05,1.365239e-04,1.120924e-03,1,0
47,0.658322,0.136953,1.084139e-04,1.580438e-04,1.153997e-03,1,0
7,0.671196,0.137033,1.233751e-04,1.593913e-04,1.163158e-03,1,0
14,0.739059,0.115278,1.909219e-04,8.636320e-05,7.491719e-04,1,1
49,0.751201,0.112282,1.990582e-04,6.805898e-05,6.061439e-04,1,1
22,0.770963,0.123573,2.090566e-04,4.697653e-05,3.801521e-04,1,1
38,0.805410,0.093052,2.143655e-04,-1.217684e-05,-1.308608e-04,1,1
46,0.841703,0.077942,1.995145e-04,-5.652334e-05,-7.251965e-04,1,1
3,0.966278,0.022279,2.579908e-05,-2.762667e-05,-1.240004e-03,0,0
