b_j,a_j,da_grad,db_grad,active
2.1715849627784953,-0.41963701640915263,0.0,0.0,1
2.1172603986588423,0.42540486851880166,0.0,-0.0,1
2.0528514932990287,-0.6631189603201916,0.0,0.0,1
1.9688116429074387,-0.7525280483448987,0.0,0.0,1
1.9742575981832902,0.9911876343733437,0.0,-0.0,1
2.0696503450605546,0.5935933193605138,0.0,-0.0,1
2.1748092090177256,-0.30940198538628283,0.0,0.0,1
2.177308144540543,-0.03165085598709183,0.0,0.0,0
2.1753005243175503,-0.21823930867686858,0.0,0.0,1
2.115468708135852,0.31343509070438813,0.0,-0.0,1
1.9590571218144885,-0.7122955347240796,0.0,0.0,1
1.998177908892966,-0.6627237232120992,0.0,0.0,1
2.1503729958645916,-0.2632128829068967,0.0,0.0,1
1.8278090811597836,-0.8156419366161813,0.0,0.0,1
2.073170068910026,-0.49437154067893574,0.0,0.0,1
2.0821494581679136,0.32599097578931,0.0,-0.0,1
2.0765953231383456,-0.4330902600782086,0.0,0.0,1
2.0555415780555295,0.3927845824588456,0.0,-0.0,1
1.920427110455506,-0.6988841787777382,0.0,0.0,1
2.1181602704965616,-0.1817573176593794,0.0,0.0,1
2.1077085474871358,-0.09426856724460575,0.0,0.0,1
2.0719510536716497,0.22087240940672515,0.0,-0.0,1
1.7112636939065233,-0.8266442939935235,0.0,0.0,1
2.093149092352673,-0.10921322261327826,0.0,0.0,1
2.0833374988480973,0.06319035649561933,0.0,-0.0,0
2.078016493065923,0.01774828063616707,0.0,-0.0,0
1.9964614792995137,-0.5105511670044731,0.0,0.0,1
2.0273750052512285,-0.4161279083211298,0.0,0.0,1
2.0136848863302594,-0.441724716728201,0.0,0.0,1
2.0085808114089274,-0.4517721131186029,0.0,0.0,1
1.021988459499875,-0.9100862104264213,0.0,0.0,1
2.060673199196185,0.05617456936692178,0.0,-0.0,0
2.0516546131493363,0.12351235310555642,0.0,-0.0,1
2.0193036798510726,0.3151338475260341,0.0,-0.0,1
1.936647580845412,-0.5429521120957365,0.0,0.0,1
1.7164860875817018,-0.7708297481320399,0.0,0.0,1
2.0341233409743826,-0.11786235396068401,0.0,0.0,1
1.9777677208512783,0.3418755721201461,0.0,-0.0,1
1.9753212846924684,0.33311219070890585,0.0,-0.0,1
1.8837797982408668,-0.5477045402109583,0.0,0.0,1
1.8354168157587751,-0.587498976592454,0.0,0.0,1
1.8946358855061807,-0.4843436057471565,0.0,0.0,1
1.9482240250731082,0.24485766009535936,0.0,-0.0,1
1.9438126805658122,-0.30724150535939665,0.0,0.0,1
1.9564154276232952,-0.2392245999814694,0.0,0.0,1
1.91947182980652,-0.29136771976178455,0.0,0.0,1
1.7368396091450302,-0.6269284987873213,0.0,0.0,1
1.9056354587270197,-0.2898675694867344,0.0,0.0,1
1.800672607370482,-0.5345348934354407,0.0,0.0,1
1.9183686028831617,-0.1969211535919384,0.0,0.0,1
1.886928340252512,-0.32473550031129694,0.0,0.0,1
1.8051845793380374,-0.5078016149808291,0.0,0.0,1
1.802953940376893,0.7389901606035054,0.0,-0.0,1
1.916068006434451,0.043954527943896204,0.0,-0.0,0
1.8974467936639798,0.14106083409640924,0.0,-0.0,1
1.8812707038212964,0.24711383154126532,0.0,-0.0,1
1.900346519245656,0.02070305514621107,0.0,-0.0,0
1.3772157078587934,-0.804163609010095,0.0,0.0,1
1.8552584498711138,0.38862263886261794,0.0,-0.0,1
1.6505770947762353,-0.6487271780089549,0.0,0.0,1
1.7462862649172806,0.8697115537095452,0.0,-0.0,1
1.8751922001563617,0.06491841023137468,0.0,-0.0,1
1.8525999750878,-0.2355031008847731,0.0,0.0,1
1.7575797941236964,-0.46462324000256905,0.0,0.0,1
1.7183023318991635,-0.5240204102605283,0.0,0.0,1
1.6842336584800157,-0.5615412555109378,0.0,0.0,1
1.854824413637859,0.07907732512994259,0.0,-0.0,1
1.8448267759259664,0.1509388430300007,0.0,-0.0,1
1.6471878790741719,-0.584254961222457,0.0,0.0,1
1.843293432363529,-0.01376484311764603,0.0,0.0,0
1.7545875360745495,0.6457419659960981,0.0,-0.0,1
1.7644472642709328,0.5637825225780233,0.0,-0.0,1
1.7849425747273266,0.43705447580511336,0.0,-0.0,1
1.741871972095974,-0.4046402605597088,0.0,0.0,1
1.7960745678153653,-0.20484592610122088,0.0,0.0,1
1.6727940117886022,-0.49529179090776865,0.0,0.0,1
1.7928732015222224,0.14458806718674722,0.0,-0.0,1
1.7688976379117243,-0.20602685294264778,0.0,0.0,1
1.6762027218981954,-0.4568925483636116,0.0,0.0,1
1.78799130366044,0.074899631834215,0.0,-0.0,1
1.7108364063831245,-0.36903122574494185,0.0,0.0,1
1.7681601256219566,0.29110905741627224,0.0,-0.0,1
1.778955777879644,0.11003004490565726,0.0,-0.0,1
1.7652607990533233,0.12534687963323887,0.0,-0.0,1
1.7008465594936297,0.6105407600754034,0.0,-0.0,1
1.6783260657891481,-0.37475831726132636,0.0,0.0,1
1.7553454123616872,0.18051723656073637,0.0,-0.0,1
1.7480720501050357,-0.10925194999123644,0.0,0.0,1
