neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
78,-2.011810,0.808832,-1.425258e-03,4.102543e-04,5.072185e-04,1,1
75,-1.994648,0.792276,-1.416553e-03,4.018572e-04,5.072185e-04,1,1
41,-1.699256,0.497333,-1.266725e-03,2.522566e-04,5.072185e-04,1,1
15,-1.044296,-0.154327,-9.345170e-04,-7.827730e-05,5.072185e-04,1,1
71,-1.000001,-0.383253,-9.120495e-04,-1.943930e-04,5.072185e-04,1,1
76,-1.000000,-0.405182,-9.120493e-04,-2.055157e-04,5.072185e-04,1,1
60,-1.000000,-0.410224,-9.120493e-04,-2.080733e-04,5.072185e-04,1,1
34,-1.000000,-0.394957,-9.120493e-04,-2.003297e-04,5.072185e-04,1,1
92,-1.000000,-0.412931,-9.120493e-04,-2.094461e-04,5.072185e-04,1,1
51,-1.000000,-0.407817,-9.120493e-04,-2.068521e-04,5.072185e-04,1,1
49,-1.000000,-0.405902,-9.120493e-04,-2.058812e-04,5.072185e-04,1,1
2,-1.000000,-0.391719,-9.120493e-04,-1.986871e-04,5.072185e-04,1,1
18,-0.999995,-0.352758,-9.120457e-04,-2.720289e-04,7.711492e-04,1,1
22,-0.999924,-0.367930,-9.119909e-04,-2.837290e-04,7.711492e-04,1,1
79,-0.999878,-0.369815,-9.119551e-04,-2.851824e-04,7.711492e-04,1,1
38,-0.999081,-0.298130,-9.113405e-04,-2.299030e-04,7.711492e-04,1,1
72,-0.998370,-0.329951,-9.107921e-04,-2.544411e-04,7.711492e-04,1,1
45,-0.996770,-0.300599,-9.095587e-04,-2.318069e-04,7.711492e-04,1,1
37,-0.995444,-0.279462,-9.085360e-04,-2.155070e-04,7.711492e-04,1,1
1,-0.671148,0.080415,-4.197820e-04,-1.226648e-04,-1.525404e-03,1,0
83,-0.668682,0.079695,-4.235581e-04,-1.239495e-04,-1.555301e-03,1,0
43,-0.658978,0.088199,-4.387549e-04,-1.397277e-04,-1.584234e-03,1,0
85,-0.632207,0.104451,-4.804332e-04,-1.541184e-04,-1.475505e-03,1,0
28,-0.631925,0.103762,-4.808481e-04,-1.531008e-04,-1.475505e-03,1,0
21,-0.625239,0.111025,-4.905040e-04,-1.577191e-04,-1.420573e-03,1,0
95,-0.621587,0.101704,-4.955348e-04,-1.380706e-04,-1.357570e-03,1,0
25,-0.618228,0.118157,-5.000391e-04,-1.523192e-04,-1.289122e-03,1,0
59,-0.615771,0.128241,-5.032074e-04,-1.653178e-04,-1.289122e-03,1,0
11,-0.600102,0.121519,-5.215404e-04,-1.312357e-04,-1.079964e-03,1,0
54,-0.587276,0.143433,-5.339834e-04,-1.249104e-04,-8.708608e-04,1,1
94,-0.574260,0.132034,-5.443570e-04,-9.744260e-05,-7.380102e-04,1,1
19,-0.548110,0.126409,-5.589173e-04,-5.003100e-05,-3.957874e-04,1,1
14,-0.535225,0.124281,-5.634039e-04,-3.685289e-05,-2.965297e-04,1,1
13,-0.500754,0.122029,-5.683482e-04,-1.853454e-06,-1.518864e-05,1,1
36,-0.457501,0.138206,-5.615019e-04,5.082298e-05,3.677323e-04,1,1
5,-0.447971,0.132283,-5.576331e-04,6.423596e-05,4.855944e-04,1,1
86,-0.446179,0.143534,-5.567629e-04,6.969935e-05,4.855944e-04,1,1
3,-0.408955,0.144622,-5.309095e-04,1.271107e-04,8.789157e-04,1,1
64,-0.400331,0.136660,-5.226640e-04,1.360784e-04,9.957470e-04,1,1
50,-0.391607,0.130792,-5.134830e-04,1.447977e-04,1.107086e-03,1,0
