neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
6,-1.992195,-0.805139,1.609093e-03,4.964637e-04,-6.166182e-04,1,1
32,-1.497897,-0.312836,1.304300e-03,1.929005e-04,-6.166182e-04,1,1
34,-1.124720,0.059310,1.074192e-03,-3.657155e-05,-6.166182e-04,1,1
13,-1.000000,0.347142,9.972871e-04,-3.058966e-04,-8.811864e-04,1,1
17,-1.000000,0.359593,9.972870e-04,-3.168681e-04,-8.811864e-04,1,1
24,-1.000000,0.361720,9.972870e-04,-3.187426e-04,-8.811864e-04,1,1
33,-1.000000,0.364047,9.972870e-04,-3.207936e-04,-8.811864e-04,1,1
0,-1.000000,0.346374,9.972870e-04,-3.052199e-04,-8.811864e-04,1,1
2,-1.000000,0.377495,9.972870e-04,-3.326437e-04,-8.811864e-04,1,1
43,-0.999998,0.368505,9.972859e-04,-3.247211e-04,-8.811864e-04,1,1
45,-0.999998,0.255372,9.972857e-04,-2.250301e-04,-8.811864e-04,1,1
11,-0.999997,0.363776,9.972851e-04,-3.205540e-04,-8.811864e-04,1,1
5,-0.754058,-0.168516,6.143685e-04,3.217909e-06,-1.909561e-05,1,1
42,-0.730258,-0.237642,6.146870e-04,-7.871953e-06,3.312522e-05,1,1
39,-0.714187,-0.248530,6.150480e-04,-2.563316e-07,1.031392e-06,1,1
44,-0.665193,-0.253009,6.132688e-04,1.942379e-05,-7.677102e-05,1,1
18,-0.574700,-0.207821,6.025912e-04,3.722608e-05,-1.791253e-04,1,1
36,-0.533988,-0.185718,5.908916e-04,7.159391e-05,-3.854970e-04,1,1
19,-0.486493,-0.190775,5.648908e-04,1.327083e-04,-6.956273e-04,1,1
16,-0.446180,-0.181387,5.323690e-04,1.640094e-04,-9.041952e-04,1,1
12,-0.347249,-0.155716,4.411408e-04,1.304236e-04,-8.375709e-04,1,1
40,-0.233170,-0.108866,3.693879e-04,4.635537e-05,-4.258003e-04,1,1
31,-0.184031,-0.074829,3.507905e-04,2.570462e-05,-3.435131e-04,1,1
23,-0.090234,-0.052500,3.237470e-04,1.344921e-05,-2.561751e-04,1,1
29,-0.025199,-0.009744,3.062216e-04,2.821202e-06,-2.895176e-04,0,1
37,0.001670,-0.011238,2.980832e-04,3.547596e-06,-3.156843e-04,0,1
30,0.043321,0.019318,2.838421e-04,-7.095339e-06,-3.672986e-04,0,1
27,0.127981,0.059918,2.485724e-04,-2.777712e-05,-4.635839e-04,1,1
15,0.244665,0.072500,1.898086e-04,-3.474516e-05,-4.792449e-04,1,1
48,0.266913,0.083549,1.798491e-04,-3.462027e-05,-4.143702e-04,1,1
35,0.271772,0.068417,1.779044e-04,-2.704823e-05,-3.953426e-04,1,1
21,0.275436,0.078663,1.764967e-04,-2.966889e-05,-3.771643e-04,1,1
8,0.408958,0.081169,1.197531e-04,-4.489619e-05,-5.531178e-04,1,1
25,0.423729,0.086416,1.116088e-04,-4.710326e-05,-5.450755e-04,1,1
9,0.463991,0.090540,9.045855e-05,-4.402733e-05,-4.862728e-04,1,1
20,0.466369,0.099828,8.930245e-05,-4.854383e-05,-4.862728e-04,1,1
41,0.536261,0.093762,5.963157e-05,-3.287479e-05,-3.506200e-04,1,1
26,0.547800,0.082861,5.583568e-05,-2.580394e-05,-3.114109e-04,1,1
28,0.581650,0.095687,4.803106e-05,-1.431195e-05,-1.495700e-04,1,1
10,0.583246,0.097417,4.779226e-05,-1.457062e-05,-1.495700e-04,1,1
4,0.587794,0.100774,4.721975e-05,-1.224331e-05,-1.214925e-04,1,1
1,0.666606,0.129243,4.632551e-05,8.010168e-06,6.197741e-05,1,1
47,0.686803,0.147674,4.822092e-05,1.887196e-05,1.277952e-04,1,1
7,0.701433,0.150503,5.046819e-05,2.691389e-05,1.788260e-04,1,1
14,0.761768,0.141296,6.341928e-05,3.291509e-05,2.329519e-04,1,1
49,0.772348,0.140182,6.595017e-05,3.434562e-05,2.450076e-04,1,1
22,0.790940,0.154338,7.059927e-05,3.851476e-05,2.495486e-04,1,1
38,0.814281,0.126888,7.596764e-05,2.601434e-05,2.050180e-04,1,1
46,0.840139,0.112510,7.931215e-05,3.419662e-06,3.039423e-05,1,1
3,0.959184,0.028801,2.013006e-05,-2.226187e-05,-7.729419e-04,0,1
