neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
134,-1.541988,-0.447371,3.195681e-04,4.335054e-05,-9.690074e-05,1,1
85,-1.505336,-0.410499,3.160164e-04,3.977762e-05,-9.690074e-05,1,1
49,-1.464212,-0.370753,3.120314e-04,3.592622e-05,-9.690074e-05,1,1
10,-1.410025,-0.315596,3.067807e-04,3.058149e-05,-9.690074e-05,1,1
241,-1.365306,-0.270775,3.024474e-04,2.623830e-05,-9.690074e-05,1,1
148,-1.350668,-0.255604,3.010290e-04,2.476820e-05,-9.690074e-05,1,1
193,-1.198844,-0.106746,2.863172e-04,1.034376e-05,-9.690074e-05,1,1
55,-1.040068,0.052669,2.709316e-04,-5.103657e-06,-9.690074e-05,1,1
47,-1.000000,0.191922,2.670490e-04,-1.859734e-05,-9.690074e-05,1,1
206,-1.000000,0.184797,2.670490e-04,-1.790700e-05,-9.690074e-05,1,1
175,-1.000000,0.183917,2.670490e-04,-1.782168e-05,-9.690074e-05,1,1
102,-1.000000,0.175224,2.670490e-04,-1.697930e-05,-9.690074e-05,1,1
118,-1.000000,0.180752,2.670490e-04,-1.751505e-05,-9.690074e-05,1,1
114,-1.000000,0.173786,2.670490e-04,-1.684001e-05,-9.690074e-05,1,1
12,-1.000000,0.173599,2.670490e-04,-1.682190e-05,-9.690074e-05,1,1
150,-1.000000,0.169765,2.670490e-04,-1.645038e-05,-9.690074e-05,1,1
136,-1.000000,0.169609,2.670490e-04,-1.643525e-05,-9.690074e-05,1,1
154,-1.000000,0.179601,2.670490e-04,-1.740343e-05,-9.690074e-05,1,1
192,-1.000000,0.172292,2.670490e-04,-1.669523e-05,-9.690074e-05,1,1
32,-1.000000,0.177532,2.670490e-04,-1.720298e-05,-9.690074e-05,1,1
52,-1.000000,0.168382,2.670490e-04,-1.631632e-05,-9.690074e-05,1,1
34,-1.000000,0.108134,2.670490e-04,-1.047822e-05,-9.690074e-05,1,1
164,-1.000000,0.181852,2.670490e-04,-1.762156e-05,-9.690074e-05,1,1
25,-1.000000,0.171005,2.670490e-04,-1.657048e-05,-9.690074e-05,1,1
