neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
6,-1.869417,0.643224,3.645946e-03,-1.581431e-03,-2.458599e-03,1,0
13,-0.883861,-0.575220,6.512869e-05,1.058757e-03,-1.840612e-03,1,0
33,-0.883810,-0.608684,6.503585e-05,1.120351e-03,-1.840612e-03,1,0
32,-0.883797,-0.618255,6.501089e-05,1.137968e-03,-1.840612e-03,1,0
34,-0.883786,-0.625255,6.498996e-05,1.150852e-03,-1.840612e-03,1,0
2,-0.883718,-0.670945,6.486517e-05,1.234949e-03,-1.840612e-03,1,0
17,-0.883705,-0.678646,6.484134e-05,1.249124e-03,-1.840612e-03,1,0
43,-0.883702,-0.679397,6.483531e-05,1.250507e-03,-1.840612e-03,1,0
11,-0.883699,-0.683304,6.483084e-05,1.257698e-03,-1.840612e-03,1,0
5,-0.637410,1.343521,6.142142e-03,-1.975375e-03,-1.470297e-03,1,0
45,-0.637349,1.326740,6.142052e-03,-1.950702e-03,-1.470297e-03,1,0
0,-0.637293,1.307691,6.141970e-03,-1.922694e-03,-1.470297e-03,1,0
42,-0.637261,1.307789,6.141923e-03,-1.922838e-03,-1.470297e-03,1,0
39,-0.637056,1.234046,6.141622e-03,-1.814414e-03,-1.470297e-03,1,0
24,-0.636751,1.139676,6.141173e-03,-1.675662e-03,-1.470297e-03,1,0
18,-0.378527,-0.959527,-3.132366e-03,1.418119e-03,-1.477937e-03,1,0
19,-0.378522,-0.961160,-3.132374e-03,1.420534e-03,-1.477937e-03,1,0
16,-0.378521,-0.952531,-3.132375e-03,1.407780e-03,-1.477937e-03,1,0
44,-0.378521,-0.953099,-3.132375e-03,1.408620e-03,-1.477937e-03,1,0
36,-0.378521,-0.948322,-3.132376e-03,1.401560e-03,-1.477937e-03,1,0
12,-0.378511,-0.824844,-3.132390e-03,1.219067e-03,-1.477937e-03,1,0
29,-0.131364,1.008347,6.042084e-03,-1.284209e-03,-1.273579e-03,1,0
23,-0.131123,1.092198,6.041777e-03,-1.391000e-03,-1.273579e-03,1,0
40,-0.130972,1.145165,6.041585e-03,-1.458458e-03,-1.273579e-03,1,0
31,-0.130906,1.168227,6.041500e-03,-1.487830e-03,-1.273579e-03,1,0
15,0.132112,-1.121456,-5.394185e-03,1.391481e-03,-1.240781e-03,1,0
30,0.132275,-1.182824,-5.394388e-03,1.467625e-03,-1.240781e-03,1,0
37,0.132282,-1.163407,-5.394397e-03,1.443533e-03,-1.240781e-03,1,0
27,0.132364,-1.215043,-5.394498e-03,1.507602e-03,-1.240781e-03,1,0
25,0.393476,1.146415,4.346905e-03,-4.598953e-05,-4.011596e-05,1,1
21,0.393476,1.064877,4.346905e-03,-4.271855e-05,-4.011596e-05,1,1
20,0.393477,1.047198,4.346905e-03,-4.200935e-05,-4.011596e-05,1,1
48,0.393477,1.046512,4.346905e-03,-4.198184e-05,-4.011596e-05,1,1
35,0.393478,0.926188,4.346905e-03,-3.715491e-05,-4.011596e-05,1,1
9,0.393490,0.824185,4.346887e-03,-2.213986e-03,-2.686273e-03,1,0
8,0.393493,1.160672,4.346879e-03,-3.117882e-03,-2.686273e-03,1,0
1,0.628974,-0.802038,-1.620565e-03,1.753872e-04,-2.186768e-04,1,1
14,0.628975,-0.793259,-1.620565e-03,1.734673e-04,-2.186768e-04,1,1
47,0.628976,-0.791946,-1.620565e-03,1.731802e-04,-2.186768e-04,1,1
49,0.628977,-0.781063,-1.620565e-03,1.708005e-04,-2.186768e-04,1,1
10,0.628978,-0.775914,-1.620565e-03,1.696744e-04,-2.186768e-04,1,1
4,0.628978,-0.774372,-1.620565e-03,1.693373e-04,-2.186768e-04,1,1
26,0.628979,-0.766287,-1.620566e-03,1.675692e-04,-2.186768e-04,1,1
41,0.628983,-0.729909,-1.620567e-03,1.596142e-04,-2.186768e-04,1,1
22,0.628986,-0.711959,-1.620567e-03,1.556888e-04,-2.186768e-04,1,1
38,0.628993,-0.649187,-1.620569e-03,1.419621e-04,-2.186768e-04,1,1
7,0.629019,-0.796149,-1.620574e-03,1.740993e-04,-2.186768e-04,1,1
28,0.629023,-0.777288,-1.620575e-03,1.699748e-04,-2.186768e-04,1,1
3,0.849620,0.417799,3.278626e-03,-8.899392e-05,-2.130066e-04,1,1
46,0.849623,0.460544,3.278625e-03,-9.809883e-05,-2.130066e-04,1,1
