neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
78,-2.023602,0.812033,-1.380047e-03,4.603776e-04,5.669447e-04,1,1
75,-2.006200,0.795228,-1.370181e-03,4.508502e-04,5.669447e-04,1,1
41,-1.706521,0.495991,-1.200279e-03,2.811994e-04,5.669447e-04,1,1
15,-1.042087,-0.165190,-8.235821e-04,-9.365341e-05,5.669447e-04,1,1
60,-1.000003,-0.421733,-7.997230e-04,-2.390990e-04,5.669447e-04,1,1
92,-1.000003,-0.424439,-7.997230e-04,-2.406334e-04,5.669447e-04,1,1
51,-1.000003,-0.419325,-7.997230e-04,-2.377339e-04,5.669447e-04,1,1
76,-1.000003,-0.416690,-7.997229e-04,-2.362400e-04,5.669447e-04,1,1
49,-1.000003,-0.417410,-7.997229e-04,-2.366485e-04,5.669447e-04,1,1
71,-1.000003,-0.394759,-7.997229e-04,-2.238065e-04,5.669447e-04,1,1
2,-1.000002,-0.403226,-7.997226e-04,-2.286067e-04,5.669447e-04,1,1
22,-1.000002,-0.379435,-7.997226e-04,-2.151185e-04,5.669447e-04,1,1
18,-1.000002,-0.364261,-7.997226e-04,-2.065160e-04,5.669447e-04,1,1
34,-1.000002,-0.406464,-7.997225e-04,-2.304429e-04,5.669447e-04,1,1
72,-1.000002,-0.341447,-7.997225e-04,-1.935815e-04,5.669447e-04,1,1
79,-1.000002,-0.381320,-7.997224e-04,-2.161871e-04,5.669447e-04,1,1
38,-1.000002,-0.309627,-7.997224e-04,-1.755415e-04,5.669447e-04,1,1
45,-1.000002,-0.312079,-7.997223e-04,-1.769315e-04,5.669447e-04,1,1
37,-1.000002,-0.290920,-7.997223e-04,-1.649356e-04,5.669447e-04,1,1
1,-0.714868,0.111530,-5.582153e-04,-5.700105e-05,-5.110809e-04,1,1
83,-0.711720,0.109600,-5.597920e-04,-5.464198e-05,-4.985578e-04,1,1
43,-0.704228,0.114435,-5.634249e-04,-5.164627e-05,-4.513164e-04,1,1
85,-0.674064,0.119570,-5.740001e-04,-1.947471e-05,-1.628726e-04,1,1
28,-0.673267,0.118696,-5.741300e-04,-1.933236e-05,-1.628726e-04,1,1
21,-0.665176,0.123538,-5.751656e-04,-1.140054e-05,-9.228355e-05,1,1
25,-0.655484,0.128237,-5.751414e-04,7.345120e-06,5.727762e-05,1,1
59,-0.655225,0.137915,-5.751265e-04,7.899466e-06,5.727762e-05,1,1
95,-0.654287,0.112157,-5.750728e-04,6.424092e-06,5.727762e-05,1,1
11,-0.624368,0.126164,-5.664079e-04,5.507257e-05,4.365171e-04,1,1
54,-0.608070,0.145861,-5.577078e-04,8.929227e-05,6.121737e-04,1,1
94,-0.586503,0.132675,-5.433450e-04,9.519075e-05,7.174719e-04,1,1
19,-0.553257,0.125346,-5.185662e-04,9.382712e-05,7.485452e-04,1,1
14,-0.538532,0.122806,-5.076523e-04,8.892345e-05,7.240956e-04,1,1
13,-0.503297,0.119822,-4.840790e-04,7.057562e-05,5.890030e-04,1,1
36,-0.459406,0.135034,-4.616583e-04,6.092293e-05,4.511668e-04,1,1
5,-0.448309,0.129001,-4.566765e-04,5.833362e-05,4.521966e-04,1,1
86,-0.446542,0.140248,-4.558777e-04,6.341967e-05,4.521966e-04,1,1
3,-0.402706,0.142121,-4.357980e-04,6.799749e-05,4.784487e-04,1,1
64,-0.392547,0.134620,-4.308551e-04,6.777759e-05,5.034723e-04,1,1
50,-0.382299,0.129359,-4.256017e-04,6.840378e-05,5.287900e-04,1,1
65,-0.354689,0.139940,-4.104346e-04,7.922663e-05,5.661476e-04,1,1
8,-0.303965,0.124416,-3.808294e-04,7.553952e-05,6.071551e-04,1,1
93,-0.290863,0.126939,-3.725559e-04,8.281103e-05,6.523671e-04,1,1
30,-0.290431,0.124254,-3.722741e-04,8.105910e-05,6.523671e-04,1,1
