neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
148,-1.743381,0.640595,-1.389668e-03,4.155527e-04,6.486982e-04,1,1
85,-1.640919,0.537664,-1.323201e-03,3.487819e-04,6.486982e-04,1,1
241,-1.586698,0.483935,-1.288028e-03,3.139279e-04,6.486982e-04,1,1
134,-1.568878,0.465534,-1.276469e-03,3.019909e-04,6.486982e-04,1,1
10,-1.543706,0.440817,-1.260139e-03,2.859572e-04,6.486982e-04,1,1
55,-1.474501,0.373092,-1.215246e-03,2.420243e-04,6.486982e-04,1,1
34,-1.367781,0.266840,-1.146017e-03,1.730987e-04,6.486982e-04,1,1
235,-1.280322,0.179772,-1.089282e-03,1.166176e-04,6.486982e-04,1,1
49,-1.263947,0.161192,-1.078660e-03,1.045651e-04,6.486982e-04,1,1
193,-1.113684,0.012623,-9.811848e-04,8.188548e-06,6.486982e-04,0,1
52,-1.000001,-0.230765,-9.074385e-04,-1.496971e-04,6.486982e-04,1,1
117,-1.000001,-0.241411,-9.074385e-04,-1.566032e-04,6.486982e-04,1,1
127,-1.000001,-0.234331,-9.074385e-04,-1.520098e-04,6.486982e-04,1,1
87,-1.000001,-0.222629,-9.074385e-04,-1.444190e-04,6.486982e-04,1,1
78,-1.000001,-0.218487,-9.074385e-04,-1.417320e-04,6.486982e-04,1,1
111,-1.000001,-0.222058,-9.074385e-04,-1.440484e-04,6.486982e-04,1,1
175,-1.000001,-0.216153,-9.074385e-04,-1.402178e-04,6.486982e-04,1,1
118,-1.000001,-0.213535,-9.074385e-04,-1.385200e-04,6.486982e-04,1,1
100,-1.000001,-0.244826,-9.074385e-04,-1.588184e-04,6.486982e-04,1,1
32,-1.000001,-0.222353,-9.074385e-04,-1.442402e-04,6.486982e-04,1,1
132,-1.000001,-0.227289,-9.074385e-04,-1.474417e-04,6.486982e-04,1,1
154,-1.000001,-0.220776,-9.074385e-04,-1.432167e-04,6.486982e-04,1,1
112,-1.000001,-0.226864,-9.074385e-04,-1.471660e-04,6.486982e-04,1,1
114,-1.000001,-0.225937,-9.074385e-04,-1.465648e-04,6.486982e-04,1,1
50,-1.000001,-0.221472,-9.074385e-04,-1.436683e-04,6.486982e-04,1,1
17,-1.000001,-0.219568,-9.074385e-04,-1.424336e-04,6.486982e-04,1,1
102,-1.000001,-0.211565,-9.074385e-04,-1.372418e-04,6.486982e-04,1,1
48,-1.000001,-0.216860,-9.074385e-04,-1.406765e-04,6.486982e-04,1,1
136,-1.000001,-0.215559,-9.074384e-04,-1.398326e-04,6.486982e-04,1,1
11,-1.000001,-0.211011,-9.074384e-04,-1.368824e-04,6.486982e-04,1,1
224,-1.000001,-0.215018,-9.074384e-04,-1.394816e-04,6.486982e-04,1,1
13,-1.000001,-0.197640,-9.074384e-04,-1.282084e-04,6.486982e-04,1,1
47,-1.000000,-0.208285,-9.074384e-04,-1.351141e-04,6.486982e-04,1,1
107,-1.000000,-0.198075,-9.074384e-04,-1.284907e-04,6.486982e-04,1,1
25,-1.000000,-0.172718,-9.074384e-04,-1.120418e-04,6.486982e-04,1,1
58,-1.000000,-0.192862,-9.074384e-04,-1.251092e-04,6.486982e-04,1,1
12,-1.000000,-0.172746,-9.074384e-04,-1.120603e-04,6.486982e-04,1,1
192,-1.000000,-0.170057,-9.074384e-04,-1.103154e-04,6.486982e-04,1,1
137,-1.000000,-0.203621,-9.074384e-04,-1.320883e-04,6.486982e-04,1,1
206,-1.000000,-0.197487,-9.074384e-04,-1.281092e-04,6.486982e-04,1,1
150,-1.000000,-0.158532,-9.074384e-04,-1.028396e-04,6.486982e-04,1,1
164,-1.000000,-0.150721,-9.074384e-04,-9.777271e-05,6.486982e-04,1,1
138,-0.999748,-0.185256,-9.072476e-04,-1.398802e-04,7.550664e-04,1,1
217,-0.997958,-0.176514,-9.058962e-04,-1.332796e-04,7.550664e-04,1,1
240,-0.996078,-0.165521,-9.044766e-04,-1.249794e-04,7.550664e-04,1,1
108,-0.964357,-0.094824,-8.720894e-04,-1.150849e-04,1.213668e-03,1,0
234,-0.954553,-0.079152,-8.600220e-04,-1.002865e-04,1.267012e-03,1,0
197,-0.902917,-0.034871,-7.938318e-04,-4.231505e-05,1.213473e-03,1,0
183,-0.795990,0.060898,-7.131910e-04,1.713486e-05,2.813701e-04,1,1
31,-0.773587,0.091807,-7.082895e-04,1.579913e-05,1.720913e-04,1,1
20,-0.751877,0.112296,-7.047645e-04,1.825439e-05,1.625558e-04,1,1
65,-0.743930,0.119374,-7.034167e-04,2.205300e-05,1.847393e-04,1,1
171,-0.735128,0.108456,-7.017295e-04,2.160778e-05,1.992315e-04,1,1
46,-0.717699,0.123562,-6.976671e-04,3.281064e-05,2.655403e-04,1,1
239,-0.688564,0.150192,-6.885185e-04,5.695503e-05,3.792146e-04,1,1
220,-0.666996,0.168140,-6.794499e-04,7.957934e-05,4.732930e-04,1,1
146,-0.666939,0.130351,-6.794230e-04,6.169433e-05,4.732930e-04,1,1
215,-0.623812,0.145445,-6.560702e-04,8.651635e-05,5.948385e-04,1,1
7,-0.623028,0.145336,-6.556039e-04,8.645132e-05,5.948385e-04,1,1
205,-0.549088,0.106151,-6.128910e-04,6.081902e-05,5.729485e-04,1,1
170,-0.535186,0.102913,-6.043916e-04,6.586446e-05,6.400013e-04,1,1
165,-0.531153,0.114229,-6.017233e-04,7.682100e-05,6.725148e-04,1,1
