neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
6,-2.014044,-0.811712,1.195457e-03,3.953485e-04,-4.870550e-04,1,1
32,-1.506307,-0.305917,9.481609e-04,1.489985e-04,-4.870550e-04,1,1
34,-1.122971,0.076415,7.614553e-04,-3.721823e-05,-4.870550e-04,1,1
45,-0.999999,0.275829,7.015610e-04,-1.777534e-04,-6.444325e-04,1,1
0,-0.999999,0.366840,7.015609e-04,-2.364038e-04,-6.444325e-04,1,1
24,-0.999999,0.382188,7.015609e-04,-2.462943e-04,-6.444325e-04,1,1
13,-0.999999,0.367608,7.015609e-04,-2.368988e-04,-6.444325e-04,1,1
43,-0.999999,0.388973,7.015608e-04,-2.506670e-04,-6.444325e-04,1,1
17,-0.999999,0.380060,7.015608e-04,-2.449232e-04,-6.444325e-04,1,1
11,-0.999999,0.384244,7.015608e-04,-2.476191e-04,-6.444325e-04,1,1
33,-0.999999,0.384516,7.015608e-04,-2.477944e-04,-6.444325e-04,1,1
2,-0.999999,0.397965,7.015608e-04,-2.564614e-04,-6.444325e-04,1,1
5,-0.796089,-0.208629,5.260900e-04,3.960337e-05,-1.898272e-04,1,1
42,-0.783953,-0.274072,5.235413e-04,6.679325e-05,-2.437074e-04,1,1
39,-0.758541,-0.281461,5.160738e-04,1.024776e-04,-3.640920e-04,1,1
44,-0.691118,-0.279037,4.866680e-04,1.324773e-04,-4.747669e-04,1,1
18,-0.602397,-0.223458,4.497693e-04,7.607554e-05,-3.404468e-04,1,1
36,-0.550270,-0.196147,4.319660e-04,6.900313e-05,-3.517935e-04,1,1
19,-0.487700,-0.198529,4.079905e-04,8.473799e-05,-4.268302e-04,1,1
16,-0.434953,-0.190481,3.832875e-04,9.625999e-05,-5.053532e-04,1,1
12,-0.342880,-0.170334,3.382938e-04,7.527798e-05,-4.419439e-04,1,1
40,-0.241927,-0.120639,3.004295e-04,3.865399e-05,-3.204116e-04,1,1
31,-0.190052,-0.082772,2.833890e-04,2.803413e-05,-3.386925e-04,1,1
23,-0.094035,-0.053347,2.506391e-04,1.823072e-05,-3.417399e-04,1,1
29,-0.025596,-0.006807,2.262787e-04,2.498232e-06,-3.669914e-04,0,1
37,0.001353,-0.007334,2.162612e-04,2.759471e-06,-3.762521e-04,0,1
30,0.043469,0.024000,2.001355e-04,-9.282380e-06,-3.867600e-04,0,1
27,0.126474,0.063855,1.674170e-04,-2.533292e-05,-3.967254e-04,1,1
15,0.243683,0.072425,1.217242e-04,-2.348905e-05,-3.243246e-04,1,1
48,0.268866,0.083564,1.145201e-04,-1.914386e-05,-2.290914e-04,1,1
35,0.274112,0.068586,1.133383e-04,-1.424605e-05,-2.077106e-04,1,1
21,0.278768,0.078999,1.123824e-04,-1.485016e-05,-1.879796e-04,1,1
8,0.405588,0.084593,8.682974e-05,-2.476552e-05,-2.927605e-04,1,1
25,0.420062,0.089229,8.261681e-05,-2.563997e-05,-2.873513e-04,1,1
9,0.461017,0.091770,7.134557e-05,-2.347557e-05,-2.558096e-04,1,1
20,0.463342,0.100984,7.075091e-05,-2.583262e-05,-2.558096e-04,1,1
41,0.534330,0.093043,5.350461e-05,-2.186402e-05,-2.349889e-04,1,1
26,0.546834,0.081945,5.064562e-05,-1.803911e-05,-2.201368e-04,1,1
28,0.584496,0.095065,4.360352e-05,-1.336690e-05,-1.406082e-04,1,1
10,0.586648,0.096856,4.330090e-05,-1.361871e-05,-1.406082e-04,1,1
4,0.592057,0.100404,4.258341e-05,-1.271562e-05,-1.266444e-04,1,1
1,0.672883,0.132969,3.255149e-05,-1.916684e-05,-1.441454e-04,1,1
47,0.697109,0.152649,2.950172e-05,-1.599066e-05,-1.047547e-04,1,1
7,0.714857,0.156719,2.801856e-05,-9.209638e-06,-5.876535e-05,1,1
14,0.778399,0.153686,2.615049e-05,1.147304e-06,7.465267e-06,1,1
49,0.790783,0.153895,2.653953e-05,8.558497e-06,5.561267e-05,1,1
22,0.813987,0.170779,2.852308e-05,1.902199e-05,1.113836e-04,1,1
38,0.833099,0.146258,3.107439e-05,2.094640e-05,1.432153e-04,1,1
46,0.852410,0.134536,3.373599e-05,1.660538e-05,1.234272e-04,1,1
3,0.950023,0.037555,1.654151e-05,-1.684614e-05,-4.485683e-04,0,1
