neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
287,-1.704883,0.597069,-3.727882e-03,9.659351e-04,1.617796e-03,1,0
163,-1.695123,0.586232,-3.712092e-03,9.484031e-04,1.617796e-03,1,0
220,-1.470050,0.364751,-3.347970e-03,5.900923e-04,1.617796e-03,1,0
240,-1.467597,0.359505,-3.344002e-03,5.816053e-04,1.617796e-03,1,0
278,-1.429733,0.322554,-3.282745e-03,5.218267e-04,1.617796e-03,1,0
182,-1.428899,0.320725,-3.281396e-03,5.188678e-04,1.617796e-03,1,0
391,-1.403643,0.296977,-3.240538e-03,4.804484e-04,1.617796e-03,1,0
415,-1.339645,0.232163,-3.137001e-03,3.755921e-04,1.617796e-03,1,0
136,-1.328750,0.221293,-3.119376e-03,3.580062e-04,1.617796e-03,1,0
224,-1.324662,0.217516,-3.112763e-03,3.518971e-04,1.617796e-03,1,0
243,-1.304915,0.199197,-3.080816e-03,3.222593e-04,1.617796e-03,1,0
106,-1.237090,0.133014,-2.971089e-03,2.151901e-04,1.617796e-03,1,0
389,-1.186067,0.079738,-2.888545e-03,1.289999e-04,1.617796e-03,1,0
361,-1.184193,0.080244,-2.885513e-03,1.298189e-04,1.617796e-03,1,0
316,-1.157746,0.053083,-2.842726e-03,8.587689e-05,1.617796e-03,1,0
216,-1.137000,0.030896,-2.809164e-03,4.998333e-05,1.617796e-03,1,0
267,-1.133649,0.026861,-2.803742e-03,4.345555e-05,1.617796e-03,0,0
372,-1.094522,-0.008340,-2.740443e-03,-1.349282e-05,1.617796e-03,0,0
442,-0.999229,-0.239090,-2.585984e-03,-4.784960e-04,2.001325e-03,1,0
14,-0.999215,-0.241863,-2.585956e-03,-4.840456e-04,2.001325e-03,1,0
325,-0.999088,-0.236226,-2.585701e-03,-4.727658e-04,2.001325e-03,1,0
380,-0.998975,-0.229836,-2.585475e-03,-4.599772e-04,2.001325e-03,1,0
160,-0.998859,-0.222951,-2.585242e-03,-4.461973e-04,2.001325e-03,1,0
