neuron_idx,b_j,a_j,da_dt,db_dt,R_j,is_active,R_near_zero
287,-1.733150,0.614813,-7.050878e-04,2.040680e-04,3.319189e-04,1,1
163,-1.723704,0.604334,-7.019522e-04,2.005899e-04,3.319189e-04,1,1
220,-1.484007,0.368119,-6.223925e-04,1.221855e-04,3.319189e-04,1,1
240,-1.482446,0.363863,-6.218743e-04,1.207730e-04,3.319189e-04,1,1
278,-1.442293,0.324595,-6.085466e-04,1.077392e-04,3.319189e-04,1,1
182,-1.441696,0.323040,-6.083485e-04,1.072230e-04,3.319189e-04,1,1
391,-1.414797,0.297597,-5.994201e-04,9.877792e-05,3.319189e-04,1,1
415,-1.347490,0.229515,-5.770798e-04,7.618047e-05,3.319189e-04,1,1
136,-1.336107,0.218157,-5.733014e-04,7.241051e-05,3.319189e-04,1,1
224,-1.332125,0.214475,-5.719799e-04,7.118821e-05,3.319189e-04,1,1
243,-1.310700,0.194439,-5.648684e-04,6.453796e-05,3.319189e-04,1,1
106,-1.239103,0.124462,-5.411040e-04,4.131119e-05,3.319189e-04,1,1
389,-1.186374,0.069558,-5.236024e-04,2.308775e-05,3.319189e-04,1,1
361,-1.183869,0.069373,-5.227709e-04,2.302633e-05,3.319189e-04,1,1
316,-1.156470,0.041289,-5.136767e-04,1.370465e-05,3.319189e-04,1,1
216,-1.135123,0.018547,-5.065913e-04,6.156159e-06,3.319189e-04,0,1
267,-1.131187,0.013952,-5.052847e-04,4.630867e-06,3.319189e-04,0,1
372,-1.090019,-0.023352,-4.916202e-04,-7.750910e-06,3.319189e-04,0,1
154,-1.000282,-0.091856,-4.618349e-04,-3.048890e-05,3.319189e-04,1,1
114,-1.000269,-0.090330,-4.618304e-04,-2.998234e-05,3.319189e-04,1,1
60,-1.000236,-0.132724,-4.618196e-04,-4.405368e-05,3.319189e-04,1,1
280,-1.000214,-0.152218,-4.618124e-04,-5.052401e-05,3.319189e-04,1,1
198,-1.000212,-0.154101,-4.618118e-04,-5.114894e-05,3.319189e-04,1,1
36,-1.000204,-0.162564,-4.618089e-04,-5.395816e-05,3.319189e-04,1,1
375,-1.000201,-0.165486,-4.618079e-04,-5.492792e-05,3.319189e-04,1,1
151,-1.000200,-0.166347,-4.618076e-04,-5.521361e-05,3.319189e-04,1,1
409,-1.000194,-0.172280,-4.618057e-04,-5.718303e-05,3.319189e-04,1,1
6,-1.000189,-0.177477,-4.618041e-04,-5.890788e-05,3.319189e-04,1,1
92,-1.000188,-0.179040,-4.618036e-04,-5.942663e-05,3.319189e-04,1,1
